,res_id,res_dt,date,train_nr,line,reserved,capacity,bp_from,bp_to,dep_ist,dep_soll,arr_ist,arr_soll
82306,90237,2021-04-04,2021-04-04,823,IC 8,2.0,9.0,BN,ZUE,15:02:46,15:02:30,2021-04-04 15:57:23,2021-04-04 15:58:00
83466,91411,2021-04-01,2021-04-05,823,IC 8,1.0,9.0,BN,ZUE,15:02:42,15:02:30,2021-04-05 15:57:36,2021-04-05 15:58:00
83467,91412,2021-04-01,2021-04-05,823,IC 8,4.0,9.0,BN,ZUE,15:02:42,15:02:30,2021-04-05 15:57:36,2021-04-05 15:58:00
83468,91413,2021-04-04,2021-04-05,823,IC 8,1.0,9.0,BN,ZUE,15:02:42,15:02:30,2021-04-05 15:57:36,2021-04-05 15:58:00
83469,91414,2021-04-04,2021-04-05,823,IC 8,1.0,9.0,BR,ZUE,13:48:47,13:48:30,2021-04-05 15:57:36,2021-04-05 15:58:00
83470,91415,2021-04-04,2021-04-05,823,IC 8,1.0,9.0,BR,ZUE,13:48:47,13:48:30,2021-04-05 15:57:36,2021-04-05 15:58:00
83471,91416,2021-04-04,2021-04-05,823,IC 8,1.0,9.0,ZUE,FF,16:05:21,16:05:30,2021-04-05 16:41:12,2021-04-05 16:41:30
83472,91417,2021-04-04,2021-04-05,823,IC 8,1.0,9.0,ZUE,FF,16:05:21,16:05:30,2021-04-05 16:41:12,2021-04-05 16:41:30
83473,91418,2021-04-04,2021-04-05,823,IC 8,1.0,9.0,ZUE,FF,16:05:21,16:05:30,2021-04-05 16:41:12,2021-04-05 16:41:30
83474,91419,2021-04-05,2021-04-05,823,IC 8,1.0,9.0,VI,ZUE,13:57:57,13:57:48,2021-04-05 15:57:36,2021-04-05 15:58:00
83475,91420,2021-04-05,2021-04-05,823,IC 8,1.0,9.0,BR,BN,13:48:47,13:48:30,2021-04-05 14:54:00,2021-04-05 14:55:00
83476,91421,2021-04-05,2021-04-05,823,IC 8,1.0,9.0,VI,BN,13:57:57,13:57:48,2021-04-05 14:54:00,2021-04-05 14:55:00
83477,91422,2021-04-05,2021-04-05,823,IC 8,1.0,9.0,WF,AW,16:55:17,16:55:36,2021-04-05 17:04:41,2021-04-05 17:05:18
83478,91423,2021-04-05,2021-04-05,823,IC 8,1.0,9.0,WF,RH,16:55:17,16:55:36,2021-04-05 17:11:22,2021-04-05 17:12:00
84982,92967,2021-04-09,2021-04-09,823,IC 8,1.0,9.0,VI,BN,13:57:40,13:57:48,2021-04-09 14:55:35,2021-04-09 14:55:00
84983,92968,2021-04-09,2021-04-09,823,IC 8,1.0,9.0,BN,ZUE,15:02:42,15:02:30,2021-04-09 15:57:32,2021-04-09 15:58:00
84984,92969,2021-04-09,2021-04-09,823,IC 8,1.0,9.0,VI,TH,13:57:40,13:57:48,2021-04-09 14:36:50,2021-04-09 14:34:36
84985,92970,2021-04-09,2021-04-09,823,IC 8,1.0,9.0,TH,BN,14:38:17,14:36:24,2021-04-09 14:55:35,2021-04-09 14:55:00
84986,92971,2021-04-09,2021-04-09,823,IC 8,1.0,9.0,BN,ZUE,15:02:42,15:02:30,2021-04-09 15:57:32,2021-04-09 15:58:00
84987,92972,2021-04-09,2021-04-09,823,IC 8,1.0,9.0,BN,ZUE,15:02:42,15:02:30,2021-04-09 15:57:32,2021-04-09 15:58:00
85678,93701,2021-04-08,2021-04-10,823,IC 8,2.0,9.0,BN,FF,15:02:56,15:02:30,2021-04-10 16:41:54,2021-04-10 16:41:30
85679,93702,2021-04-09,2021-04-10,823,IC 8,3.0,9.0,VI,BN,13:57:51,13:57:48,2021-04-10 14:57:11,2021-04-10 14:55:00
85680,93703,2021-04-10,2021-04-10,823,IC 8,1.0,9.0,VI,SP,13:57:51,13:57:48,2021-04-10 14:22:09,2021-04-10 14:24:00
85681,93704,2021-04-10,2021-04-10,823,IC 8,1.0,9.0,WF,RH,16:55:21,16:55:36,2021-04-10 17:11:35,2021-04-10 17:12:00
86367,94440,2021-04-11,2021-04-11,823,IC 8,1.0,9.0,VI,BN,13:58:00,13:57:48,2021-04-11 14:55:35,2021-04-11 14:55:00
86368,94441,2021-04-11,2021-04-11,823,IC 8,1.0,9.0,VI,BN,13:58:00,13:57:48,2021-04-11 14:55:35,2021-04-11 14:55:00
86369,94442,2021-04-11,2021-04-11,823,IC 8,1.0,9.0,TH,ZUE,14:37:39,14:36:24,2021-04-11 15:57:41,2021-04-11 15:58:00
86370,94443,2021-04-11,2021-04-11,823,IC 8,1.0,9.0,BN,ZUE,15:02:40,15:02:30,2021-04-11 15:57:41,2021-04-11 15:58:00
86371,94444,2021-04-11,2021-04-11,823,IC 8,3.0,9.0,BN,ZUE,15:02:40,15:02:30,2021-04-11 15:57:41,2021-04-11 15:58:00
86372,94445,2021-04-11,2021-04-11,823,IC 8,2.0,9.0,ZUE,RH,16:05:32,16:05:30,2021-04-11 17:11:40,2021-04-11 17:12:00
86373,94446,2021-04-11,2021-04-11,823,IC 8,1.0,9.0,BN,FF,15:02:40,15:02:30,2021-04-11 16:41:20,2021-04-11 16:41:30
86374,94447,2021-04-11,2021-04-11,823,IC 8,1.0,9.0,ZUE,ZFH,16:05:32,16:05:30,2021-04-11 16:13:49,2021-04-11 16:14:00
86375,94448,2021-04-11,2021-04-11,823,IC 8,1.0,9.0,FF,RH,16:42:44,16:43:18,2021-04-11 17:11:40,2021-04-11 17:12:00
86376,94449,2021-04-11,2021-04-11,823,IC 8,1.0,9.0,FF,RH,16:42:44,16:43:18,2021-04-11 17:11:40,2021-04-11 17:12:00
87679,95873,2021-04-13,2021-04-16,823,IC 8,1.0,9.0,VI,BN,14:01:07,13:57:48,2021-04-16 14:55:24,2021-04-16 14:55:00
87680,95874,2021-04-16,2021-04-16,823,IC 8,1.0,9.0,BR,RH,13:48:44,13:48:30,2021-04-16 17:11:36,2021-04-16 17:12:00
87681,95875,2021-04-16,2021-04-16,823,IC 8,1.0,9.0,BR,BN,13:48:44,13:48:30,2021-04-16 14:55:24,2021-04-16 14:55:00
87682,95876,2021-04-16,2021-04-16,823,IC 8,2.0,9.0,VI,BN,14:01:07,13:57:48,2021-04-16 14:55:24,2021-04-16 14:55:00
87683,95877,2021-04-16,2021-04-16,823,IC 8,1.0,9.0,BR,BN,13:48:44,13:48:30,2021-04-16 14:55:24,2021-04-16 14:55:00
87684,95878,2021-04-16,2021-04-16,823,IC 8,1.0,9.0,SP,BN,14:28:25,14:25:42,2021-04-16 14:55:24,2021-04-16 14:55:00
87685,95879,2021-04-16,2021-04-16,823,IC 8,1.0,9.0,TH,BN,14:37:47,14:36:24,2021-04-16 14:55:24,2021-04-16 14:55:00
87686,95880,2021-04-16,2021-04-16,823,IC 8,1.0,9.0,SP,BN,14:28:25,14:25:42,2021-04-16 14:55:24,2021-04-16 14:55:00
88461,96730,2021-04-16,2021-04-17,823,IC 8,1.0,9.0,BR,BN,13:49:26,13:48:30,2021-04-17 14:55:54,2021-04-17 14:55:00
88462,96731,2021-04-17,2021-04-17,823,IC 8,2.0,9.0,VI,BN,13:58:39,13:57:48,2021-04-17 14:55:54,2021-04-17 14:55:00
88463,96732,2021-04-17,2021-04-17,823,IC 8,1.0,9.0,BN,ZUE,15:02:49,15:02:30,2021-04-17 15:58:19,2021-04-17 15:58:00
88464,96733,2021-04-17,2021-04-17,823,IC 8,1.0,9.0,BN,ZUE,15:02:49,15:02:30,2021-04-17 15:58:19,2021-04-17 15:58:00
88465,96734,2021-04-17,2021-04-17,823,IC 8,2.0,9.0,BN,ZUE,15:02:49,15:02:30,2021-04-17 15:58:19,2021-04-17 15:58:00
88466,96735,2021-04-17,2021-04-17,823,IC 8,1.0,9.0,VI,SP,13:58:39,13:57:48,2021-04-17 14:27:08,2021-04-17 14:24:00
88467,96736,2021-04-17,2021-04-17,823,IC 8,1.0,9.0,BN,WF,15:02:49,15:02:30,2021-04-17 16:53:08,2021-04-17 16:53:36
88468,96737,2021-04-17,2021-04-17,823,IC 8,1.0,9.0,BN,ZUE,15:02:49,15:02:30,2021-04-17 15:58:19,2021-04-17 15:58:00
88469,96738,2021-04-17,2021-04-17,823,IC 8,1.0,9.0,WF,RH,16:55:26,16:55:36,2021-04-17 17:11:30,2021-04-17 17:12:00
89251,97588,2021-04-18,2021-04-18,823,IC 8,1.0,9.0,VI,ZUE,13:59:35,13:57:48,2021-04-18 15:58:54,2021-04-18 15:58:00
89252,97589,2021-04-18,2021-04-18,823,IC 8,1.0,9.0,SP,BN,14:26:50,14:25:42,2021-04-18 14:54:13,2021-04-18 14:55:00
90852,99346,2021-04-22,2021-04-23,823,IC 8,1.0,9.0,BN,AW,15:03:07,15:02:30,2021-04-23 17:05:50,2021-04-23 17:05:18
90853,99347,2021-04-23,2021-04-23,823,IC 8,1.0,9.0,BR,BN,13:48:38,13:48:30,2021-04-23 14:53:56,2021-04-23 14:55:00
90854,99348,2021-04-23,2021-04-23,823,IC 8,1.0,9.0,BN,FF,15:03:07,15:02:30,2021-04-23 16:42:24,2021-04-23 16:41:30
90855,99349,2021-04-23,2021-04-23,823,IC 8,1.0,9.0,SP,ZUE,14:26:58,14:25:42,2021-04-23 15:59:07,2021-04-23 15:58:00
90856,99350,2021-04-23,2021-04-23,823,IC 8,1.0,9.0,BN,ZUE,15:03:07,15:02:30,2021-04-23 15:59:07,2021-04-23 15:58:00
91936,100567,2021-04-24,2021-04-24,823,IC 8,1.0,9.0,BR,ZUE,13:48:58,13:48:30,2021-04-24 15:58:24,2021-04-24 15:58:00
91937,100568,2021-04-24,2021-04-24,823,IC 8,1.0,9.0,VI,BN,13:58:18,13:57:48,2021-04-24 14:55:12,2021-04-24 14:55:00
91938,100569,2021-04-24,2021-04-24,823,IC 8,1.0,9.0,VI,BN,13:58:18,13:57:48,2021-04-24 14:55:12,2021-04-24 14:55:00
91939,100570,2021-04-24,2021-04-24,823,IC 8,1.0,9.0,VI,BN,13:58:18,13:57:48,2021-04-24 14:55:12,2021-04-24 14:55:00
91940,100571,2021-04-24,2021-04-24,823,IC 8,1.0,9.0,SP,TH,14:28:30,14:25:42,2021-04-24 14:36:41,2021-04-24 14:34:36
93185,101968,2021-04-25,2021-04-25,823,IC 8,1.0,9.0,BN,ZUE,15:02:50,15:02:30,2021-04-25 15:56:54,2021-04-25 15:58:00
93186,101969,2021-04-25,2021-04-25,823,IC 8,2.0,9.0,BN,ZUE,15:02:50,15:02:30,2021-04-25 15:56:54,2021-04-25 15:58:00
93187,101970,2021-04-25,2021-04-25,823,IC 8,1.0,9.0,VI,BN,13:59:19,13:57:48,2021-04-25 14:54:03,2021-04-25 14:55:00
93188,101971,2021-04-25,2021-04-25,823,IC 8,1.0,9.0,VI,BN,13:59:19,13:57:48,2021-04-25 14:54:03,2021-04-25 14:55:00
93189,101972,2021-04-25,2021-04-25,823,IC 8,1.0,9.0,VI,BN,13:59:19,13:57:48,2021-04-25 14:54:03,2021-04-25 14:55:00
93190,101973,2021-04-25,2021-04-25,823,IC 8,1.0,9.0,VI,TH,13:59:19,13:57:48,2021-04-25 14:33:51,2021-04-25 14:34:36
93191,101974,2021-04-25,2021-04-25,823,IC 8,1.0,9.0,BN,ZUE,15:02:50,15:02:30,2021-04-25 15:56:54,2021-04-25 15:58:00
93192,101975,2021-04-25,2021-04-25,823,IC 8,1.0,9.0,BN,ZUE,15:02:50,15:02:30,2021-04-25 15:56:54,2021-04-25 15:58:00
93193,101976,2021-04-25,2021-04-25,823,IC 8,1.0,9.0,BN,FF,15:02:50,15:02:30,2021-04-25 16:41:21,2021-04-25 16:41:30
93194,101977,2021-04-25,2021-04-25,823,IC 8,1.0,9.0,BN,ZUE,15:02:50,15:02:30,2021-04-25 15:56:54,2021-04-25 15:58:00
93195,101978,2021-04-25,2021-04-25,823,IC 8,3.0,9.0,W,FF,16:31:23,16:31:30,2021-04-25 16:41:21,2021-04-25 16:41:30
93196,101979,2021-04-25,2021-04-25,823,IC 8,1.0,9.0,FF,RH,16:42:33,16:43:18,2021-04-25 17:11:24,2021-04-25 17:12:00
93197,101980,2021-04-25,2021-04-25,823,IC 8,1.0,9.0,W,AW,16:31:23,16:31:30,2021-04-25 17:04:41,2021-04-25 17:05:18
94746,103713,2021-04-28,2021-04-30,823,IC 8,1.0,9.0,VI,ZUE,13:59:51,13:57:48,2021-04-30 16:02:01,2021-04-30 15:58:00
94747,103714,2021-04-30,2021-04-30,823,IC 8,1.0,9.0,VI,ZUE,13:59:51,13:57:48,2021-04-30 16:02:01,2021-04-30 15:58:00
94748,103715,2021-04-30,2021-04-30,823,IC 8,1.0,9.0,VI,BN,13:59:51,13:57:48,2021-04-30 14:54:28,2021-04-30 14:55:00
95266,104265,2021-05-01,2021-05-01,823,IC 8,1.0,9.0,BR,TH,13:48:40,13:48:30,2021-05-01 14:37:34,2021-05-01 14:34:36
95778,104806,2021-05-02,2021-05-02,823,IC 8,1.0,9.0,BN,ZUE,15:02:20,15:02:30,2021-05-02 15:57:33,2021-05-02 15:58:00
95779,104807,2021-05-02,2021-05-02,823,IC 8,1.0,9.0,BN,ZUE,15:02:20,15:02:30,2021-05-02 15:57:33,2021-05-02 15:58:00
95780,104808,2021-05-02,2021-05-02,823,IC 8,1.0,9.0,BN,ZUE,15:02:20,15:02:30,2021-05-02 15:57:33,2021-05-02 15:58:00
97149,106222,2021-04-19,2021-05-07,823,IC 8,1.0,9.0,TH,RH,14:35:28,14:36:24,2021-05-07 17:11:40,2021-05-07 17:12:00
97150,106223,2021-04-19,2021-05-07,823,IC 8,1.0,9.0,TH,RH,14:35:28,14:36:24,2021-05-07 17:11:40,2021-05-07 17:12:00
97151,106224,2021-05-04,2021-05-07,823,IC 8,1.0,9.0,BN,RH,15:02:40,15:02:30,2021-05-07 17:11:40,2021-05-07 17:12:00
97152,106225,2021-05-04,2021-05-07,823,IC 8,1.0,9.0,BN,RH,15:02:40,15:02:30,2021-05-07 17:11:40,2021-05-07 17:12:00
97153,106226,2021-05-06,2021-05-07,823,IC 8,1.0,9.0,VI,RH,13:57:40,13:57:48,2021-05-07 17:11:40,2021-05-07 17:12:00
97154,106227,2021-05-06,2021-05-07,823,IC 8,1.0,9.0,VI,RH,13:57:40,13:57:48,2021-05-07 17:11:40,2021-05-07 17:12:00
97155,106228,2021-05-07,2021-05-07,823,IC 8,1.0,9.0,BN,ZUE,15:02:40,15:02:30,2021-05-07 15:59:15,2021-05-07 15:58:00
98244,107338,2021-05-08,2021-05-08,823,IC 8,1.0,18.0,BR,ZUE,13:48:32,13:48:30,2021-05-08 15:59:44,2021-05-08 15:58:00
98245,107339,2021-05-08,2021-05-08,823,IC 8,1.0,18.0,VI,BN,13:57:46,13:57:48,2021-05-08 14:54:57,2021-05-08 14:55:00
98246,107340,2021-05-08,2021-05-08,823,IC 8,1.0,18.0,VI,BN,13:57:46,13:57:48,2021-05-08 14:54:57,2021-05-08 14:55:00
99617,108773,2021-05-04,2021-05-09,823,IC 8,1.0,9.0,BR,BN,13:48:39,13:48:30,2021-05-09 14:54:37,2021-05-09 14:55:00
99618,108774,2021-05-09,2021-05-09,823,IC 8,1.0,9.0,BR,BN,13:48:39,13:48:30,2021-05-09 14:54:37,2021-05-09 14:55:00
99619,108775,2021-05-09,2021-05-09,823,IC 8,1.0,9.0,BR,W,13:48:39,13:48:30,2021-05-09 16:29:32,2021-05-09 16:29:00
99620,108776,2021-05-09,2021-05-09,823,IC 8,1.0,9.0,BR,W,13:48:39,13:48:30,2021-05-09 16:29:32,2021-05-09 16:29:00
99621,108777,2021-05-09,2021-05-09,823,IC 8,1.0,9.0,BR,W,13:48:39,13:48:30,2021-05-09 16:29:32,2021-05-09 16:29:00
99622,108778,2021-05-09,2021-05-09,823,IC 8,1.0,9.0,VI,ZUE,13:57:43,13:57:48,2021-05-09 15:58:27,2021-05-09 15:58:00
99623,108779,2021-05-09,2021-05-09,823,IC 8,2.0,9.0,ZUE,FF,16:05:45,16:05:30,2021-05-09 16:41:49,2021-05-09 16:41:30
99624,108780,2021-05-09,2021-05-09,823,IC 8,1.0,9.0,TH,BN,14:34:51,14:36:24,2021-05-09 14:54:37,2021-05-09 14:55:00
99625,108781,2021-05-09,2021-05-09,823,IC 8,1.0,9.0,BN,FF,15:02:39,15:02:30,2021-05-09 16:41:49,2021-05-09 16:41:30
105926,116611,2021-05-21,2021-05-21,823,IC 8,4.0,9.0,BR,FF,13:49:24,13:48:30,2021-05-21 16:44:55,2021-05-21 16:41:30
105927,116612,2021-05-21,2021-05-21,823,IC 8,1.0,9.0,VI,ZUE,13:59:54,13:57:48,2021-05-21 16:05:34,2021-05-21 15:58:00
105928,116613,2021-05-21,2021-05-21,823,IC 8,1.0,9.0,BN,ZUE,15:06:37,15:02:30,2021-05-21 16:05:34,2021-05-21 15:58:00
105929,116614,2021-05-21,2021-05-21,823,IC 8,1.0,9.0,BN,ZUE,15:06:37,15:02:30,2021-05-21 16:05:34,2021-05-21 15:58:00
107104,117816,2021-05-22,2021-05-22,823,IC 8,1.0,9.0,BR,BN,13:48:51,13:48:30,2021-05-22 14:54:28,2021-05-22 14:55:00
107105,117817,2021-05-22,2021-05-22,823,IC 8,1.0,9.0,VI,BN,13:57:35,13:57:48,2021-05-22 14:54:28,2021-05-22 14:55:00
107106,117818,2021-05-22,2021-05-22,823,IC 8,1.0,9.0,VI,BN,13:57:35,13:57:48,2021-05-22 14:54:28,2021-05-22 14:55:00
107107,117819,2021-05-22,2021-05-22,823,IC 8,1.0,9.0,BN,ZUE,15:02:51,15:02:30,2021-05-22 15:59:06,2021-05-22 15:58:00
107108,117820,2021-05-22,2021-05-22,823,IC 8,1.0,9.0,ZUE,RH,16:05:20,16:05:30,2021-05-22 17:11:47,2021-05-22 17:12:00
108535,119264,2021-05-23,2021-05-23,823,IC 8,1.0,9.0,BR,TH,13:48:47,13:48:30,2021-05-23 14:36:37,2021-05-23 14:34:36
108536,119265,2021-05-23,2021-05-23,823,IC 8,1.0,9.0,BN,W,15:03:29,15:02:30,2021-05-23 16:29:05,2021-05-23 16:29:00
108537,119266,2021-05-23,2021-05-23,823,IC 8,1.0,9.0,BN,W,15:03:29,15:02:30,2021-05-23 16:29:05,2021-05-23 16:29:00
108538,119267,2021-05-23,2021-05-23,823,IC 8,3.0,9.0,BN,WF,15:03:29,15:02:30,2021-05-23 16:52:59,2021-05-23 16:53:36
108539,119268,2021-05-23,2021-05-23,823,IC 8,1.0,9.0,BR,TH,13:48:47,13:48:30,2021-05-23 14:36:37,2021-05-23 14:34:36
108540,119269,2021-05-23,2021-05-23,823,IC 8,1.0,9.0,VI,BN,13:57:49,13:57:48,2021-05-23 14:57:38,2021-05-23 14:55:00
108541,119270,2021-05-23,2021-05-23,823,IC 8,1.0,9.0,TH,ZUE,14:38:05,14:36:24,2021-05-23 15:58:07,2021-05-23 15:58:00
108542,119271,2021-05-23,2021-05-23,823,IC 8,1.0,9.0,VI,TH,13:57:49,13:57:48,2021-05-23 14:36:37,2021-05-23 14:34:36
110154,120926,2021-05-17,2021-05-24,823,IC 8,2.0,9.0,BN,RH,15:02:31,15:02:30,2021-05-24 17:11:53,2021-05-24 17:12:00
110155,120927,2021-05-19,2021-05-24,823,IC 8,2.0,9.0,BN,FF,15:02:31,15:02:30,2021-05-24 16:41:25,2021-05-24 16:41:30
110156,120928,2021-05-20,2021-05-24,823,IC 8,1.0,9.0,BR,BN,13:48:44,13:48:30,2021-05-24 14:55:17,2021-05-24 14:55:00
110157,120929,2021-05-23,2021-05-24,823,IC 8,1.0,9.0,VI,ZUE,13:58:48,13:57:48,2021-05-24 15:58:09,2021-05-24 15:58:00
110158,120930,2021-05-23,2021-05-24,823,IC 8,1.0,9.0,BN,ZUE,15:02:31,15:02:30,2021-05-24 15:58:09,2021-05-24 15:58:00
110159,120931,2021-05-24,2021-05-24,823,IC 8,1.0,9.0,BR,ZUE,13:48:44,13:48:30,2021-05-24 15:58:09,2021-05-24 15:58:00
110160,120932,2021-05-24,2021-05-24,823,IC 8,2.0,9.0,VI,BN,13:58:48,13:57:48,2021-05-24 14:55:17,2021-05-24 14:55:00
110161,120933,2021-05-24,2021-05-24,823,IC 8,2.0,9.0,BR,BN,13:48:44,13:48:30,2021-05-24 14:55:17,2021-05-24 14:55:00
110162,120934,2021-05-24,2021-05-24,823,IC 8,2.0,9.0,VI,ZUE,13:58:48,13:57:48,2021-05-24 15:58:09,2021-05-24 15:58:00
110163,120935,2021-05-24,2021-05-24,823,IC 8,2.0,9.0,ZUE,WF,16:05:39,16:05:30,2021-05-24 16:53:15,2021-05-24 16:53:36
112140,122959,2021-05-21,2021-05-28,823,IC 8,2.0,9.0,BN,ZUE,15:03:31,15:02:30,2021-05-28 15:57:56,2021-05-28 15:58:00
112141,122960,2021-05-28,2021-05-28,823,IC 8,1.0,9.0,VI,BN,13:57:49,13:57:48,2021-05-28 14:54:24,2021-05-28 14:55:00
112142,122961,2021-05-28,2021-05-28,823,IC 8,1.0,9.0,BN,ZUE,15:03:31,15:02:30,2021-05-28 15:57:56,2021-05-28 15:58:00
112143,122962,2021-05-28,2021-05-28,823,IC 8,1.0,9.0,BN,ZUE,15:03:31,15:02:30,2021-05-28 15:57:56,2021-05-28 15:58:00
112144,122963,2021-05-28,2021-05-28,823,IC 8,1.0,9.0,TH,BN,14:36:43,14:36:24,2021-05-28 14:54:24,2021-05-28 14:55:00
112145,122964,2021-05-28,2021-05-28,823,IC 8,1.0,9.0,TH,BN,14:36:43,14:36:24,2021-05-28 14:54:24,2021-05-28 14:55:00
112146,122965,2021-05-28,2021-05-28,823,IC 8,1.0,9.0,BN,ZUE,15:03:31,15:02:30,2021-05-28 15:57:56,2021-05-28 15:58:00
113495,124364,2021-05-27,2021-05-29,823,IC 8,1.0,9.0,BR,BN,13:49:00,13:48:30,2021-05-29 14:54:59,2021-05-29 14:55:00
113496,124365,2021-05-28,2021-05-29,823,IC 8,1.0,9.0,VI,BN,13:58:04,13:57:48,2021-05-29 14:54:59,2021-05-29 14:55:00
113497,124366,2021-05-29,2021-05-29,823,IC 8,1.0,9.0,BN,ZUE,15:03:36,15:02:30,2021-05-29 15:58:20,2021-05-29 15:58:00
115122,126010,2021-05-30,2021-05-30,823,IC 8,1.0,9.0,VI,ZUE,13:57:50,13:57:48,2021-05-30 15:58:30,2021-05-30 15:58:00
115123,126011,2021-05-30,2021-05-30,823,IC 8,1.0,9.0,TH,ZUE,14:36:28,14:36:24,2021-05-30 15:58:30,2021-05-30 15:58:00
115124,126012,2021-05-30,2021-05-30,823,IC 8,1.0,9.0,VI,BN,13:57:50,13:57:48,2021-05-30 14:54:42,2021-05-30 14:55:00
115125,126013,2021-05-30,2021-05-30,823,IC 8,1.0,9.0,VI,BN,13:57:50,13:57:48,2021-05-30 14:54:42,2021-05-30 14:55:00
115126,126014,2021-05-30,2021-05-30,823,IC 8,1.0,9.0,BR,BN,13:48:38,13:48:30,2021-05-30 14:54:42,2021-05-30 14:55:00
117746,128691,2021-05-31,2021-06-04,823,IC 8,1.0,9.0,ZUE,WF,16:05:30,16:05:30,2021-06-04 16:53:21,2021-06-04 16:53:36
117747,128692,2021-05-31,2021-06-04,823,IC 8,1.0,9.0,ZUE,WF,16:05:30,16:05:30,2021-06-04 16:53:21,2021-06-04 16:53:36
117748,128693,2021-06-04,2021-06-04,823,IC 8,1.0,9.0,ZUE,FF,16:05:30,16:05:30,2021-06-04 16:41:33,2021-06-04 16:41:30
117749,128694,2021-06-04,2021-06-04,823,IC 8,1.0,9.0,VI,TH,13:57:49,13:57:48,2021-06-04 14:34:46,2021-06-04 14:34:36
117750,128695,2021-06-04,2021-06-04,823,IC 8,1.0,9.0,VI,SP,13:57:49,13:57:48,2021-06-04 14:22:42,2021-06-04 14:24:00
117751,128696,2021-06-04,2021-06-04,823,IC 8,1.0,9.0,FF,AW,16:42:43,16:43:18,2021-06-04 17:04:42,2021-06-04 17:05:18
117752,128697,2021-06-04,2021-06-04,823,IC 8,1.0,9.0,FF,AW,16:42:43,16:43:18,2021-06-04 17:04:42,2021-06-04 17:05:18
117753,128698,2021-06-04,2021-06-04,823,IC 8,2.0,9.0,W,RH,16:31:25,16:31:30,2021-06-04 17:11:49,2021-06-04 17:12:00
117754,128699,2021-06-04,2021-06-04,823,IC 8,2.0,9.0,W,RH,16:31:25,16:31:30,2021-06-04 17:11:49,2021-06-04 17:12:00
118809,129828,2021-06-03,2021-06-05,823,IC 8,2.0,9.0,BR,RH,13:48:49,13:48:30,2021-06-05 17:11:54,2021-06-05 17:12:00
118810,129829,2021-06-05,2021-06-05,823,IC 8,1.0,9.0,BN,ZUE,15:02:36,15:02:30,2021-06-05 15:58:33,2021-06-05 15:58:00
