,res_id,res_dt,date,train_nr,line,reserved,capacity,bp_from,bp_to,dep_ist,dep_soll,arr_ist,arr_soll
80111,88022,2021-04-02,2021-04-02,827,IC 8,1.0,17.0,ZUE,AW,18:05:47,18:05:30,2021-04-02 19:04:38,2021-04-02 19:05:18
81353,89272,2021-04-03,2021-04-03,827,IC 8,1.0,9.0,BN,ZUE,17:02:42,17:02:30,2021-04-03 17:57:20,2021-04-03 17:58:00
81354,89273,2021-04-03,2021-04-03,827,IC 8,4.0,9.0,TH,BN,16:35:49,16:36:24,2021-04-03 16:53:41,2021-04-03 16:55:00
81355,89274,2021-04-03,2021-04-03,827,IC 8,1.0,9.0,BN,W,17:02:42,17:02:30,2021-04-03 18:28:17,2021-04-03 18:29:00
81356,89275,2021-04-03,2021-04-03,827,IC 8,1.0,9.0,BN,W,17:02:42,17:02:30,2021-04-03 18:28:17,2021-04-03 18:29:00
81357,89276,2021-04-03,2021-04-03,827,IC 8,1.0,9.0,TH,BN,16:35:49,16:36:24,2021-04-03 16:53:41,2021-04-03 16:55:00
81358,89277,2021-04-03,2021-04-03,827,IC 8,1.0,9.0,BN,ZUE,17:02:42,17:02:30,2021-04-03 17:57:20,2021-04-03 17:58:00
81359,89278,2021-04-03,2021-04-03,827,IC 8,1.0,9.0,BN,ZUE,17:02:42,17:02:30,2021-04-03 17:57:20,2021-04-03 17:58:00
81360,89279,2021-04-03,2021-04-03,827,IC 8,1.0,9.0,BN,ZUE,17:02:42,17:02:30,2021-04-03 17:57:20,2021-04-03 17:58:00
81361,89280,2021-04-03,2021-04-03,827,IC 8,1.0,9.0,W,AW,18:31:20,18:31:30,2021-04-03 19:05:02,2021-04-03 19:05:18
82335,90266,2021-03-31,2021-04-04,827,IC 8,2.0,9.0,BR,ZUE,15:50:21,15:48:30,2021-04-04 17:57:19,2021-04-04 17:58:00
82336,90267,2021-04-01,2021-04-04,827,IC 8,5.0,9.0,BN,ZUE,17:02:49,17:02:30,2021-04-04 17:57:19,2021-04-04 17:58:00
82337,90268,2021-04-03,2021-04-04,827,IC 8,1.0,9.0,VI,ZUE,15:58:17,15:57:48,2021-04-04 17:57:19,2021-04-04 17:58:00
82338,90269,2021-04-04,2021-04-04,827,IC 8,1.0,9.0,BN,ZUE,17:02:49,17:02:30,2021-04-04 17:57:19,2021-04-04 17:58:00
82339,90270,2021-04-04,2021-04-04,827,IC 8,1.0,9.0,VI,BN,15:58:17,15:57:48,2021-04-04 16:54:49,2021-04-04 16:55:00
82340,90271,2021-04-04,2021-04-04,827,IC 8,5.0,9.0,ZUE,RH,18:05:37,18:05:30,2021-04-04 19:11:31,2021-04-04 19:12:00
82341,90272,2021-04-04,2021-04-04,827,IC 8,2.0,9.0,TH,BN,16:35:51,16:36:24,2021-04-04 16:54:49,2021-04-04 16:55:00
83506,91451,2021-04-03,2021-04-05,827,IC 8,1.0,17.0,ZUE,RH,18:05:37,18:05:30,2021-04-05 19:12:03,2021-04-05 19:12:00
83507,91452,2021-04-04,2021-04-05,827,IC 8,2.0,17.0,BR,W,15:48:52,15:48:30,2021-04-05 18:30:04,2021-04-05 18:29:00
83508,91453,2021-04-04,2021-04-05,827,IC 8,1.0,17.0,VI,ZUE,15:58:51,15:57:48,2021-04-05 17:57:53,2021-04-05 17:58:00
83509,91454,2021-04-04,2021-04-05,827,IC 8,2.0,17.0,ZUE,RH,18:05:37,18:05:30,2021-04-05 19:12:03,2021-04-05 19:12:00
83510,91455,2021-04-05,2021-04-05,827,IC 8,1.0,17.0,TH,WF,16:36:01,16:36:24,2021-04-05 18:53:20,2021-04-05 18:53:36
83511,91456,2021-04-05,2021-04-05,827,IC 8,1.0,17.0,VI,BN,15:58:51,15:57:48,2021-04-05 16:54:32,2021-04-05 16:55:00
83512,91457,2021-04-05,2021-04-05,827,IC 8,1.0,17.0,BN,ZUE,17:02:49,17:02:30,2021-04-05 17:57:53,2021-04-05 17:58:00
83513,91458,2021-04-05,2021-04-05,827,IC 8,1.0,17.0,VI,ZUE,15:58:51,15:57:48,2021-04-05 17:57:53,2021-04-05 17:58:00
83514,91459,2021-04-05,2021-04-05,827,IC 8,1.0,17.0,BN,WF,17:02:49,17:02:30,2021-04-05 18:53:20,2021-04-05 18:53:36
83515,91460,2021-04-05,2021-04-05,827,IC 8,1.0,17.0,VI,ZUE,15:58:51,15:57:48,2021-04-05 17:57:53,2021-04-05 17:58:00
83516,91461,2021-04-05,2021-04-05,827,IC 8,1.0,17.0,BN,ZUE,17:02:49,17:02:30,2021-04-05 17:57:53,2021-04-05 17:58:00
83517,91462,2021-04-05,2021-04-05,827,IC 8,1.0,17.0,TH,BN,16:36:01,16:36:24,2021-04-05 16:54:32,2021-04-05 16:55:00
83518,91463,2021-04-05,2021-04-05,827,IC 8,1.0,17.0,ZUE,RH,18:05:37,18:05:30,2021-04-05 19:12:03,2021-04-05 19:12:00
83519,91464,2021-04-05,2021-04-05,827,IC 8,1.0,17.0,BN,ZUE,17:02:49,17:02:30,2021-04-05 17:57:53,2021-04-05 17:58:00
83520,91465,2021-04-05,2021-04-05,827,IC 8,1.0,17.0,BR,ZUE,15:48:52,15:48:30,2021-04-05 17:57:53,2021-04-05 17:58:00
83521,91466,2021-04-05,2021-04-05,827,IC 8,1.0,17.0,VI,ZUE,15:58:51,15:57:48,2021-04-05 17:57:53,2021-04-05 17:58:00
83522,91467,2021-04-05,2021-04-05,827,IC 8,1.0,17.0,VI,W,15:58:51,15:57:48,2021-04-05 18:30:04,2021-04-05 18:29:00
83523,91468,2021-04-05,2021-04-05,827,IC 8,1.0,17.0,VI,W,15:58:51,15:57:48,2021-04-05 18:30:04,2021-04-05 18:29:00
83524,91469,2021-04-05,2021-04-05,827,IC 8,2.0,17.0,BN,ZUE,17:02:49,17:02:30,2021-04-05 17:57:53,2021-04-05 17:58:00
85004,92989,2021-04-09,2021-04-09,827,IC 8,1.0,17.0,ZFH,WF,18:16:47,18:16:30,2021-04-09 18:53:40,2021-04-09 18:53:36
85696,93720,2021-04-05,2021-04-10,827,IC 8,1.0,9.0,BN,FF,17:02:31,17:02:30,2021-04-10 18:41:15,2021-04-10 18:41:30
85697,93721,2021-04-09,2021-04-10,827,IC 8,1.0,9.0,VI,ZUE,15:57:50,15:57:48,2021-04-10 17:57:59,2021-04-10 17:58:00
85698,93722,2021-04-10,2021-04-10,827,IC 8,1.0,9.0,VI,ZUE,15:57:50,15:57:48,2021-04-10 17:57:59,2021-04-10 17:58:00
85699,93723,2021-04-10,2021-04-10,827,IC 8,1.0,9.0,BN,ZUE,17:02:31,17:02:30,2021-04-10 17:57:59,2021-04-10 17:58:00
85700,93724,2021-04-10,2021-04-10,827,IC 8,2.0,9.0,TH,ZUE,16:37:46,16:36:24,2021-04-10 17:57:59,2021-04-10 17:58:00
86399,94472,2021-04-04,2021-04-11,827,IC 8,4.0,17.0,BN,ZFH,17:03:21,17:02:30,2021-04-11 18:14:00,2021-04-11 18:14:00
86400,94473,2021-04-11,2021-04-11,827,IC 8,1.0,17.0,VI,ZUE,15:57:34,15:57:48,2021-04-11 17:58:06,2021-04-11 17:58:00
86401,94474,2021-04-11,2021-04-11,827,IC 8,1.0,17.0,BR,BN,15:48:35,15:48:30,2021-04-11 16:55:58,2021-04-11 16:55:00
86402,94475,2021-04-11,2021-04-11,827,IC 8,1.0,17.0,TH,BN,16:38:02,16:36:24,2021-04-11 16:55:58,2021-04-11 16:55:00
86403,94476,2021-04-11,2021-04-11,827,IC 8,1.0,17.0,TH,BN,16:38:02,16:36:24,2021-04-11 16:55:58,2021-04-11 16:55:00
86404,94477,2021-04-11,2021-04-11,827,IC 8,1.0,17.0,TH,BN,16:38:02,16:36:24,2021-04-11 16:55:58,2021-04-11 16:55:00
86405,94478,2021-04-11,2021-04-11,827,IC 8,1.0,17.0,TH,BN,16:38:02,16:36:24,2021-04-11 16:55:58,2021-04-11 16:55:00
86406,94479,2021-04-11,2021-04-11,827,IC 8,1.0,17.0,BN,ZUE,17:03:21,17:02:30,2021-04-11 17:58:06,2021-04-11 17:58:00
87705,95915,2021-04-16,2021-04-16,827,IC 8,1.0,17.0,VI,BN,16:00:05,15:57:48,2021-04-16 16:57:55,2021-04-16 16:55:00
87706,95916,2021-04-16,2021-04-16,827,IC 8,1.0,17.0,VI,BN,16:00:05,15:57:48,2021-04-16 16:57:55,2021-04-16 16:55:00
87707,95917,2021-04-16,2021-04-16,827,IC 8,1.0,17.0,BR,ZUE,15:49:14,15:48:30,2021-04-16 18:00:51,2021-04-16 17:58:00
87708,95918,2021-04-16,2021-04-16,827,IC 8,1.0,17.0,VI,BN,16:00:05,15:57:48,2021-04-16 16:57:55,2021-04-16 16:55:00
87709,95919,2021-04-16,2021-04-16,827,IC 8,1.0,17.0,BN,ZUE,17:05:49,17:02:30,2021-04-16 18:00:51,2021-04-16 17:58:00
88483,96752,2021-04-17,2021-04-17,827,IC 8,1.0,9.0,BN,ZUE,17:02:50,17:02:30,2021-04-17 17:59:29,2021-04-17 17:58:00
88484,96753,2021-04-17,2021-04-17,827,IC 8,1.0,9.0,VI,ZUE,16:01:03,15:57:48,2021-04-17 17:59:29,2021-04-17 17:58:00
88485,96754,2021-04-17,2021-04-17,827,IC 8,1.0,9.0,VI,TH,16:01:03,15:57:48,2021-04-17 16:35:26,2021-04-17 16:34:36
88486,96755,2021-04-17,2021-04-17,827,IC 8,1.0,9.0,VI,BN,16:01:03,15:57:48,2021-04-17 16:55:28,2021-04-17 16:55:00
88487,96756,2021-04-17,2021-04-17,827,IC 8,1.0,9.0,BN,ZUE,17:02:50,17:02:30,2021-04-17 17:59:29,2021-04-17 17:58:00
89278,97615,2021-04-14,2021-04-18,827,IC 8,1.0,17.0,BN,W,17:02:51,17:02:30,2021-04-18 18:31:04,2021-04-18 18:29:00
89279,97616,2021-04-14,2021-04-18,827,IC 8,1.0,17.0,BN,W,17:02:51,17:02:30,2021-04-18 18:31:04,2021-04-18 18:29:00
89280,97617,2021-04-15,2021-04-18,827,IC 8,1.0,17.0,VI,BN,15:58:52,15:57:48,2021-04-18 16:54:11,2021-04-18 16:55:00
89281,97618,2021-04-15,2021-04-18,827,IC 8,1.0,17.0,VI,BN,15:58:52,15:57:48,2021-04-18 16:54:11,2021-04-18 16:55:00
89282,97619,2021-04-17,2021-04-18,827,IC 8,2.0,17.0,ZUE,RH,18:05:58,18:05:30,2021-04-18 19:12:13,2021-04-18 19:12:00
89283,97620,2021-04-17,2021-04-18,827,IC 8,1.0,17.0,VI,BN,15:58:52,15:57:48,2021-04-18 16:54:11,2021-04-18 16:55:00
89284,97621,2021-04-18,2021-04-18,827,IC 8,1.0,17.0,BN,ZUE,17:02:51,17:02:30,2021-04-18 17:58:16,2021-04-18 17:58:00
89285,97622,2021-04-18,2021-04-18,827,IC 8,1.0,17.0,BN,ZUE,17:02:51,17:02:30,2021-04-18 17:58:16,2021-04-18 17:58:00
90872,99366,2021-04-23,2021-04-23,827,IC 8,1.0,17.0,BN,ZUE,17:02:49,17:02:30,2021-04-23 17:58:27,2021-04-23 17:58:00
90873,99367,2021-04-23,2021-04-23,827,IC 8,3.0,17.0,BR,TH,15:48:51,15:48:30,2021-04-23 16:37:07,2021-04-23 16:34:36
91973,100604,2021-04-24,2021-04-24,827,IC 8,1.0,9.0,BN,ZFH,17:02:50,17:02:30,2021-04-24 18:15:33,2021-04-24 18:14:00
91974,100605,2021-04-24,2021-04-24,827,IC 8,1.0,9.0,BN,ZUE,17:02:50,17:02:30,2021-04-24 17:57:17,2021-04-24 17:58:00
91975,100606,2021-04-24,2021-04-24,827,IC 8,1.0,9.0,BN,ZUE,17:02:50,17:02:30,2021-04-24 17:57:17,2021-04-24 17:58:00
91976,100607,2021-04-24,2021-04-24,827,IC 8,1.0,9.0,BN,ZUE,17:02:50,17:02:30,2021-04-24 17:57:17,2021-04-24 17:58:00
91977,100608,2021-04-24,2021-04-24,827,IC 8,1.0,9.0,TH,W,16:36:54,16:36:24,2021-04-24 18:30:27,2021-04-24 18:29:00
91978,100609,2021-04-24,2021-04-24,827,IC 8,1.0,9.0,BN,ZUE,17:02:50,17:02:30,2021-04-24 17:57:17,2021-04-24 17:58:00
91979,100610,2021-04-24,2021-04-24,827,IC 8,1.0,9.0,BN,ZUE,17:02:50,17:02:30,2021-04-24 17:57:17,2021-04-24 17:58:00
91980,100611,2021-04-24,2021-04-24,827,IC 8,1.0,9.0,BN,ZUE,17:02:50,17:02:30,2021-04-24 17:57:17,2021-04-24 17:58:00
91981,100612,2021-04-24,2021-04-24,827,IC 8,1.0,9.0,BN,ZUE,17:02:50,17:02:30,2021-04-24 17:57:17,2021-04-24 17:58:00
93229,102012,2021-04-25,2021-04-25,827,IC 8,1.0,17.0,VI,ZUE,16:00:15,15:57:48,2021-04-25 17:59:21,2021-04-25 17:58:00
93230,102013,2021-04-25,2021-04-25,827,IC 8,1.0,17.0,VI,ZUE,16:00:15,15:57:48,2021-04-25 17:59:21,2021-04-25 17:58:00
93231,102014,2021-04-25,2021-04-25,827,IC 8,1.0,17.0,BR,BN,15:50:47,15:48:30,2021-04-25 16:56:50,2021-04-25 16:55:00
93232,102015,2021-04-25,2021-04-25,827,IC 8,1.0,17.0,ZUE,FF,18:05:25,18:05:30,2021-04-25 18:41:27,2021-04-25 18:41:30
93233,102016,2021-04-25,2021-04-25,827,IC 8,1.0,17.0,BR,BN,15:50:47,15:48:30,2021-04-25 16:56:50,2021-04-25 16:55:00
93234,102017,2021-04-25,2021-04-25,827,IC 8,1.0,17.0,BN,AW,17:05:11,17:02:30,2021-04-25 19:04:46,2021-04-25 19:05:18
93235,102018,2021-04-25,2021-04-25,827,IC 8,2.0,17.0,BN,ZUE,17:05:11,17:02:30,2021-04-25 17:59:21,2021-04-25 17:58:00
93236,102019,2021-04-25,2021-04-25,827,IC 8,1.0,17.0,BR,BN,15:50:47,15:48:30,2021-04-25 16:56:50,2021-04-25 16:55:00
93237,102020,2021-04-25,2021-04-25,827,IC 8,2.0,17.0,TH,ZUE,16:39:01,16:36:24,2021-04-25 17:59:21,2021-04-25 17:58:00
93238,102021,2021-04-25,2021-04-25,827,IC 8,1.0,17.0,BN,ZUE,17:05:11,17:02:30,2021-04-25 17:59:21,2021-04-25 17:58:00
93239,102022,2021-04-25,2021-04-25,827,IC 8,1.0,17.0,BN,ZUE,17:05:11,17:02:30,2021-04-25 17:59:21,2021-04-25 17:58:00
94754,103722,2021-04-30,2021-04-30,827,IC 8,1.0,17.0,BR,ZUE,15:48:35,15:48:30,2021-04-30 17:59:20,2021-04-30 17:58:00
94755,103723,2021-04-30,2021-04-30,827,IC 8,1.0,17.0,VI,TH,16:02:57,15:57:48,2021-04-30 16:37:34,2021-04-30 16:34:36
94756,103724,2021-04-30,2021-04-30,827,IC 8,1.0,17.0,VI,TH,16:02:57,15:57:48,2021-04-30 16:37:34,2021-04-30 16:34:36
94757,103725,2021-04-30,2021-04-30,827,IC 8,1.0,17.0,SP,BN,16:28:57,16:25:42,2021-04-30 16:58:03,2021-04-30 16:55:00
94758,103726,2021-04-30,2021-04-30,827,IC 8,2.0,17.0,VI,ZUE,16:02:57,15:57:48,2021-04-30 17:59:20,2021-04-30 17:58:00
95785,104814,2021-05-02,2021-05-02,827,IC 8,1.0,17.0,TH,BN,16:37:20,16:36:24,2021-05-02 16:55:26,2021-05-02 16:55:00
95786,104815,2021-05-02,2021-05-02,827,IC 8,1.0,17.0,VI,BN,15:58:34,15:57:48,2021-05-02 16:55:26,2021-05-02 16:55:00
95787,104816,2021-05-02,2021-05-02,827,IC 8,1.0,17.0,VI,BN,15:58:34,15:57:48,2021-05-02 16:55:26,2021-05-02 16:55:00
95788,104817,2021-05-02,2021-05-02,827,IC 8,3.0,17.0,SP,ZUE,16:26:43,16:25:42,2021-05-02 17:58:43,2021-05-02 17:58:00
95789,104818,2021-05-02,2021-05-02,827,IC 8,1.0,17.0,BN,ZUE,17:02:59,17:02:30,2021-05-02 17:58:43,2021-05-02 17:58:00
95790,104819,2021-05-02,2021-05-02,827,IC 8,1.0,17.0,BN,ZUE,17:02:59,17:02:30,2021-05-02 17:58:43,2021-05-02 17:58:00
97174,106247,2021-05-07,2021-05-07,827,IC 8,1.0,17.0,VI,BN,15:57:31,15:57:48,2021-05-07 16:54:43,2021-05-07 16:55:00
97175,106248,2021-05-07,2021-05-07,827,IC 8,1.0,17.0,VI,BN,15:57:31,15:57:48,2021-05-07 16:54:43,2021-05-07 16:55:00
97176,106249,2021-05-07,2021-05-07,827,IC 8,1.0,17.0,BN,ZUE,17:03:06,17:02:30,2021-05-07 17:58:40,2021-05-07 17:58:00
97177,106250,2021-05-07,2021-05-07,827,IC 8,1.0,17.0,BN,ZUE,17:03:06,17:02:30,2021-05-07 17:58:40,2021-05-07 17:58:00
98263,107358,2021-05-08,2021-05-08,827,IC 8,1.0,9.0,VI,ZUE,15:57:56,15:57:48,2021-05-08 18:01:21,2021-05-08 17:58:00
98264,107359,2021-05-08,2021-05-08,827,IC 8,1.0,9.0,BN,ZUE,17:08:52,17:02:30,2021-05-08 18:01:21,2021-05-08 17:58:00
98265,107360,2021-05-08,2021-05-08,827,IC 8,1.0,9.0,VI,TH,15:57:56,15:57:48,2021-05-08 16:36:54,2021-05-08 16:34:36
98266,107361,2021-05-08,2021-05-08,827,IC 8,1.0,9.0,BN,ZUE,17:08:52,17:02:30,2021-05-08 18:01:21,2021-05-08 17:58:00
98267,107362,2021-05-08,2021-05-08,827,IC 8,1.0,9.0,TH,ZUE,16:40:03,16:36:24,2021-05-08 18:01:21,2021-05-08 17:58:00
98268,107363,2021-05-08,2021-05-08,827,IC 8,1.0,9.0,BN,ZUE,17:08:52,17:02:30,2021-05-08 18:01:21,2021-05-08 17:58:00
98269,107364,2021-05-08,2021-05-08,827,IC 8,1.0,9.0,BN,ZUE,17:08:52,17:02:30,2021-05-08 18:01:21,2021-05-08 17:58:00
99656,108812,2021-05-04,2021-05-09,827,IC 8,1.0,17.0,VI,ZUE,15:57:30,15:57:48,2021-05-09 17:59:17,2021-05-09 17:58:00
99657,108813,2021-05-05,2021-05-09,827,IC 8,1.0,17.0,VI,SP,15:57:30,15:57:48,2021-05-09 16:22:19,2021-05-09 16:24:00
99658,108814,2021-05-09,2021-05-09,827,IC 8,1.0,17.0,VI,ZUE,15:57:30,15:57:48,2021-05-09 17:59:17,2021-05-09 17:58:00
99659,108815,2021-05-09,2021-05-09,827,IC 8,1.0,17.0,VI,W,15:57:30,15:57:48,2021-05-09 18:31:19,2021-05-09 18:29:00
99660,108816,2021-05-09,2021-05-09,827,IC 8,1.0,17.0,VI,ZUE,15:57:30,15:57:48,2021-05-09 17:59:17,2021-05-09 17:58:00
99661,108817,2021-05-09,2021-05-09,827,IC 8,1.0,17.0,VI,ZUE,15:57:30,15:57:48,2021-05-09 17:59:17,2021-05-09 17:58:00
99662,108818,2021-05-09,2021-05-09,827,IC 8,1.0,17.0,VI,BN,15:57:30,15:57:48,2021-05-09 16:54:06,2021-05-09 16:55:00
99663,108819,2021-05-09,2021-05-09,827,IC 8,1.0,17.0,BN,ZUE,17:03:09,17:02:30,2021-05-09 17:59:17,2021-05-09 17:58:00
99664,108820,2021-05-09,2021-05-09,827,IC 8,1.0,17.0,TH,W,16:36:06,16:36:24,2021-05-09 18:31:19,2021-05-09 18:29:00
99665,108821,2021-05-09,2021-05-09,827,IC 8,1.0,17.0,TH,ZUE,16:36:06,16:36:24,2021-05-09 17:59:17,2021-05-09 17:58:00
99666,108822,2021-05-09,2021-05-09,827,IC 8,1.0,17.0,BN,ZUE,17:03:09,17:02:30,2021-05-09 17:59:17,2021-05-09 17:58:00
99667,108823,2021-05-09,2021-05-09,827,IC 8,1.0,17.0,TH,ZUE,16:36:06,16:36:24,2021-05-09 17:59:17,2021-05-09 17:58:00
99668,108824,2021-05-09,2021-05-09,827,IC 8,1.0,17.0,TH,W,16:36:06,16:36:24,2021-05-09 18:31:19,2021-05-09 18:29:00
99669,108825,2021-05-09,2021-05-09,827,IC 8,1.0,17.0,BN,ZUE,17:03:09,17:02:30,2021-05-09 17:59:17,2021-05-09 17:58:00
99670,108826,2021-05-09,2021-05-09,827,IC 8,1.0,17.0,BN,ZUE,17:03:09,17:02:30,2021-05-09 17:59:17,2021-05-09 17:58:00
99671,108827,2021-05-09,2021-05-09,827,IC 8,1.0,17.0,BN,ZUE,17:03:09,17:02:30,2021-05-09 17:59:17,2021-05-09 17:58:00
99672,108828,2021-05-09,2021-05-09,827,IC 8,1.0,17.0,BN,ZUE,17:03:09,17:02:30,2021-05-09 17:59:17,2021-05-09 17:58:00
105972,116657,2021-05-18,2021-05-21,827,IC 8,1.0,17.0,BR,BN,15:49:01,15:48:30,2021-05-21 16:54:38,2021-05-21 16:55:00
105973,116658,2021-05-18,2021-05-21,827,IC 8,1.0,17.0,BR,BN,15:49:01,15:48:30,2021-05-21 16:54:38,2021-05-21 16:55:00
105974,116659,2021-05-21,2021-05-21,827,IC 8,2.0,17.0,VI,BN,15:57:50,15:57:48,2021-05-21 16:54:38,2021-05-21 16:55:00
105975,116660,2021-05-21,2021-05-21,827,IC 8,1.0,17.0,ZUE,FF,18:07:01,18:05:30,2021-05-21 18:43:29,2021-05-21 18:41:30
105976,116661,2021-05-21,2021-05-21,827,IC 8,1.0,17.0,ZUE,FF,18:07:01,18:05:30,2021-05-21 18:43:29,2021-05-21 18:41:30
105977,116662,2021-05-21,2021-05-21,827,IC 8,1.0,17.0,VI,ZUE,15:57:50,15:57:48,2021-05-21 18:02:44,2021-05-21 17:58:00
105978,116663,2021-05-21,2021-05-21,827,IC 8,1.0,17.0,VI,TH,15:57:50,15:57:48,2021-05-21 16:33:45,2021-05-21 16:34:36
105979,116664,2021-05-21,2021-05-21,827,IC 8,1.0,17.0,BN,ZUE,17:05:38,17:02:30,2021-05-21 18:02:44,2021-05-21 17:58:00
105980,116665,2021-05-21,2021-05-21,827,IC 8,1.0,17.0,BN,ZUE,17:05:38,17:02:30,2021-05-21 18:02:44,2021-05-21 17:58:00
105981,116666,2021-05-21,2021-05-21,827,IC 8,1.0,17.0,ZUE,RH,18:07:01,18:05:30,2021-05-21 19:12:26,2021-05-21 19:12:00
107136,117848,2021-05-21,2021-05-22,827,IC 8,1.0,9.0,TH,ZUE,16:35:02,16:36:24,2021-05-22 17:58:31,2021-05-22 17:58:00
107137,117849,2021-05-22,2021-05-22,827,IC 8,1.0,9.0,VI,ZUE,15:57:49,15:57:48,2021-05-22 17:58:31,2021-05-22 17:58:00
107138,117850,2021-05-22,2021-05-22,827,IC 8,1.0,9.0,VI,ZUE,15:57:49,15:57:48,2021-05-22 17:58:31,2021-05-22 17:58:00
107139,117851,2021-05-22,2021-05-22,827,IC 8,1.0,9.0,VI,BN,15:57:49,15:57:48,2021-05-22 16:52:15,2021-05-22 16:55:00
107140,117852,2021-05-22,2021-05-22,827,IC 8,1.0,9.0,VI,BN,15:57:49,15:57:48,2021-05-22 16:52:15,2021-05-22 16:55:00
107141,117853,2021-05-22,2021-05-22,827,IC 8,2.0,9.0,BR,ZUE,15:48:44,15:48:30,2021-05-22 17:58:31,2021-05-22 17:58:00
107142,117854,2021-05-22,2021-05-22,827,IC 8,1.0,9.0,BR,BN,15:48:44,15:48:30,2021-05-22 16:52:15,2021-05-22 16:55:00
107143,117855,2021-05-22,2021-05-22,827,IC 8,1.0,9.0,SP,BN,16:25:41,16:25:42,2021-05-22 16:52:15,2021-05-22 16:55:00
108552,119281,2021-05-22,2021-05-23,827,IC 8,1.0,9.0,BR,BN,15:48:47,15:48:30,2021-05-23 16:54:16,2021-05-23 16:55:00
108553,119282,2021-05-22,2021-05-23,827,IC 8,1.0,9.0,BR,BN,15:48:47,15:48:30,2021-05-23 16:54:16,2021-05-23 16:55:00
108554,119283,2021-05-23,2021-05-23,827,IC 8,1.0,9.0,BR,ZUE,15:48:47,15:48:30,2021-05-23 17:57:59,2021-05-23 17:58:00
108555,119284,2021-05-23,2021-05-23,827,IC 8,1.0,9.0,BR,TH,15:48:47,15:48:30,2021-05-23 16:35:06,2021-05-23 16:34:36
108556,119285,2021-05-23,2021-05-23,827,IC 8,1.0,9.0,TH,ZUE,16:36:23,16:36:24,2021-05-23 17:57:59,2021-05-23 17:58:00
108557,119286,2021-05-23,2021-05-23,827,IC 8,1.0,9.0,BR,ZUE,15:48:47,15:48:30,2021-05-23 17:57:59,2021-05-23 17:58:00
108558,119287,2021-05-23,2021-05-23,827,IC 8,1.0,9.0,BR,SP,15:48:47,15:48:30,2021-05-23 16:25:11,2021-05-23 16:24:00
108559,119288,2021-05-23,2021-05-23,827,IC 8,1.0,9.0,BN,W,17:02:39,17:02:30,2021-05-23 18:28:55,2021-05-23 18:29:00
108560,119289,2021-05-23,2021-05-23,827,IC 8,2.0,9.0,ZUE,RH,18:05:38,18:05:30,2021-05-23 19:11:35,2021-05-23 19:12:00
108561,119290,2021-05-23,2021-05-23,827,IC 8,1.0,9.0,BN,ZUE,17:02:39,17:02:30,2021-05-23 17:57:59,2021-05-23 17:58:00
108562,119291,2021-05-23,2021-05-23,827,IC 8,2.0,9.0,W,RH,18:31:30,18:31:30,2021-05-23 19:11:35,2021-05-23 19:12:00
110212,120984,2021-03-25,2021-05-24,827,IC 8,2.0,17.0,VI,ZUE,15:59:25,15:57:48,2021-05-24 17:58:49,2021-05-24 17:58:00
