,res_id,res_dt,date,train_nr,line,reserved,capacity,bp_from,bp_to,dep_ist,dep_soll,arr_ist,arr_soll
1177,1194,2019-04-17,2019-04-18,510,IC 5,1.0,12.0,OL,YV,07:42:14,07:41:00,2019-04-18 08:53:17,2019-04-18 08:51:36
1375,1394,2019-04-15,2019-04-19,510,IC 5,2.0,12.0,ZUE,GE,07:04:00,07:03:54,2019-04-19 09:45:54,2019-04-19 09:45:00
1376,1395,2019-04-15,2019-04-19,510,IC 5,1.0,12.0,AA,MOR,07:29:37,07:29:48,2019-04-19 09:15:13,2019-04-19 09:16:00
1377,1396,2019-04-15,2019-04-19,510,IC 5,1.0,12.0,AA,MOR,07:29:37,07:29:48,2019-04-19 09:15:13,2019-04-19 09:16:00
1378,1397,2019-04-15,2019-04-19,510,IC 5,2.0,12.0,ZUE,YV,07:04:00,07:03:54,2019-04-19 08:51:27,2019-04-19 08:51:36
1682,1704,2019-04-19,2019-04-20,510,IC 5,1.0,12.0,AA,BI,07:30:17,07:29:48,2019-04-20 08:12:57,2019-04-20 08:13:00
1683,1705,2019-04-19,2019-04-20,510,IC 5,1.0,12.0,AA,GE,07:30:17,07:29:48,2019-04-20 09:45:50,2019-04-20 09:45:00
1684,1706,2019-04-20,2019-04-20,510,IC 5,1.0,12.0,AA,NE,07:30:17,07:29:48,2019-04-20 08:32:56,2019-04-20 08:32:00
1685,1707,2019-04-20,2019-04-20,510,IC 5,2.0,12.0,OL,BI,07:40:32,07:41:00,2019-04-20 08:12:57,2019-04-20 08:13:00
1939,1962,2019-04-20,2019-04-21,510,IC 5,1.0,12.0,ZUE,YV,07:03:38,07:03:54,2019-04-21 08:50:41,2019-04-21 08:51:36
1940,1963,2019-04-20,2019-04-21,510,IC 5,1.0,12.0,ZUE,YV,07:03:38,07:03:54,2019-04-21 08:50:41,2019-04-21 08:51:36
1941,1964,2019-04-21,2019-04-21,510,IC 5,1.0,12.0,OL,NE,07:40:16,07:41:00,2019-04-21 08:31:21,2019-04-21 08:32:00
1942,1965,2019-04-21,2019-04-21,510,IC 5,1.0,12.0,NE,GE,08:34:33,08:34:18,2019-04-21 09:41:17,2019-04-21 09:45:00
2217,2240,2019-04-17,2019-04-22,510,IC 5,2.0,12.0,ZUE,GE,07:03:32,07:03:54,2019-04-22 09:42:19,2019-04-22 09:45:00
2218,2241,2019-04-21,2019-04-22,510,IC 5,1.0,12.0,OL,NE,07:40:27,07:41:00,2019-04-22 08:32:16,2019-04-22 08:32:00
2219,2242,2019-04-17,2019-04-22,510,IC 5,2.0,12.0,ZUE,GE,07:03:32,07:03:54,2019-04-22 09:42:19,2019-04-22 09:45:00
2220,2243,2019-04-21,2019-04-22,510,IC 5,1.0,12.0,BI,GE,08:16:50,08:16:18,2019-04-22 09:42:19,2019-04-22 09:45:00
2594,2617,2019-04-22,2019-04-23,510,IC 5,1.0,12.0,ZUE,YV,07:03:54,07:03:54,2019-04-23 08:54:44,2019-04-23 08:51:36
2595,2618,2019-04-23,2019-04-23,510,IC 5,1.0,12.0,AA,OL,07:31:29,07:29:48,2019-04-23 07:38:59,2019-04-23 07:38:42
2718,2741,2019-04-24,2019-04-24,510,IC 5,1.0,12.0,BI,GE,08:17:06,08:16:18,2019-04-24 09:43:05,2019-04-24 09:45:00
2822,2845,2019-04-24,2019-04-25,510,IC 5,1.0,12.0,ZUE,BI,07:03:54,07:03:54,2019-04-25 08:14:23,2019-04-25 08:13:00
2932,2955,2019-04-25,2019-04-26,510,IC 5,1.0,12.0,NE,YV,08:37:11,08:34:18,2019-04-26 08:55:57,2019-04-26 08:51:36
2933,2956,2019-04-26,2019-04-26,510,IC 5,1.0,12.0,SO,BI,07:58:35,07:58:36,2019-04-26 08:13:59,2019-04-26 08:13:00
3067,3090,2019-04-12,2019-04-27,510,IC 5,2.0,12.0,ZUE,NE,07:04:08,07:03:54,2019-04-27 08:32:39,2019-04-27 08:32:00
3068,3091,2019-04-27,2019-04-27,510,IC 5,1.0,12.0,ZUE,NE,07:04:08,07:03:54,2019-04-27 08:32:39,2019-04-27 08:32:00
3069,3092,2019-04-12,2019-04-27,510,IC 5,2.0,12.0,ZUE,NE,07:04:08,07:03:54,2019-04-27 08:32:39,2019-04-27 08:32:00
3070,3093,2019-04-27,2019-04-27,510,IC 5,1.0,12.0,ZUE,NE,07:04:08,07:03:54,2019-04-27 08:32:39,2019-04-27 08:32:00
3352,3375,2019-04-03,2019-04-28,510,IC 5,1.0,12.0,ZUE,GE,07:04:03,07:03:54,2019-04-28 09:43:49,2019-04-28 09:45:00
3907,3935,2019-04-27,2019-05-01,510,IC 5,1.0,12.0,NE,GE,08:36:26,08:34:18,2019-05-01 09:42:49,2019-05-01 09:45:00
3908,3936,2019-04-30,2019-05-01,510,IC 5,2.0,12.0,ZUE,NE,07:04:38,07:03:54,2019-05-01 08:33:00,2019-05-01 08:32:00
3909,3937,2019-05-01,2019-05-01,510,IC 5,1.0,12.0,ZUE,GE,07:04:38,07:03:54,2019-05-01 09:42:49,2019-05-01 09:45:00
4166,4194,2019-05-02,2019-05-02,510,IC 5,1.0,12.0,ZUE,AA,07:03:21,07:03:54,2019-05-02 07:26:42,2019-05-02 07:27:30
4167,4195,2019-05-02,2019-05-02,510,IC 5,1.0,12.0,AA,SO,07:30:27,07:29:48,2019-05-02 07:57:39,2019-05-02 07:56:18
4407,4437,2019-05-02,2019-05-04,510,IC 5,1.0,12.0,OL,BI,07:40:28,07:41:00,2019-05-04 08:12:04,2019-05-04 08:13:00
4408,4438,2019-05-03,2019-05-04,510,IC 5,1.0,12.0,ZUE,GE,07:03:44,07:03:54,2019-05-04 09:44:05,2019-05-04 09:45:00
4658,4688,2019-05-03,2019-05-05,510,IC 5,1.0,12.0,YV,GE,08:53:28,08:53:36,2019-05-05 09:43:54,2019-05-05 09:45:00
4941,4971,2019-05-06,2019-05-06,510,IC 5,1.0,12.0,ZUE,BI,07:03:22,07:03:54,2019-05-06 08:11:49,2019-05-06 08:13:00
4942,4972,2019-05-01,2019-05-06,510,IC 5,2.0,12.0,ZUE,GE,07:03:22,07:03:54,2019-05-06 09:42:36,2019-05-06 09:45:00
5057,5087,2019-05-07,2019-05-07,510,IC 5,2.0,12.0,AA,BI,07:30:27,07:29:48,2019-05-07 08:12:53,2019-05-07 08:13:00
5275,5306,2019-05-07,2019-05-10,510,IC 5,1.0,12.0,ZUE,GE,07:05:19,07:03:54,2019-05-10 09:44:45,2019-05-10 09:45:00
5276,5307,2019-05-10,2019-05-10,510,IC 5,1.0,12.0,OL,SO,07:40:39,07:41:00,2019-05-10 07:58:15,2019-05-10 07:56:18
5436,5469,2019-05-11,2019-05-11,510,IC 5,1.0,12.0,ZUE,GEAP,07:03:25,07:03:54,2019-05-11 09:53:09,2019-05-11 09:54:00
5574,5608,2019-05-12,2019-05-12,510,IC 5,1.0,12.0,MOR,GE,09:17:36,09:18:18,2019-05-12 09:43:09,2019-05-12 09:45:00
5961,5997,2019-05-12,2019-05-13,510,IC 5,1.0,12.0,OL,GE,07:42:45,07:41:00,2019-05-13 09:42:45,2019-05-13 09:45:00
6084,6121,2019-05-13,2019-05-14,510,IC 5,1.0,12.0,ZUE,BI,07:10:55,07:03:54,2019-05-14 08:30:24,2019-05-14 08:13:00
6085,6122,2019-05-13,2019-05-14,510,IC 5,1.0,12.0,BI,YV,08:32:42,08:16:18,2019-05-14 09:05:34,2019-05-14 08:51:36
6086,6123,2019-05-13,2019-05-14,510,IC 5,1.0,12.0,YV,GE,09:06:52,08:53:36,2019-05-14 09:52:34,2019-05-14 09:45:00
6273,6326,2019-05-16,2019-05-16,510,IC 5,1.0,12.0,OL,SO,07:42:20,07:41:00,2019-05-16 07:58:06,2019-05-16 07:56:18
6367,6430,2019-05-17,2019-05-17,510,IC 5,1.0,12.0,OL,SO,07:40:31,07:41:00,2019-05-17 07:56:42,2019-05-17 07:56:18
6489,6560,2019-05-18,2019-05-18,510,IC 5,1.0,12.0,AA,BI,07:30:05,07:29:48,2019-05-18 08:11:37,2019-05-18 08:13:00
6557,6649,2019-05-18,2019-05-19,510,IC 5,1.0,12.0,AA,BI,07:29:23,07:29:48,2019-05-19 08:11:34,2019-05-19 08:13:00
6672,6780,2019-05-20,2019-05-21,510,IC 5,1.0,12.0,ZUE,GE,07:04:39,07:03:54,2019-05-21 09:42:55,2019-05-21 09:45:00
6673,6781,2019-05-20,2019-05-21,510,IC 5,1.0,12.0,SO,GE,07:59:19,07:58:36,2019-05-21 09:42:55,2019-05-21 09:45:00
6674,6782,2019-05-21,2019-05-21,510,IC 5,1.0,12.0,BI,YV,08:17:23,08:16:18,2019-05-21 08:51:43,2019-05-21 08:51:36
6675,6783,2019-05-21,2019-05-21,510,IC 5,1.0,12.0,MOR,GE,09:17:27,09:18:18,2019-05-21 09:42:55,2019-05-21 09:45:00
6751,6861,2019-05-13,2019-05-22,510,IC 5,1.0,12.0,ZUE,GE,07:11:44,07:03:54,2019-05-22 09:58:19,2019-05-22 09:45:00
6752,6862,2019-05-21,2019-05-22,510,IC 5,1.0,12.0,BI,GE,08:34:35,08:16:18,2019-05-22 09:58:19,2019-05-22 09:45:00
6753,6863,2019-05-22,2019-05-22,510,IC 5,1.0,12.0,OL,SO,07:58:56,07:41:00,2019-05-22 08:15:17,2019-05-22 07:56:18
6754,6864,2019-05-22,2019-05-22,510,IC 5,1.0,12.0,AA,BI,07:48:39,07:29:48,2019-05-22 08:31:46,2019-05-22 08:13:00
6755,6865,2019-05-22,2019-05-22,510,IC 5,1.0,12.0,BI,NE,08:34:35,08:16:18,2019-05-22 08:50:25,2019-05-22 08:32:00
6833,6964,2019-05-16,2019-05-23,510,IC 5,1.0,12.0,ZUE,GE,07:04:24,07:03:54,2019-05-23 09:44:07,2019-05-23 09:45:00
6834,6965,2019-05-23,2019-05-23,510,IC 5,1.0,12.0,OL,SO,07:42:29,07:41:00,2019-05-23 07:57:45,2019-05-23 07:56:18
6967,7098,2019-05-24,2019-05-24,510,IC 5,1.0,12.0,AA,SO,07:32:32,07:29:48,2019-05-24 07:58:09,2019-05-24 07:56:18
6968,7099,2019-05-24,2019-05-24,510,IC 5,1.0,12.0,OL,SO,07:42:36,07:41:00,2019-05-24 07:58:09,2019-05-24 07:56:18
7110,7242,2019-05-14,2019-05-25,510,IC 5,2.0,12.0,SO,GE,07:58:20,07:58:36,2019-05-25 09:42:10,2019-05-25 09:45:00
7111,7243,2019-05-21,2019-05-25,510,IC 5,1.0,12.0,SO,GE,07:58:20,07:58:36,2019-05-25 09:42:10,2019-05-25 09:45:00
7112,7244,2019-05-21,2019-05-25,510,IC 5,2.0,12.0,BI,GE,08:16:44,08:16:18,2019-05-25 09:42:10,2019-05-25 09:45:00
7113,7245,2019-05-25,2019-05-25,510,IC 5,1.0,12.0,NE,GE,08:34:29,08:34:18,2019-05-25 09:42:10,2019-05-25 09:45:00
7201,7339,2019-04-26,2019-05-26,510,IC 5,2.0,12.0,BI,GE,08:17:56,08:16:18,2019-05-26 09:42:38,2019-05-26 09:45:00
7202,7340,2019-05-25,2019-05-26,510,IC 5,1.0,12.0,AA,NE,07:30:47,07:29:48,2019-05-26 08:32:43,2019-05-26 08:32:00
7203,7341,2019-04-26,2019-05-26,510,IC 5,2.0,12.0,OL,GE,07:40:56,07:41:00,2019-05-26 09:42:38,2019-05-26 09:45:00
7204,7342,2019-05-25,2019-05-26,510,IC 5,1.0,12.0,AA,NE,07:30:47,07:29:48,2019-05-26 08:32:43,2019-05-26 08:32:00
7358,7526,2019-05-22,2019-05-27,510,IC 5,1.0,12.0,BI,GE,08:17:20,08:16:18,2019-05-27 09:44:42,2019-05-27 09:45:00
7438,7607,2019-05-27,2019-05-28,510,IC 5,1.0,12.0,NE,GE,08:36:09,08:34:18,2019-05-28 09:42:45,2019-05-28 09:45:00
7514,7683,2019-05-29,2019-05-29,510,IC 5,1.0,12.0,OL,SO,07:40:47,07:41:00,2019-05-29 07:56:19,2019-05-29 07:56:18
7786,7955,2019-05-13,2019-05-30,510,IC 5,1.0,12.0,ZUE,BI,07:03:53,07:03:54,2019-05-30 08:12:00,2019-05-30 08:13:00
7787,7956,2019-05-14,2019-05-30,510,IC 5,1.0,12.0,ZUE,GE,07:03:53,07:03:54,2019-05-30 09:43:14,2019-05-30 09:45:00
7788,7957,2019-05-26,2019-05-30,510,IC 5,1.0,12.0,ZUE,YV,07:03:53,07:03:54,2019-05-30 08:52:35,2019-05-30 08:51:36
7789,7958,2019-05-29,2019-05-30,510,IC 5,1.0,12.0,NE,YV,08:35:07,08:34:18,2019-05-30 08:52:35,2019-05-30 08:51:36
7790,7959,2019-05-26,2019-05-30,510,IC 5,1.0,12.0,ZUE,YV,07:03:53,07:03:54,2019-05-30 08:52:35,2019-05-30 08:51:36
7791,7960,2019-05-27,2019-05-30,510,IC 5,2.0,12.0,ZUE,GE,07:03:53,07:03:54,2019-05-30 09:43:14,2019-05-30 09:45:00
8217,8391,2019-05-27,2019-05-31,510,IC 5,2.0,12.0,OL,BI,07:40:28,07:41:00,2019-05-31 08:12:35,2019-05-31 08:13:00
8218,8392,2019-05-30,2019-05-31,510,IC 5,1.0,12.0,OL,BI,07:40:28,07:41:00,2019-05-31 08:12:35,2019-05-31 08:13:00
8219,8393,2019-05-31,2019-05-31,510,IC 5,1.0,12.0,AA,YV,07:29:39,07:29:48,2019-05-31 08:52:38,2019-05-31 08:51:36
8545,8723,2019-05-12,2019-06-01,510,IC 5,1.0,12.0,NE,YV,08:36:10,08:34:18,2019-06-01 08:53:01,2019-06-01 08:51:36
8546,8724,2019-05-12,2019-06-01,510,IC 5,2.0,12.0,NE,YV,08:36:10,08:34:18,2019-06-01 08:53:01,2019-06-01 08:51:36
8547,8725,2019-05-12,2019-06-01,510,IC 5,1.0,12.0,NE,YV,08:36:10,08:34:18,2019-06-01 08:53:01,2019-06-01 08:51:36
8930,9108,2019-06-01,2019-06-02,510,IC 5,1.0,12.0,BI,NE,08:16:29,08:16:18,2019-06-02 08:31:00,2019-06-02 08:32:00
8931,9109,2019-06-02,2019-06-02,510,IC 5,1.0,12.0,BI,NE,08:16:29,08:16:18,2019-06-02 08:31:00,2019-06-02 08:32:00
9360,9626,2019-06-03,2019-06-03,510,IC 5,1.0,12.0,ZUE,BI,07:03:16,07:03:54,2019-06-03 08:12:36,2019-06-03 08:13:00
9517,9786,2019-06-04,2019-06-04,510,IC 5,1.0,12.0,OL,SO,07:40:26,07:41:00,2019-06-04 07:55:18,2019-06-04 07:56:18
9518,9787,2019-06-04,2019-06-04,510,IC 5,1.0,12.0,SO,BI,07:58:21,07:58:36,2019-06-04 08:12:07,2019-06-04 08:13:00
9519,9788,2019-06-04,2019-06-04,510,IC 5,1.0,12.0,AA,GE,07:29:38,07:29:48,2019-06-04 09:43:02,2019-06-04 09:45:00
9640,9909,2019-06-03,2019-06-05,510,IC 5,1.0,12.0,ZUE,BI,07:03:41,07:03:54,2019-06-05 08:17:48,2019-06-05 08:13:00
9641,9910,2019-06-05,2019-06-05,510,IC 5,1.0,12.0,OL,SO,07:41:21,07:41:00,2019-06-05 07:57:29,2019-06-05 07:56:18
9642,9911,2019-06-05,2019-06-05,510,IC 5,1.0,12.0,OL,SO,07:41:21,07:41:00,2019-06-05 07:57:29,2019-06-05 07:56:18
9753,10022,2019-04-15,2019-06-06,510,IC 5,2.0,12.0,OL,GE,07:44:28,07:41:00,2019-06-06 09:47:49,2019-06-06 09:45:00
9754,10023,2019-06-05,2019-06-06,510,IC 5,1.0,12.0,BI,GE,08:20:01,08:16:18,2019-06-06 09:47:49,2019-06-06 09:45:00
9887,10156,2019-06-03,2019-06-07,510,IC 5,1.0,12.0,BI,MOR,08:20:45,08:16:18,2019-06-07 09:16:53,2019-06-07 09:16:00
9888,10157,2019-06-03,2019-06-07,510,IC 5,1.0,12.0,BI,MOR,08:20:45,08:16:18,2019-06-07 09:16:53,2019-06-07 09:16:00
9889,10158,2019-06-05,2019-06-07,510,IC 5,1.0,12.0,BI,GE,08:20:45,08:16:18,2019-06-07 09:45:50,2019-06-07 09:45:00
9890,10159,2019-06-05,2019-06-07,510,IC 5,1.0,12.0,OL,BI,07:48:04,07:41:00,2019-06-07 08:17:42,2019-06-07 08:13:00
9891,10161,2019-06-06,2019-06-07,510,IC 5,1.0,12.0,SO,BI,08:05:00,07:58:36,2019-06-07 08:17:42,2019-06-07 08:13:00
9892,10162,2019-06-05,2019-06-07,510,IC 5,1.0,12.0,BI,GE,08:20:45,08:16:18,2019-06-07 09:45:50,2019-06-07 09:45:00
9893,10163,2019-06-05,2019-06-07,510,IC 5,1.0,12.0,BI,GE,08:20:45,08:16:18,2019-06-07 09:45:50,2019-06-07 09:45:00
10147,10420,2019-05-26,2019-06-08,510,IC 5,2.0,12.0,OL,GE,07:41:23,07:41:00,2019-06-08 09:41:51,2019-06-08 09:45:00
10148,10421,2019-06-06,2019-06-08,510,IC 5,1.0,12.0,ZUE,BI,07:03:39,07:03:54,2019-06-08 08:12:05,2019-06-08 08:13:00
10149,10422,2019-06-07,2019-06-08,510,IC 5,1.0,12.0,AA,OL,07:32:25,07:29:48,2019-06-08 07:40:14,2019-06-08 07:38:42
10150,10423,2019-06-05,2019-06-08,510,IC 5,3.0,12.0,AA,SO,07:32:25,07:29:48,2019-06-08 07:56:51,2019-06-08 07:56:18
10151,10424,2019-06-07,2019-06-08,510,IC 5,2.0,12.0,NE,MOR,08:34:34,08:34:18,2019-06-08 09:14:54,2019-06-08 09:16:00
10472,10753,2019-04-09,2019-06-09,510,IC 5,1.0,12.0,BI,NE,08:16:48,08:16:18,2019-06-09 08:32:21,2019-06-09 08:32:00
10473,10754,2019-06-08,2019-06-09,510,IC 5,2.0,12.0,ZUE,BI,07:03:46,07:03:54,2019-06-09 08:13:41,2019-06-09 08:13:00
10474,10755,2019-06-09,2019-06-09,510,IC 5,1.0,12.0,AA,SO,07:29:34,07:29:48,2019-06-09 07:55:57,2019-06-09 07:56:18
10766,11047,2019-05-29,2019-06-10,510,IC 5,1.0,12.0,ZUE,GE,07:04:09,07:03:54,2019-06-10 09:42:14,2019-06-10 09:45:00
11032,11318,2019-06-10,2019-06-11,510,IC 5,1.0,12.0,ZUE,BI,07:05:11,07:03:54,2019-06-11 08:12:47,2019-06-11 08:13:00
11033,11319,2019-06-11,2019-06-11,510,IC 5,1.0,12.0,NE,GE,08:36:44,08:34:18,2019-06-11 09:42:45,2019-06-11 09:45:00
11189,11477,2019-06-12,2019-06-13,510,IC 5,1.0,12.0,ZUE,BI,07:03:26,07:03:54,2019-06-13 08:13:06,2019-06-13 08:13:00
11190,11478,2019-06-13,2019-06-13,510,IC 5,1.0,12.0,OL,SO,07:40:57,07:41:00,2019-06-13 07:57:55,2019-06-13 07:56:18
11191,11479,2019-06-13,2019-06-13,510,IC 5,1.0,12.0,AA,SO,07:31:03,07:29:48,2019-06-13 07:57:55,2019-06-13 07:56:18
11192,11480,2019-06-13,2019-06-13,510,IC 5,1.0,12.0,BI,YV,08:17:08,08:16:18,2019-06-13 08:51:10,2019-06-13 08:51:36
11193,11481,2019-06-13,2019-06-13,510,IC 5,1.0,12.0,BI,NE,08:17:08,08:16:18,2019-06-13 08:31:53,2019-06-13 08:32:00
11333,11622,2019-06-09,2019-06-14,510,IC 5,1.0,12.0,ZUE,BI,07:06:01,07:03:54,2019-06-14 08:14:49,2019-06-14 08:13:00
11334,11623,2019-06-10,2019-06-14,510,IC 5,1.0,12.0,ZUE,GEAP,07:06:01,07:03:54,2019-06-14 09:54:44,2019-06-14 09:54:00
11335,11624,2019-06-13,2019-06-14,510,IC 5,1.0,12.0,AA,SO,07:32:57,07:29:48,2019-06-14 07:59:45,2019-06-14 07:56:18
11336,11625,2019-06-13,2019-06-14,510,IC 5,1.0,12.0,ZUE,BI,07:06:01,07:03:54,2019-06-14 08:14:49,2019-06-14 08:13:00
11552,11841,2019-06-13,2019-06-15,510,IC 5,1.0,12.0,ZUE,SO,07:04:28,07:03:54,2019-06-15 07:56:38,2019-06-15 07:56:18
11553,11842,2019-06-13,2019-06-15,510,IC 5,1.0,12.0,ZUE,SO,07:04:28,07:03:54,2019-06-15 07:56:38,2019-06-15 07:56:18
11554,11843,2019-06-13,2019-06-15,510,IC 5,1.0,12.0,ZUE,SO,07:04:28,07:03:54,2019-06-15 07:56:38,2019-06-15 07:56:18
11555,11844,2019-06-14,2019-06-15,510,IC 5,1.0,12.0,NE,YV,08:35:12,08:34:18,2019-06-15 08:51:39,2019-06-15 08:51:36
11556,11845,2019-06-15,2019-06-15,510,IC 5,1.0,12.0,SO,BI,07:58:29,07:58:36,2019-06-15 08:11:45,2019-06-15 08:13:00
11557,11846,2019-06-15,2019-06-15,510,IC 5,1.0,12.0,NE,YV,08:35:12,08:34:18,2019-06-15 08:51:39,2019-06-15 08:51:36
11783,12074,2019-06-16,2019-06-16,510,IC 5,1.0,12.0,AA,YV,07:29:43,07:29:48,2019-06-16 08:51:15,2019-06-16 08:51:36
12241,12537,2019-06-16,2019-06-18,510,IC 5,1.0,12.0,ZUE,YV,07:13:55,07:03:54,2019-06-18 09:13:34,2019-06-18 08:51:36
12242,12538,2019-06-17,2019-06-18,510,IC 5,1.0,12.0,BI,GE,08:39:43,08:16:18,2019-06-18 10:01:04,2019-06-18 09:45:00
12243,12539,2019-06-17,2019-06-18,510,IC 5,1.0,12.0,BI,YV,08:39:43,08:16:18,2019-06-18 09:13:34,2019-06-18 08:51:36
12361,12658,2019-06-18,2019-06-19,510,IC 5,1.0,12.0,SO,BI,08:00:22,07:58:36,2019-06-19 08:14:15,2019-06-19 08:13:00
12362,12659,2019-06-18,2019-06-19,510,IC 5,1.0,12.0,ZUE,SO,07:05:10,07:03:54,2019-06-19 07:58:03,2019-06-19 07:56:18
12363,12660,2019-06-19,2019-06-19,510,IC 5,1.0,12.0,AA,YV,07:31:50,07:29:48,2019-06-19 08:54:19,2019-06-19 08:51:36
12364,12661,2019-06-19,2019-06-19,510,IC 5,1.0,12.0,OL,SO,07:42:18,07:41:00,2019-06-19 07:58:03,2019-06-19 07:56:18
12365,12662,2019-06-19,2019-06-19,510,IC 5,1.0,12.0,OL,SO,07:42:18,07:41:00,2019-06-19 07:58:03,2019-06-19 07:56:18
12504,12816,2019-03-25,2019-06-20,510,IC 5,2.0,12.0,OL,GE,07:42:10,07:41:00,2019-06-20 09:45:45,2019-06-20 09:45:00
12505,12817,2019-06-17,2019-06-20,510,IC 5,1.0,12.0,BI,GE,08:17:34,08:16:18,2019-06-20 09:45:45,2019-06-20 09:45:00
12685,13006,2019-05-02,2019-06-21,510,IC 5,2.0,12.0,OL,GE,07:43:14,07:41:00,2019-06-21 09:44:04,2019-06-21 09:45:00
12847,13169,2019-06-18,2019-06-22,510,IC 5,2.0,12.0,ZUE,BI,07:03:22,07:03:54,2019-06-22 08:11:50,2019-06-22 08:13:00
12848,13170,2019-06-20,2019-06-22,510,IC 5,1.0,12.0,ZUE,MOR,07:03:22,07:03:54,2019-06-22 09:16:05,2019-06-22 09:16:00
12849,13171,2019-06-18,2019-06-22,510,IC 5,2.0,12.0,ZUE,BI,07:03:22,07:03:54,2019-06-22 08:11:50,2019-06-22 08:13:00
12850,13172,2019-06-20,2019-06-22,510,IC 5,1.0,12.0,ZUE,MOR,07:03:22,07:03:54,2019-06-22 09:16:05,2019-06-22 09:16:00
13021,13343,2019-06-17,2019-06-23,510,IC 5,2.0,12.0,AA,MOR,07:30:07,07:29:48,2019-06-23 09:18:44,2019-06-23 09:16:00
13022,13344,2019-06-22,2019-06-23,510,IC 5,1.0,12.0,SO,YV,07:58:28,07:58:36,2019-06-23 08:52:53,2019-06-23 08:51:36
13023,13345,2019-06-23,2019-06-23,510,IC 5,1.0,12.0,ZUE,AA,07:05:08,07:03:54,2019-06-23 07:28:37,2019-06-23 07:27:30
13024,13346,2019-06-23,2019-06-23,510,IC 5,2.0,12.0,NE,YV,08:36:46,08:34:18,2019-06-23 08:52:53,2019-06-23 08:51:36
13369,13691,2019-06-22,2019-06-24,510,IC 5,1.0,12.0,ZUE,GE,07:03:50,07:03:54,2019-06-24 09:48:14,2019-06-24 09:45:00
13370,13692,2019-06-24,2019-06-24,510,IC 5,1.0,12.0,BI,GE,08:17:11,08:16:18,2019-06-24 09:48:14,2019-06-24 09:45:00
13525,13852,2019-03-26,2019-06-25,510,IC 5,1.0,12.0,OL,GE,07:40:38,07:41:00,2019-06-25 09:45:23,2019-06-25 09:45:00
13526,13853,2019-06-24,2019-06-25,510,IC 5,1.0,12.0,ZUE,GEAP,07:03:18,07:03:54,2019-06-25 09:53:18,2019-06-25 09:54:00
13527,13854,2019-06-24,2019-06-25,510,IC 5,1.0,12.0,ZUE,SO,07:03:18,07:03:54,2019-06-25 07:56:30,2019-06-25 07:56:18
