,res_id,res_dt,date,train_nr,line,reserved,capacity,bp_from,bp_to,dep_ist,dep_soll,arr_ist,arr_soll
81300,89219,2021-04-03,2021-04-03,818,IC 8,1.0,9.0,FF,BN,12:21:01,12:18:54,2021-04-03 13:57:56,2021-04-03 13:58:30
82284,90215,2021-04-04,2021-04-04,818,IC 8,1.0,9.0,RH,BN,11:48:50,11:48:30,2021-04-04 13:57:21,2021-04-04 13:58:30
82285,90216,2021-04-04,2021-04-04,818,IC 8,1.0,9.0,ZUE,VI,13:02:44,13:02:30,2021-04-04 15:09:05,2021-04-04 15:02:00
82286,90217,2021-04-04,2021-04-04,818,IC 8,1.0,9.0,ZUE,VI,13:02:44,13:02:30,2021-04-04 15:09:05,2021-04-04 15:02:00
83434,91379,2021-04-04,2021-04-05,818,IC 8,1.0,9.0,ZUE,BN,13:02:33,13:02:30,2021-04-05 13:57:28,2021-04-05 13:58:30
83435,91380,2021-04-04,2021-04-05,818,IC 8,2.0,9.0,ZUE,BN,13:02:33,13:02:30,2021-04-05 13:57:28,2021-04-05 13:58:30
83436,91381,2021-04-05,2021-04-05,818,IC 8,1.0,9.0,RH,ZUE,11:49:03,11:48:30,2021-04-05 12:54:47,2021-04-05 12:55:00
83437,91382,2021-04-05,2021-04-05,818,IC 8,1.0,9.0,RH,ZUE,11:49:03,11:48:30,2021-04-05 12:54:47,2021-04-05 12:55:00
83438,91383,2021-04-05,2021-04-05,818,IC 8,1.0,9.0,ZUE,BN,13:02:33,13:02:30,2021-04-05 13:57:28,2021-04-05 13:58:30
83439,91384,2021-04-05,2021-04-05,818,IC 8,1.0,9.0,ZUE,BN,13:02:33,13:02:30,2021-04-05 13:57:28,2021-04-05 13:58:30
83440,91385,2021-04-05,2021-04-05,818,IC 8,1.0,9.0,RH,BN,11:49:03,11:48:30,2021-04-05 13:57:28,2021-04-05 13:58:30
83441,91386,2021-04-05,2021-04-05,818,IC 8,1.0,9.0,WF,ZUE,12:06:43,12:06:36,2021-04-05 12:54:47,2021-04-05 12:55:00
83442,91387,2021-04-05,2021-04-05,818,IC 8,1.0,9.0,W,BN,12:32:17,12:31:30,2021-04-05 13:57:28,2021-04-05 13:58:30
83443,91388,2021-04-05,2021-04-05,818,IC 8,1.0,9.0,BN,VI,14:07:42,14:07:48,2021-04-05 15:00:01,2021-04-05 15:02:00
85661,93684,2021-04-09,2021-04-10,818,IC 8,1.0,9.0,ZUE,BN,13:02:57,13:02:30,2021-04-10 13:57:21,2021-04-10 13:58:30
85662,93685,2021-04-09,2021-04-10,818,IC 8,1.0,9.0,ZUE,BN,13:02:57,13:02:30,2021-04-10 13:57:21,2021-04-10 13:58:30
86344,94417,2021-04-10,2021-04-11,818,IC 8,1.0,9.0,ZUE,BN,13:02:31,13:02:30,2021-04-11 13:57:27,2021-04-11 13:58:30
86345,94418,2021-04-10,2021-04-11,818,IC 8,1.0,9.0,ZUE,BN,13:02:31,13:02:30,2021-04-11 13:57:27,2021-04-11 13:58:30
86346,94419,2021-04-11,2021-04-11,818,IC 8,1.0,9.0,ZUE,TH,13:02:31,13:02:30,2021-04-11 14:25:28,2021-04-11 14:25:30
86347,94420,2021-04-11,2021-04-11,818,IC 8,1.0,9.0,ZUE,TH,13:02:31,13:02:30,2021-04-11 14:25:28,2021-04-11 14:25:30
86348,94421,2021-04-11,2021-04-11,818,IC 8,1.0,9.0,ZUE,BN,13:02:31,13:02:30,2021-04-11 13:57:27,2021-04-11 13:58:30
87661,95855,2021-04-12,2021-04-16,818,IC 8,2.0,9.0,ZUE,BN,13:02:27,13:02:30,2021-04-16 13:57:12,2021-04-16 13:58:30
87662,95856,2021-04-16,2021-04-16,818,IC 8,1.0,9.0,RH,BN,11:48:36,11:48:30,2021-04-16 13:57:12,2021-04-16 13:58:30
88434,96703,2021-04-12,2021-04-17,818,IC 8,2.0,9.0,RH,BN,11:49:14,11:48:30,2021-04-17 13:57:56,2021-04-17 13:58:30
88435,96704,2021-04-13,2021-04-17,818,IC 8,1.0,9.0,ZUE,BN,13:02:42,13:02:30,2021-04-17 13:57:56,2021-04-17 13:58:30
88436,96705,2021-04-13,2021-04-17,818,IC 8,1.0,9.0,ZUE,BN,13:02:42,13:02:30,2021-04-17 13:57:56,2021-04-17 13:58:30
88437,96706,2021-04-15,2021-04-17,818,IC 8,2.0,9.0,RH,BN,11:49:14,11:48:30,2021-04-17 13:57:56,2021-04-17 13:58:30
88438,96707,2021-04-17,2021-04-17,818,IC 8,1.0,9.0,W,ZUE,12:31:34,12:31:30,2021-04-17 12:54:37,2021-04-17 12:55:00
88439,96708,2021-04-17,2021-04-17,818,IC 8,1.0,9.0,RH,SP,11:49:14,11:48:30,2021-04-17 14:35:59,2021-04-17 14:36:00
88440,96709,2021-04-17,2021-04-17,818,IC 8,1.0,9.0,RH,SP,11:49:14,11:48:30,2021-04-17 14:35:59,2021-04-17 14:36:00
88441,96710,2021-04-17,2021-04-17,818,IC 8,1.0,9.0,ZUE,BN,13:02:42,13:02:30,2021-04-17 13:57:56,2021-04-17 13:58:30
89222,97557,2021-04-15,2021-04-18,818,IC 8,3.0,9.0,ZUE,BN,13:02:34,13:02:30,2021-04-18 13:58:59,2021-04-18 13:58:30
89223,97558,2021-04-17,2021-04-18,818,IC 8,1.0,9.0,ZUE,BN,13:02:34,13:02:30,2021-04-18 13:58:59,2021-04-18 13:58:30
89224,97559,2021-04-17,2021-04-18,818,IC 8,1.0,9.0,ZUE,BN,13:02:34,13:02:30,2021-04-18 13:58:59,2021-04-18 13:58:30
89225,97560,2021-04-17,2021-04-18,818,IC 8,1.0,9.0,BN,VI,14:07:44,14:07:48,2021-04-18 15:01:38,2021-04-18 15:02:00
89226,97561,2021-04-17,2021-04-18,818,IC 8,1.0,9.0,ZUE,TH,13:02:34,13:02:30,2021-04-18 14:25:30,2021-04-18 14:25:30
89227,97562,2021-04-18,2021-04-18,818,IC 8,1.0,9.0,BN,VI,14:07:44,14:07:48,2021-04-18 15:01:38,2021-04-18 15:02:00
89228,97563,2021-04-18,2021-04-18,818,IC 8,2.0,9.0,ZUE,BN,13:02:34,13:02:30,2021-04-18 13:58:59,2021-04-18 13:58:30
89229,97564,2021-04-18,2021-04-18,818,IC 8,1.0,9.0,RH,AW,11:48:56,11:48:30,2021-04-18 11:54:09,2021-04-18 11:53:30
89230,97565,2021-04-18,2021-04-18,818,IC 8,1.0,9.0,ZUE,BN,13:02:34,13:02:30,2021-04-18 13:58:59,2021-04-18 13:58:30
89231,97566,2021-04-18,2021-04-18,818,IC 8,1.0,9.0,BN,VI,14:07:44,14:07:48,2021-04-18 15:01:38,2021-04-18 15:02:00
89232,97567,2021-04-18,2021-04-18,818,IC 8,2.0,9.0,TH,BR,14:27:25,14:27:30,2021-04-18 15:12:40,2021-04-18 15:11:00
90821,99315,2021-04-22,2021-04-23,818,IC 8,1.0,9.0,WF,BN,12:06:48,12:06:36,2021-04-23 13:59:15,2021-04-23 13:58:30
90822,99316,2021-04-22,2021-04-23,818,IC 8,1.0,9.0,WF,BN,12:06:48,12:06:36,2021-04-23 13:59:15,2021-04-23 13:58:30
90823,99317,2021-04-22,2021-04-23,818,IC 8,1.0,9.0,ZUE,BN,13:02:40,13:02:30,2021-04-23 13:59:15,2021-04-23 13:58:30
90824,99318,2021-04-23,2021-04-23,818,IC 8,2.0,9.0,ZUE,BN,13:02:40,13:02:30,2021-04-23 13:59:15,2021-04-23 13:58:30
90825,99319,2021-04-23,2021-04-23,818,IC 8,1.0,9.0,ZUE,BN,13:02:40,13:02:30,2021-04-23 13:59:15,2021-04-23 13:58:30
91907,100538,2021-04-11,2021-04-24,818,IC 8,2.0,9.0,ZUE,BN,13:02:34,13:02:30,2021-04-24 13:59:39,2021-04-24 13:58:30
91908,100539,2021-04-11,2021-04-24,818,IC 8,1.0,9.0,ZUE,BN,13:02:34,13:02:30,2021-04-24 13:59:39,2021-04-24 13:58:30
91909,100540,2021-04-24,2021-04-24,818,IC 8,2.0,9.0,ZUE,BN,13:02:34,13:02:30,2021-04-24 13:59:39,2021-04-24 13:58:30
91910,100541,2021-04-24,2021-04-24,818,IC 8,1.0,9.0,W,BN,12:32:00,12:31:30,2021-04-24 13:59:39,2021-04-24 13:58:30
91911,100542,2021-04-24,2021-04-24,818,IC 8,1.0,9.0,W,BN,12:32:00,12:31:30,2021-04-24 13:59:39,2021-04-24 13:58:30
91912,100543,2021-04-24,2021-04-24,818,IC 8,5.0,9.0,BN,TH,14:08:00,14:07:48,2021-04-24 14:26:12,2021-04-24 14:25:30
91913,100544,2021-04-24,2021-04-24,818,IC 8,1.0,9.0,ZUE,VI,13:02:34,13:02:30,2021-04-24 15:01:57,2021-04-24 15:02:00
91914,100545,2021-04-24,2021-04-24,818,IC 8,1.0,9.0,ZUE,BN,13:02:34,13:02:30,2021-04-24 13:59:39,2021-04-24 13:58:30
93159,101942,2021-04-25,2021-04-25,818,IC 8,1.0,9.0,ZUE,BN,13:02:23,13:02:30,2021-04-25 13:57:30,2021-04-25 13:58:30
93160,101943,2021-04-25,2021-04-25,818,IC 8,4.0,9.0,WF,W,12:06:15,12:06:36,2021-04-25 12:28:15,2021-04-25 12:29:06
93161,101944,2021-04-25,2021-04-25,818,IC 8,1.0,9.0,ZUE,BN,13:02:23,13:02:30,2021-04-25 13:57:30,2021-04-25 13:58:30
94729,103695,2021-04-28,2021-04-30,818,IC 8,2.0,9.0,ZUE,BN,13:02:45,13:02:30,2021-04-30 13:58:17,2021-04-30 13:58:30
94730,103696,2021-04-29,2021-04-30,818,IC 8,1.0,9.0,AW,BN,11:55:16,11:55:00,2021-04-30 13:58:17,2021-04-30 13:58:30
94731,103697,2021-04-30,2021-04-30,818,IC 8,1.0,9.0,ZUE,BN,13:02:45,13:02:30,2021-04-30 13:58:17,2021-04-30 13:58:30
94732,103698,2021-04-30,2021-04-30,818,IC 8,4.0,9.0,FF,BN,12:18:53,12:18:54,2021-04-30 13:58:17,2021-04-30 13:58:30
94733,103699,2021-04-30,2021-04-30,818,IC 8,1.0,9.0,BN,VI,14:07:38,14:07:48,2021-04-30 15:04:59,2021-04-30 15:02:00
95246,104241,2021-04-09,2021-05-01,818,IC 8,3.0,9.0,ZUE,BN,13:03:04,13:02:30,2021-05-01 14:04:18,2021-05-01 13:58:30
95247,104242,2021-04-10,2021-05-01,818,IC 8,4.0,9.0,W,SP,12:31:42,12:31:30,2021-05-01 14:39:19,2021-05-01 14:36:00
95248,104243,2021-05-01,2021-05-01,818,IC 8,1.0,9.0,RH,BN,11:48:57,11:48:30,2021-05-01 14:04:18,2021-05-01 13:58:30
95249,104244,2021-05-01,2021-05-01,818,IC 8,1.0,9.0,RH,ZUE,11:48:57,11:48:30,2021-05-01 12:54:42,2021-05-01 12:55:00
95250,104245,2021-05-01,2021-05-01,818,IC 8,1.0,9.0,ZUE,BN,13:03:04,13:02:30,2021-05-01 14:04:18,2021-05-01 13:58:30
95251,104246,2021-05-01,2021-05-01,818,IC 8,1.0,9.0,SP,BR,14:41:11,14:37:42,2021-05-01 15:12:49,2021-05-01 15:11:00
95762,104787,2021-05-02,2021-05-02,818,IC 8,1.0,9.0,FF,ZUE,12:18:29,12:18:54,2021-05-02 12:53:54,2021-05-02 12:55:00
95763,104788,2021-05-02,2021-05-02,818,IC 8,1.0,9.0,ZUE,BN,13:02:25,13:02:30,2021-05-02 13:58:00,2021-05-02 13:58:30
95764,104789,2021-05-02,2021-05-02,818,IC 8,1.0,9.0,BN,BR,14:07:41,14:07:48,2021-05-02 15:09:55,2021-05-02 15:11:00
97124,106197,2021-05-07,2021-05-07,818,IC 8,1.0,9.0,ZUE,VI,13:02:22,13:02:30,2021-05-07 15:03:28,2021-05-07 15:02:00
98213,107307,2021-05-03,2021-05-08,818,IC 8,1.0,9.0,RH,VI,11:49:10,11:48:30,2021-05-08 15:00:02,2021-05-08 15:02:00
98214,107308,2021-05-07,2021-05-08,818,IC 8,2.0,9.0,FF,ZUE,12:18:24,12:18:54,2021-05-08 12:53:52,2021-05-08 12:55:00
98215,107309,2021-05-08,2021-05-08,818,IC 8,1.0,9.0,W,ZUE,12:31:29,12:31:30,2021-05-08 12:53:52,2021-05-08 12:55:00
98216,107310,2021-05-08,2021-05-08,818,IC 8,1.0,9.0,ZUE,TH,13:02:34,13:02:30,2021-05-08 14:26:14,2021-05-08 14:25:30
98217,107311,2021-05-08,2021-05-08,818,IC 8,1.0,9.0,BN,VI,14:07:40,14:07:48,2021-05-08 15:00:02,2021-05-08 15:02:00
98218,107312,2021-05-08,2021-05-08,818,IC 8,1.0,9.0,BN,TH,14:07:40,14:07:48,2021-05-08 14:26:14,2021-05-08 14:25:30
99593,108749,2021-05-09,2021-05-09,818,IC 8,1.0,9.0,ZUE,BN,13:02:28,13:02:30,2021-05-09 13:57:40,2021-05-09 13:58:30
105893,116578,2021-05-19,2021-05-21,818,IC 8,1.0,9.0,FF,VI,12:18:59,12:18:54,2021-05-21 15:06:17,2021-05-21 15:02:00
105894,116579,2021-05-19,2021-05-21,818,IC 8,1.0,9.0,FF,VI,12:18:59,12:18:54,2021-05-21 15:06:17,2021-05-21 15:02:00
105895,116580,2021-05-20,2021-05-21,818,IC 8,1.0,9.0,ZUE,BN,13:02:47,13:02:30,2021-05-21 13:59:51,2021-05-21 13:58:30
105896,116581,2021-05-21,2021-05-21,818,IC 8,1.0,9.0,RH,ZFH,11:48:58,11:48:30,2021-05-21 12:44:03,2021-05-21 12:43:48
105897,116582,2021-05-21,2021-05-21,818,IC 8,2.0,9.0,RH,ZUE,11:48:58,11:48:30,2021-05-21 12:55:44,2021-05-21 12:55:00
107081,117793,2021-05-21,2021-05-22,818,IC 8,1.0,9.0,ZUE,BN,13:02:43,13:02:30,2021-05-22 13:58:42,2021-05-22 13:58:30
107082,117794,2021-05-22,2021-05-22,818,IC 8,1.0,9.0,RH,W,11:48:46,11:48:30,2021-05-22 12:29:04,2021-05-22 12:29:06
107083,117795,2021-05-22,2021-05-22,818,IC 8,1.0,9.0,ZUE,VI,13:02:43,13:02:30,2021-05-22 15:01:15,2021-05-22 15:02:00
107084,117796,2021-05-22,2021-05-22,818,IC 8,1.0,9.0,ZUE,VI,13:02:43,13:02:30,2021-05-22 15:01:15,2021-05-22 15:02:00
107085,117797,2021-05-22,2021-05-22,818,IC 8,1.0,9.0,ZUE,TH,13:02:43,13:02:30,2021-05-22 14:25:55,2021-05-22 14:25:30
107086,117798,2021-05-22,2021-05-22,818,IC 8,1.0,9.0,ZUE,TH,13:02:43,13:02:30,2021-05-22 14:25:55,2021-05-22 14:25:30
107087,117799,2021-05-22,2021-05-22,818,IC 8,2.0,9.0,RH,BN,11:48:46,11:48:30,2021-05-22 13:58:42,2021-05-22 13:58:30
107088,117800,2021-05-22,2021-05-22,818,IC 8,1.0,9.0,ZUE,BN,13:02:43,13:02:30,2021-05-22 13:58:42,2021-05-22 13:58:30
107089,117801,2021-05-22,2021-05-22,818,IC 8,1.0,9.0,ZUE,TH,13:02:43,13:02:30,2021-05-22 14:25:55,2021-05-22 14:25:30
107090,117802,2021-05-22,2021-05-22,818,IC 8,1.0,9.0,TH,BR,14:27:24,14:27:30,2021-05-22 15:09:54,2021-05-22 15:11:00
108503,119232,2021-05-22,2021-05-23,818,IC 8,1.0,9.0,ZUE,VI,13:02:38,13:02:30,2021-05-23 15:00:24,2021-05-23 15:02:00
108504,119233,2021-05-22,2021-05-23,818,IC 8,1.0,9.0,ZUE,VI,13:02:38,13:02:30,2021-05-23 15:00:24,2021-05-23 15:02:00
108505,119234,2021-05-23,2021-05-23,818,IC 8,1.0,9.0,BN,BR,14:07:46,14:07:48,2021-05-23 15:09:44,2021-05-23 15:11:00
108506,119235,2021-05-23,2021-05-23,818,IC 8,1.0,9.0,ZUE,BN,13:02:38,13:02:30,2021-05-23 13:58:24,2021-05-23 13:58:30
108507,119236,2021-05-23,2021-05-23,818,IC 8,1.0,9.0,ZUE,VI,13:02:38,13:02:30,2021-05-23 15:00:24,2021-05-23 15:02:00
108508,119237,2021-05-23,2021-05-23,818,IC 8,1.0,9.0,W,TH,12:31:40,12:31:30,2021-05-23 14:25:24,2021-05-23 14:25:30
110109,120877,2021-05-23,2021-05-24,818,IC 8,1.0,9.0,ZUE,VI,13:02:45,13:02:30,2021-05-24 15:04:58,2021-05-24 15:02:00
110110,120878,2021-05-24,2021-05-24,818,IC 8,1.0,9.0,ZUE,BN,13:02:45,13:02:30,2021-05-24 13:57:42,2021-05-24 13:58:30
110111,120879,2021-05-24,2021-05-24,818,IC 8,1.0,9.0,ZUE,BN,13:02:45,13:02:30,2021-05-24 13:57:42,2021-05-24 13:58:30
110112,120880,2021-05-24,2021-05-24,818,IC 8,1.0,9.0,RH,W,11:48:54,11:48:30,2021-05-24 12:28:54,2021-05-24 12:29:06
110113,120881,2021-05-24,2021-05-24,818,IC 8,1.0,9.0,RH,W,11:48:54,11:48:30,2021-05-24 12:28:54,2021-05-24 12:29:06
110114,120882,2021-05-24,2021-05-24,818,IC 8,1.0,9.0,ZUE,BN,13:02:45,13:02:30,2021-05-24 13:57:42,2021-05-24 13:58:30
110115,120883,2021-05-24,2021-05-24,818,IC 8,1.0,9.0,ZUE,BN,13:02:45,13:02:30,2021-05-24 13:57:42,2021-05-24 13:58:30
110116,120884,2021-05-24,2021-05-24,818,IC 8,1.0,9.0,ZUE,BN,13:02:45,13:02:30,2021-05-24 13:57:42,2021-05-24 13:58:30
110117,120885,2021-05-24,2021-05-24,818,IC 8,1.0,9.0,ZUE,BN,13:02:45,13:02:30,2021-05-24 13:57:42,2021-05-24 13:58:30
110118,120886,2021-05-24,2021-05-24,818,IC 8,1.0,9.0,ZUE,BN,13:02:45,13:02:30,2021-05-24 13:57:42,2021-05-24 13:58:30
110119,120887,2021-05-24,2021-05-24,818,IC 8,3.0,9.0,RH,ZUE,11:48:54,11:48:30,2021-05-24 12:54:29,2021-05-24 12:55:00
110120,120888,2021-05-24,2021-05-24,818,IC 8,1.0,9.0,RH,ZUE,11:48:54,11:48:30,2021-05-24 12:54:29,2021-05-24 12:55:00
110121,120889,2021-05-24,2021-05-24,818,IC 8,1.0,9.0,RH,ZUE,11:48:54,11:48:30,2021-05-24 12:54:29,2021-05-24 12:55:00
110122,120890,2021-05-24,2021-05-24,818,IC 8,1.0,9.0,TH,VI,14:28:43,14:27:30,2021-05-24 15:04:58,2021-05-24 15:02:00
110123,120891,2021-05-24,2021-05-24,818,IC 8,1.0,9.0,BN,BR,14:07:47,14:07:48,2021-05-24 15:13:00,2021-05-24 15:11:00
110124,120892,2021-05-24,2021-05-24,818,IC 8,1.0,9.0,BN,BR,14:07:47,14:07:48,2021-05-24 15:13:00,2021-05-24 15:11:00
110125,120893,2021-05-24,2021-05-24,818,IC 8,1.0,9.0,ZUE,BN,13:02:45,13:02:30,2021-05-24 13:57:42,2021-05-24 13:58:30
110126,120894,2021-05-24,2021-05-24,818,IC 8,1.0,9.0,TH,BR,14:28:43,14:27:30,2021-05-24 15:13:00,2021-05-24 15:11:00
110127,120895,2021-05-24,2021-05-24,818,IC 8,1.0,9.0,BN,TH,14:07:47,14:07:48,2021-05-24 14:26:59,2021-05-24 14:25:30
112108,122926,2021-05-27,2021-05-28,818,IC 8,2.0,9.0,W,SP,12:31:30,12:31:30,2021-05-28 14:36:32,2021-05-28 14:36:00
112109,122927,2021-05-28,2021-05-28,818,IC 8,1.0,9.0,ZUE,BN,13:02:49,13:02:30,2021-05-28 14:01:49,2021-05-28 13:58:30
112110,122928,2021-05-28,2021-05-28,818,IC 8,1.0,9.0,ZUE,BN,13:02:49,13:02:30,2021-05-28 14:01:49,2021-05-28 13:58:30
112111,122929,2021-05-28,2021-05-28,818,IC 8,2.0,9.0,RH,BN,11:49:18,11:48:30,2021-05-28 14:01:49,2021-05-28 13:58:30
112112,122930,2021-05-28,2021-05-28,818,IC 8,1.0,9.0,RH,W,11:49:18,11:48:30,2021-05-28 12:29:31,2021-05-28 12:29:06
112113,122931,2021-05-28,2021-05-28,818,IC 8,1.0,9.0,RH,BN,11:49:18,11:48:30,2021-05-28 14:01:49,2021-05-28 13:58:30
112114,122932,2021-05-28,2021-05-28,818,IC 8,1.0,9.0,TH,BR,14:27:58,14:27:30,2021-05-28 15:10:35,2021-05-28 15:11:00
113467,124333,2021-05-28,2021-05-29,818,IC 8,1.0,9.0,FF,TH,12:18:18,12:18:54,2021-05-29 14:26:08,2021-05-29 14:25:30
113468,124334,2021-05-29,2021-05-29,818,IC 8,1.0,9.0,WF,ZUE,12:06:12,12:06:36,2021-05-29 12:53:41,2021-05-29 12:55:00
113469,124335,2021-05-29,2021-05-29,818,IC 8,2.0,9.0,ZUE,BN,13:02:50,13:02:30,2021-05-29 13:59:00,2021-05-29 13:58:30
113470,124336,2021-05-29,2021-05-29,818,IC 8,1.0,9.0,ZUE,VI,13:02:50,13:02:30,2021-05-29 15:01:37,2021-05-29 15:02:00
113471,124337,2021-05-29,2021-05-29,818,IC 8,1.0,9.0,FF,ZUE,12:18:18,12:18:54,2021-05-29 12:53:41,2021-05-29 12:55:00
113472,124338,2021-05-29,2021-05-29,818,IC 8,1.0,9.0,ZUE,BN,13:02:50,13:02:30,2021-05-29 13:59:00,2021-05-29 13:58:30
113473,124339,2021-05-29,2021-05-29,818,IC 8,2.0,9.0,ZUE,BN,13:02:50,13:02:30,2021-05-29 13:59:00,2021-05-29 13:58:30
113474,124340,2021-05-29,2021-05-29,818,IC 8,1.0,9.0,ZUE,BN,13:02:50,13:02:30,2021-05-29 13:59:00,2021-05-29 13:58:30
113475,124341,2021-05-29,2021-05-29,818,IC 8,1.0,9.0,BN,VI,14:07:42,14:07:48,2021-05-29 15:01:37,2021-05-29 15:02:00
113476,124342,2021-05-29,2021-05-29,818,IC 8,1.0,9.0,SP,BR,14:38:23,14:37:42,2021-05-29 15:11:03,2021-05-29 15:11:00
113477,124343,2021-05-29,2021-05-29,818,IC 8,1.0,9.0,SP,BR,14:38:23,14:37:42,2021-05-29 15:11:03,2021-05-29 15:11:00
113478,124344,2021-05-29,2021-05-29,818,IC 8,1.0,9.0,SP,BR,14:38:23,14:37:42,2021-05-29 15:11:03,2021-05-29 15:11:00
115090,125977,2021-05-17,2021-05-30,818,IC 8,2.0,18.0,ZUE,BN,13:02:30,13:02:30,2021-05-30 13:58:33,2021-05-30 13:58:30
115091,125978,2021-05-29,2021-05-30,818,IC 8,1.0,18.0,ZUE,BN,13:02:30,13:02:30,2021-05-30 13:58:33,2021-05-30 13:58:30
115092,125980,2021-05-30,2021-05-30,818,IC 8,1.0,18.0,ZUE,BN,13:02:30,13:02:30,2021-05-30 13:58:33,2021-05-30 13:58:30
115093,125981,2021-05-30,2021-05-30,818,IC 8,1.0,18.0,ZUE,BN,13:02:30,13:02:30,2021-05-30 13:58:33,2021-05-30 13:58:30
115094,125982,2021-05-30,2021-05-30,818,IC 8,1.0,18.0,ZUE,BN,13:02:30,13:02:30,2021-05-30 13:58:33,2021-05-30 13:58:30
117725,128670,2021-06-01,2021-06-04,818,IC 8,1.0,9.0,BN,BR,14:07:35,14:07:48,2021-06-04 15:10:38,2021-06-04 15:11:00
117726,128671,2021-06-04,2021-06-04,818,IC 8,1.0,9.0,ZUE,BN,13:02:36,13:02:30,2021-06-04 14:01:33,2021-06-04 13:58:30
117727,128672,2021-06-04,2021-06-04,818,IC 8,1.0,9.0,SP,VI,14:37:28,14:37:42,2021-06-04 15:00:45,2021-06-04 15:02:00
117728,128673,2021-06-04,2021-06-04,818,IC 8,1.0,9.0,ZUE,BN,13:02:36,13:02:30,2021-06-04 14:01:33,2021-06-04 13:58:30
117729,128674,2021-06-04,2021-06-04,818,IC 8,1.0,9.0,SP,VI,14:37:28,14:37:42,2021-06-04 15:00:45,2021-06-04 15:02:00
117730,128675,2021-06-04,2021-06-04,818,IC 8,1.0,9.0,SP,VI,14:37:28,14:37:42,2021-06-04 15:00:45,2021-06-04 15:02:00
118771,129790,2021-06-01,2021-06-05,818,IC 8,1.0,9.0,RH,BN,11:48:54,11:48:30,2021-06-05 14:02:51,2021-06-05 13:58:30
118772,129791,2021-06-04,2021-06-05,818,IC 8,1.0,9.0,RH,ZUE,11:48:54,11:48:30,2021-06-05 12:54:55,2021-06-05 12:55:00
118773,129792,2021-06-04,2021-06-05,818,IC 8,2.0,9.0,BN,VI,14:08:02,14:07:48,2021-06-05 15:00:42,2021-06-05 15:02:00
118774,129793,2021-06-05,2021-06-05,818,IC 8,1.0,9.0,SP,VI,14:37:01,14:37:42,2021-06-05 15:00:42,2021-06-05 15:02:00
118775,129794,2021-06-05,2021-06-05,818,IC 8,1.0,9.0,BN,BR,14:08:02,14:07:48,2021-06-05 15:10:28,2021-06-05 15:11:00
