,res_id,res_dt,date,train_nr,line,reserved,capacity,bp_from,bp_to,dep_ist,dep_soll,arr_ist,arr_soll
97134,106207,2021-05-07,2021-05-07,820,IC 8,1.0,9.0,ZUE,BN,14:02:19,14:02:30,2021-05-07 14:58:04,2021-05-07 14:58:30
97135,106208,2021-05-07,2021-05-07,820,IC 8,1.0,9.0,AW,BN,12:55:23,12:55:00,2021-05-07 14:58:04,2021-05-07 14:58:30
97136,106209,2021-05-07,2021-05-07,820,IC 8,1.0,9.0,AW,W,12:55:23,12:55:00,2021-05-07 13:28:54,2021-05-07 13:29:06
97137,106210,2021-05-07,2021-05-07,820,IC 8,1.0,9.0,WF,W,13:06:34,13:06:36,2021-05-07 13:28:54,2021-05-07 13:29:06
97138,106211,2021-05-07,2021-05-07,820,IC 8,1.0,9.0,ZUE,BR,14:02:19,14:02:30,2021-05-07 16:10:38,2021-05-07 16:11:00
97139,106212,2021-05-07,2021-05-07,820,IC 8,1.0,9.0,SP,BR,15:36:34,15:37:42,2021-05-07 16:10:38,2021-05-07 16:11:00
98230,107324,2021-04-27,2021-05-08,820,IC 8,1.0,9.0,ZUE,BN,14:02:31,14:02:30,2021-05-08 14:58:41,2021-05-08 14:58:30
98231,107325,2021-05-08,2021-05-08,820,IC 8,1.0,9.0,RH,ZUE,12:48:56,12:48:30,2021-05-08 13:54:40,2021-05-08 13:55:00
98232,107326,2021-05-08,2021-05-08,820,IC 8,1.0,9.0,ZUE,BN,14:02:31,14:02:30,2021-05-08 14:58:41,2021-05-08 14:58:30
98233,107327,2021-05-08,2021-05-08,820,IC 8,1.0,9.0,TH,BR,15:27:25,15:27:30,2021-05-08 16:13:01,2021-05-08 16:11:00
99600,108756,2021-05-09,2021-05-09,820,IC 8,1.0,9.0,RH,ZUE,12:48:41,12:48:30,2021-05-09 13:54:12,2021-05-09 13:55:00
99601,108757,2021-05-09,2021-05-09,820,IC 8,1.0,9.0,ZUE,BN,14:02:37,14:02:30,2021-05-09 14:58:25,2021-05-09 14:58:30
99602,108758,2021-05-09,2021-05-09,820,IC 8,1.0,9.0,BN,BR,15:07:41,15:07:48,2021-05-09 16:11:01,2021-05-09 16:11:00
99603,108759,2021-05-09,2021-05-09,820,IC 8,1.0,9.0,SP,VI,15:36:39,15:37:42,2021-05-09 16:00:47,2021-05-09 16:02:00
105900,116585,2021-05-11,2021-05-21,820,IC 8,3.0,9.0,BN,VI,15:15:21,15:07:48,2021-05-21 16:12:10,2021-05-21 16:02:00
105901,116586,2021-05-19,2021-05-21,820,IC 8,2.0,9.0,FF,BN,13:20:00,13:18:54,2021-05-21 15:00:09,2021-05-21 14:58:30
105902,116587,2021-05-20,2021-05-21,820,IC 8,1.0,9.0,BN,VI,15:15:21,15:07:48,2021-05-21 16:12:10,2021-05-21 16:02:00
105903,116588,2021-05-20,2021-05-21,820,IC 8,1.0,9.0,BN,VI,15:15:21,15:07:48,2021-05-21 16:12:10,2021-05-21 16:02:00
105904,116589,2021-05-21,2021-05-21,820,IC 8,1.0,9.0,ZUE,BN,14:02:47,14:02:30,2021-05-21 15:00:09,2021-05-21 14:58:30
105905,116590,2021-05-21,2021-05-21,820,IC 8,1.0,9.0,ZUE,BN,14:02:47,14:02:30,2021-05-21 15:00:09,2021-05-21 14:58:30
107094,117806,2021-05-22,2021-05-22,820,IC 8,1.0,9.0,SP,VI,15:38:08,15:37:42,2021-05-22 16:01:25,2021-05-22 16:02:00
107095,117807,2021-05-22,2021-05-22,820,IC 8,1.0,9.0,TH,VI,15:27:57,15:27:30,2021-05-22 16:01:25,2021-05-22 16:02:00
108512,119241,2021-05-20,2021-05-23,820,IC 8,1.0,9.0,ZUE,TH,14:02:24,14:02:30,2021-05-23 15:26:40,2021-05-23 15:25:30
108513,119242,2021-05-21,2021-05-23,820,IC 8,1.0,9.0,ZUE,VI,14:02:24,14:02:30,2021-05-23 16:02:36,2021-05-23 16:02:00
108514,119243,2021-05-23,2021-05-23,820,IC 8,1.0,9.0,RH,BN,12:48:41,12:48:30,2021-05-23 14:59:18,2021-05-23 14:58:30
108515,119244,2021-05-23,2021-05-23,820,IC 8,1.0,9.0,BN,VI,15:08:58,15:07:48,2021-05-23 16:02:36,2021-05-23 16:02:00
108516,119245,2021-05-23,2021-05-23,820,IC 8,1.0,9.0,ZUE,BN,14:02:24,14:02:30,2021-05-23 14:59:18,2021-05-23 14:58:30
108517,119246,2021-05-23,2021-05-23,820,IC 8,1.0,9.0,ZUE,BR,14:02:24,14:02:30,2021-05-23 16:11:07,2021-05-23 16:11:00
108518,119247,2021-05-23,2021-05-23,820,IC 8,1.0,9.0,BN,VI,15:08:58,15:07:48,2021-05-23 16:02:36,2021-05-23 16:02:00
112119,122937,2021-05-26,2021-05-28,820,IC 8,1.0,9.0,TH,BR,15:29:21,15:27:30,2021-05-28 16:11:14,2021-05-28 16:11:00
112120,122938,2021-05-26,2021-05-28,820,IC 8,1.0,9.0,TH,BR,15:29:21,15:27:30,2021-05-28 16:11:14,2021-05-28 16:11:00
112121,122939,2021-05-28,2021-05-28,820,IC 8,1.0,9.0,FF,ZUE,13:18:37,13:18:54,2021-05-28 13:54:12,2021-05-28 13:55:00
112122,122940,2021-05-28,2021-05-28,820,IC 8,1.0,9.0,ZUE,TH,14:02:31,14:02:30,2021-05-28 15:27:47,2021-05-28 15:25:30
112123,122941,2021-05-28,2021-05-28,820,IC 8,1.0,9.0,ZUE,TH,14:02:31,14:02:30,2021-05-28 15:27:47,2021-05-28 15:25:30
112124,122942,2021-05-28,2021-05-28,820,IC 8,1.0,9.0,BN,VI,15:10:14,15:07:48,2021-05-28 16:02:04,2021-05-28 16:02:00
112125,122943,2021-05-28,2021-05-28,820,IC 8,1.0,9.0,BN,BR,15:10:14,15:07:48,2021-05-28 16:11:14,2021-05-28 16:11:00
112126,122944,2021-05-28,2021-05-28,820,IC 8,1.0,9.0,ZUE,VI,14:02:31,14:02:30,2021-05-28 16:02:04,2021-05-28 16:02:00
112127,122945,2021-05-28,2021-05-28,820,IC 8,1.0,9.0,ZUE,BN,14:02:31,14:02:30,2021-05-28 14:59:52,2021-05-28 14:58:30
112128,122946,2021-05-28,2021-05-28,820,IC 8,1.0,9.0,TH,VI,15:29:21,15:27:30,2021-05-28 16:02:04,2021-05-28 16:02:00
112129,122947,2021-05-28,2021-05-28,820,IC 8,3.0,9.0,BN,SP,15:10:14,15:07:48,2021-05-28 15:37:44,2021-05-28 15:36:00
115107,125995,2021-05-30,2021-05-30,820,IC 8,1.0,9.0,ZUE,VI,14:02:31,14:02:30,2021-05-30 16:02:02,2021-05-30 16:02:00
115108,125996,2021-05-30,2021-05-30,820,IC 8,1.0,9.0,RH,WF,12:48:51,12:48:30,2021-05-30 13:04:23,2021-05-30 13:04:54
115109,125997,2021-05-30,2021-05-30,820,IC 8,1.0,9.0,TH,VI,15:28:35,15:27:30,2021-05-30 16:02:02,2021-05-30 16:02:00
117734,128679,2021-06-03,2021-06-04,820,IC 8,1.0,9.0,SP,VI,15:38:10,15:37:42,2021-06-04 16:01:19,2021-06-04 16:02:00
117735,128680,2021-06-03,2021-06-04,820,IC 8,1.0,9.0,BN,BR,15:07:59,15:07:48,2021-06-04 16:12:00,2021-06-04 16:11:00
117736,128681,2021-06-04,2021-06-04,820,IC 8,2.0,9.0,BN,VI,15:07:59,15:07:48,2021-06-04 16:01:19,2021-06-04 16:02:00
118791,129810,2021-06-02,2021-06-05,820,IC 8,1.0,9.0,ZUE,BR,14:02:33,14:02:30,2021-06-05 16:12:11,2021-06-05 16:11:00
118792,129811,2021-06-05,2021-06-05,820,IC 8,1.0,9.0,BN,VI,15:07:35,15:07:48,2021-06-05 16:01:42,2021-06-05 16:02:00
118793,129812,2021-06-05,2021-06-05,820,IC 8,1.0,9.0,W,BN,13:31:34,13:31:30,2021-06-05 14:59:46,2021-06-05 14:58:30
118794,129813,2021-06-05,2021-06-05,820,IC 8,1.0,9.0,AW,ZUE,12:55:18,12:55:00,2021-06-05 13:54:08,2021-06-05 13:55:00
118795,129814,2021-06-05,2021-06-05,820,IC 8,1.0,9.0,BN,VI,15:07:35,15:07:48,2021-06-05 16:01:42,2021-06-05 16:02:00
121628,133488,2021-06-08,2021-06-11,820,IC 8,1.0,9.0,RH,BN,12:50:14,12:48:30,2021-06-11 15:00:16,2021-06-11 14:58:30
121629,133489,2021-06-11,2021-06-11,820,IC 8,1.0,9.0,BN,VI,15:09:16,15:07:48,2021-06-11 16:05:23,2021-06-11 16:02:00
121630,133490,2021-06-11,2021-06-11,820,IC 8,1.0,9.0,BN,BR,15:09:16,15:07:48,2021-06-11 16:13:19,2021-06-11 16:11:00
121631,133491,2021-06-11,2021-06-11,820,IC 8,1.0,9.0,BN,SP,15:09:16,15:07:48,2021-06-11 15:36:52,2021-06-11 15:36:00
121632,133492,2021-06-11,2021-06-11,820,IC 8,1.0,9.0,BN,SP,15:09:16,15:07:48,2021-06-11 15:36:52,2021-06-11 15:36:00
123135,135026,2021-06-12,2021-06-12,820,IC 8,1.0,9.0,ZUE,VI,14:02:36,14:02:30,2021-06-12 16:03:17,2021-06-12 16:02:00
123136,135027,2021-06-12,2021-06-12,820,IC 8,2.0,9.0,RH,BN,12:49:02,12:48:30,2021-06-12 14:57:32,2021-06-12 14:58:30
123137,135028,2021-06-12,2021-06-12,820,IC 8,2.0,9.0,ZUE,BN,14:02:36,14:02:30,2021-06-12 14:57:32,2021-06-12 14:58:30
124802,136810,2021-06-12,2021-06-13,820,IC 8,1.0,9.0,RH,BN,12:48:46,12:48:30,2021-06-13 14:58:34,2021-06-13 14:58:30
124803,136811,2021-06-12,2021-06-13,820,IC 8,1.0,9.0,BN,VI,15:09:10,15:07:48,2021-06-13 16:01:48,2021-06-13 16:02:00
124804,136812,2021-06-13,2021-06-13,820,IC 8,1.0,9.0,BN,TH,15:09:10,15:07:48,2021-06-13 15:26:38,2021-06-13 15:25:30
124805,136813,2021-06-13,2021-06-13,820,IC 8,1.0,9.0,RH,ZUE,12:48:46,12:48:30,2021-06-13 13:55:33,2021-06-13 13:55:00
124806,136814,2021-06-13,2021-06-13,820,IC 8,1.0,9.0,WF,ZUE,13:06:38,13:06:36,2021-06-13 13:55:33,2021-06-13 13:55:00
124807,136815,2021-06-13,2021-06-13,820,IC 8,2.0,9.0,ZUE,TH,14:02:27,14:02:30,2021-06-13 15:26:38,2021-06-13 15:25:30
124808,136816,2021-06-13,2021-06-13,820,IC 8,3.0,9.0,TH,VI,15:28:20,15:27:30,2021-06-13 16:01:48,2021-06-13 16:02:00
127473,139675,2021-06-13,2021-06-18,820,IC 8,1.0,9.0,ZUE,VI,14:03:00,14:02:30,2021-06-18 16:02:16,2021-06-18 16:02:00
127474,139676,2021-06-13,2021-06-18,820,IC 8,1.0,9.0,ZUE,VI,14:03:00,14:02:30,2021-06-18 16:02:16,2021-06-18 16:02:00
127475,139677,2021-06-18,2021-06-18,820,IC 8,2.0,9.0,RH,BN,12:48:50,12:48:30,2021-06-18 14:57:52,2021-06-18 14:58:30
127476,139678,2021-06-18,2021-06-18,820,IC 8,1.0,9.0,RH,BN,12:48:50,12:48:30,2021-06-18 14:57:52,2021-06-18 14:58:30
127477,139679,2021-06-18,2021-06-18,820,IC 8,1.0,9.0,RH,BN,12:48:50,12:48:30,2021-06-18 14:57:52,2021-06-18 14:58:30
127478,139680,2021-06-18,2021-06-18,820,IC 8,1.0,9.0,ZUE,BN,14:03:00,14:02:30,2021-06-18 14:57:52,2021-06-18 14:58:30
127479,139681,2021-06-18,2021-06-18,820,IC 8,1.0,9.0,BN,TH,15:09:02,15:07:48,2021-06-18 15:26:52,2021-06-18 15:25:30
127480,139682,2021-06-18,2021-06-18,820,IC 8,1.0,9.0,ZUE,BN,14:03:00,14:02:30,2021-06-18 14:57:52,2021-06-18 14:58:30
127481,139683,2021-06-18,2021-06-18,820,IC 8,1.0,9.0,TH,SP,15:28:24,15:27:30,2021-06-18 15:37:02,2021-06-18 15:36:00
128887,141131,2021-06-18,2021-06-19,820,IC 8,1.0,9.0,RH,ZUE,12:48:51,12:48:30,2021-06-19 13:54:18,2021-06-19 13:55:00
128888,141132,2021-06-18,2021-06-19,820,IC 8,1.0,9.0,FF,ZUE,13:19:07,13:18:54,2021-06-19 13:54:18,2021-06-19 13:55:00
128889,141133,2021-06-19,2021-06-19,820,IC 8,1.0,9.0,RH,BN,12:48:51,12:48:30,2021-06-19 14:58:48,2021-06-19 14:58:30
128890,141134,2021-06-19,2021-06-19,820,IC 8,1.0,9.0,RH,BN,12:48:51,12:48:30,2021-06-19 14:58:48,2021-06-19 14:58:30
128891,141135,2021-06-19,2021-06-19,820,IC 8,2.0,9.0,FF,BN,13:19:07,13:18:54,2021-06-19 14:58:48,2021-06-19 14:58:30
128892,141136,2021-06-19,2021-06-19,820,IC 8,1.0,9.0,BN,BR,15:07:24,15:07:48,2021-06-19 16:13:26,2021-06-19 16:11:00
128893,141137,2021-06-19,2021-06-19,820,IC 8,1.0,9.0,BN,BR,15:07:24,15:07:48,2021-06-19 16:13:26,2021-06-19 16:11:00
128894,141138,2021-06-19,2021-06-19,820,IC 8,1.0,9.0,BN,BR,15:07:24,15:07:48,2021-06-19 16:13:26,2021-06-19 16:11:00
128895,141139,2021-06-19,2021-06-19,820,IC 8,1.0,9.0,BN,BR,15:07:24,15:07:48,2021-06-19 16:13:26,2021-06-19 16:11:00
130308,142738,2021-06-15,2021-06-20,820,IC 8,1.0,9.0,W,SP,13:31:24,13:31:30,2021-06-20 15:36:36,2021-06-20 15:36:00
130309,142739,2021-06-15,2021-06-20,820,IC 8,1.0,9.0,W,SP,13:31:24,13:31:30,2021-06-20 15:36:36,2021-06-20 15:36:00
130310,142740,2021-06-19,2021-06-20,820,IC 8,1.0,9.0,ZUE,BN,14:02:23,14:02:30,2021-06-20 14:58:10,2021-06-20 14:58:30
130311,142741,2021-06-19,2021-06-20,820,IC 8,1.0,9.0,ZUE,BR,14:02:23,14:02:30,2021-06-20 16:11:39,2021-06-20 16:11:00
130312,142742,2021-06-20,2021-06-20,820,IC 8,1.0,9.0,RH,FF,12:48:40,12:48:30,2021-06-20 13:16:35,2021-06-20 13:17:00
130313,142743,2021-06-20,2021-06-20,820,IC 8,1.0,9.0,ZUE,BN,14:02:23,14:02:30,2021-06-20 14:58:10,2021-06-20 14:58:30
130314,142744,2021-06-20,2021-06-20,820,IC 8,1.0,9.0,RH,W,12:48:40,12:48:30,2021-06-20 13:28:45,2021-06-20 13:29:06
