,res_id,res_dt,date,train_nr,line,reserved,capacity,bp_from,bp_to,dep_ist,dep_soll,arr_ist,arr_soll
86433,94506,2021-04-11,2021-04-11,830,IC 8,1.0,9.0,FF,ZUE,18:18:46,18:18:54,2021-04-11 18:54:07,2021-04-11 18:55:00
86434,94507,2021-04-11,2021-04-11,830,IC 8,1.0,9.0,W,ZUE,18:31:26,18:31:30,2021-04-11 18:54:07,2021-04-11 18:55:00
86435,94508,2021-04-11,2021-04-11,830,IC 8,1.0,9.0,BN,TH,20:08:21,20:07:48,2021-04-11 20:26:59,2021-04-11 20:25:30
87716,95926,2021-04-15,2021-04-16,830,IC 8,1.0,9.0,RH,BN,17:48:39,17:48:30,2021-04-16 19:58:23,2021-04-16 19:58:30
87717,95927,2021-04-16,2021-04-16,830,IC 8,1.0,9.0,WF,W,18:06:24,18:06:36,2021-04-16 18:29:06,2021-04-16 18:29:06
88498,96768,2021-04-17,2021-04-17,830,IC 8,1.0,9.0,RH,ZUE,17:49:44,17:48:30,2021-04-17 18:54:03,2021-04-17 18:55:00
88499,96769,2021-04-17,2021-04-17,830,IC 8,1.0,9.0,RH,ZUE,17:49:44,17:48:30,2021-04-17 18:54:03,2021-04-17 18:55:00
88500,96770,2021-04-17,2021-04-17,830,IC 8,1.0,9.0,FF,ZUE,18:19:36,18:18:54,2021-04-17 18:54:03,2021-04-17 18:55:00
89307,97644,2021-04-14,2021-04-18,830,IC 8,1.0,9.0,ZUE,BN,19:02:20,19:02:30,2021-04-18 19:58:33,2021-04-18 19:58:30
89308,97645,2021-04-16,2021-04-18,830,IC 8,1.0,9.0,ZUE,BN,19:02:20,19:02:30,2021-04-18 19:58:33,2021-04-18 19:58:30
89309,97646,2021-04-18,2021-04-18,830,IC 8,1.0,9.0,ZUE,BN,19:02:20,19:02:30,2021-04-18 19:58:33,2021-04-18 19:58:30
89310,97647,2021-04-18,2021-04-18,830,IC 8,1.0,9.0,ZUE,BN,19:02:20,19:02:30,2021-04-18 19:58:33,2021-04-18 19:58:30
89311,97648,2021-04-18,2021-04-18,830,IC 8,1.0,9.0,ZUE,VI,19:02:20,19:02:30,2021-04-18 21:01:01,2021-04-18 21:02:00
89312,97649,2021-04-18,2021-04-18,830,IC 8,1.0,9.0,BN,VI,20:07:36,20:07:48,2021-04-18 21:01:01,2021-04-18 21:02:00
90896,99390,2021-04-19,2021-04-23,830,IC 8,4.0,9.0,ZUE,BN,19:03:31,19:02:30,2021-04-23 19:59:07,2021-04-23 19:58:30
90897,99391,2021-04-22,2021-04-23,830,IC 8,1.0,9.0,RH,ZUE,17:48:47,17:48:30,2021-04-23 18:54:02,2021-04-23 18:55:00
90898,99392,2021-04-22,2021-04-23,830,IC 8,1.0,9.0,TH,VI,20:28:23,20:27:30,2021-04-23 21:02:22,2021-04-23 21:02:00
90899,99393,2021-04-22,2021-04-23,830,IC 8,1.0,9.0,TH,VI,20:28:23,20:27:30,2021-04-23 21:02:22,2021-04-23 21:02:00
90900,99394,2021-04-23,2021-04-23,830,IC 8,1.0,9.0,WF,BN,18:06:30,18:06:36,2021-04-23 19:59:07,2021-04-23 19:58:30
90901,99395,2021-04-23,2021-04-23,830,IC 8,2.0,9.0,RH,BN,17:48:47,17:48:30,2021-04-23 19:59:07,2021-04-23 19:58:30
90902,99396,2021-04-23,2021-04-23,830,IC 8,1.0,9.0,AW,BN,17:55:05,17:55:00,2021-04-23 19:59:07,2021-04-23 19:58:30
92002,100633,2021-04-23,2021-04-24,830,IC 8,1.0,9.0,ZUE,TH,19:02:34,19:02:30,2021-04-24 20:26:26,2021-04-24 20:25:30
92003,100634,2021-04-23,2021-04-24,830,IC 8,1.0,9.0,ZUE,VI,19:02:34,19:02:30,2021-04-24 21:01:59,2021-04-24 21:02:00
92004,100635,2021-04-24,2021-04-24,830,IC 8,2.0,9.0,RH,BN,17:48:38,17:48:30,2021-04-24 19:59:58,2021-04-24 19:58:30
92005,100636,2021-04-24,2021-04-24,830,IC 8,2.0,9.0,ZUE,VI,19:02:34,19:02:30,2021-04-24 21:01:59,2021-04-24 21:02:00
92006,100637,2021-04-24,2021-04-24,830,IC 8,1.0,9.0,ZUE,BN,19:02:34,19:02:30,2021-04-24 19:59:58,2021-04-24 19:58:30
92007,100638,2021-04-24,2021-04-24,830,IC 8,1.0,9.0,ZUE,BN,19:02:34,19:02:30,2021-04-24 19:59:58,2021-04-24 19:58:30
92008,100639,2021-04-24,2021-04-24,830,IC 8,1.0,9.0,RH,W,17:48:38,17:48:30,2021-04-24 18:29:07,2021-04-24 18:29:06
92009,100640,2021-04-24,2021-04-24,830,IC 8,1.0,9.0,RH,W,17:48:38,17:48:30,2021-04-24 18:29:07,2021-04-24 18:29:06
92010,100641,2021-04-24,2021-04-24,830,IC 8,1.0,9.0,RH,W,17:48:38,17:48:30,2021-04-24 18:29:07,2021-04-24 18:29:06
92011,100642,2021-04-24,2021-04-24,830,IC 8,1.0,9.0,RH,W,17:48:38,17:48:30,2021-04-24 18:29:07,2021-04-24 18:29:06
92012,100643,2021-04-24,2021-04-24,830,IC 8,1.0,9.0,RH,W,17:48:38,17:48:30,2021-04-24 18:29:07,2021-04-24 18:29:06
92013,100644,2021-04-24,2021-04-24,830,IC 8,1.0,9.0,RH,W,17:48:38,17:48:30,2021-04-24 18:29:07,2021-04-24 18:29:06
92014,100645,2021-04-24,2021-04-24,830,IC 8,1.0,9.0,RH,W,17:48:38,17:48:30,2021-04-24 18:29:07,2021-04-24 18:29:06
92015,100646,2021-04-24,2021-04-24,830,IC 8,1.0,9.0,ZUE,BR,19:02:34,19:02:30,2021-04-24 21:12:49,2021-04-24 21:11:00
93271,102054,2021-04-20,2021-04-25,830,IC 8,1.0,15.0,RH,ZUE,17:49:19,17:48:30,2021-04-25 18:54:12,2021-04-25 18:55:00
93272,102055,2021-04-20,2021-04-25,830,IC 8,1.0,15.0,RH,ZUE,17:49:19,17:48:30,2021-04-25 18:54:12,2021-04-25 18:55:00
93273,102056,2021-04-20,2021-04-25,830,IC 8,1.0,15.0,RH,ZUE,17:49:19,17:48:30,2021-04-25 18:54:12,2021-04-25 18:55:00
93274,102057,2021-04-20,2021-04-25,830,IC 8,1.0,15.0,RH,ZUE,17:49:19,17:48:30,2021-04-25 18:54:12,2021-04-25 18:55:00
93275,102058,2021-04-20,2021-04-25,830,IC 8,1.0,15.0,RH,ZUE,17:49:19,17:48:30,2021-04-25 18:54:12,2021-04-25 18:55:00
93276,102059,2021-04-20,2021-04-25,830,IC 8,1.0,15.0,RH,ZUE,17:49:19,17:48:30,2021-04-25 18:54:12,2021-04-25 18:55:00
93277,102060,2021-04-23,2021-04-25,830,IC 8,1.0,15.0,ZUE,VI,19:02:40,19:02:30,2021-04-25 20:59:51,2021-04-25 21:02:00
93278,102061,2021-04-23,2021-04-25,830,IC 8,1.0,15.0,ZUE,VI,19:02:40,19:02:30,2021-04-25 20:59:51,2021-04-25 21:02:00
93279,102062,2021-04-23,2021-04-25,830,IC 8,1.0,15.0,ZUE,VI,19:02:40,19:02:30,2021-04-25 20:59:51,2021-04-25 21:02:00
93280,102063,2021-04-23,2021-04-25,830,IC 8,1.0,15.0,ZUE,BN,19:02:40,19:02:30,2021-04-25 19:58:50,2021-04-25 19:58:30
93281,102064,2021-04-23,2021-04-25,830,IC 8,1.0,15.0,ZUE,BN,19:02:40,19:02:30,2021-04-25 19:58:50,2021-04-25 19:58:30
93282,102065,2021-04-24,2021-04-25,830,IC 8,1.0,15.0,WF,BN,18:06:35,18:06:36,2021-04-25 19:58:50,2021-04-25 19:58:30
93283,102066,2021-04-24,2021-04-25,830,IC 8,1.0,15.0,RH,W,17:49:19,17:48:30,2021-04-25 18:29:13,2021-04-25 18:29:06
93284,102067,2021-04-24,2021-04-25,830,IC 8,1.0,15.0,RH,W,17:49:19,17:48:30,2021-04-25 18:29:13,2021-04-25 18:29:06
93285,102068,2021-04-25,2021-04-25,830,IC 8,1.0,15.0,W,BN,18:31:36,18:31:30,2021-04-25 19:58:50,2021-04-25 19:58:30
93286,102069,2021-04-25,2021-04-25,830,IC 8,1.0,15.0,W,BN,18:31:36,18:31:30,2021-04-25 19:58:50,2021-04-25 19:58:30
93287,102070,2021-04-25,2021-04-25,830,IC 8,1.0,15.0,ZUE,BN,19:02:40,19:02:30,2021-04-25 19:58:50,2021-04-25 19:58:30
94777,103745,2021-04-26,2021-04-30,830,IC 8,1.0,9.0,ZUE,BN,19:02:27,19:02:30,2021-04-30 19:59:53,2021-04-30 19:58:30
94778,103746,2021-04-26,2021-04-30,830,IC 8,1.0,9.0,ZUE,BN,19:02:27,19:02:30,2021-04-30 19:59:53,2021-04-30 19:58:30
94779,103747,2021-04-26,2021-04-30,830,IC 8,1.0,9.0,ZUE,BN,19:02:27,19:02:30,2021-04-30 19:59:53,2021-04-30 19:58:30
94780,103748,2021-04-26,2021-04-30,830,IC 8,1.0,9.0,ZUE,BN,19:02:27,19:02:30,2021-04-30 19:59:53,2021-04-30 19:58:30
94781,103749,2021-04-27,2021-04-30,830,IC 8,1.0,9.0,ZUE,BN,19:02:27,19:02:30,2021-04-30 19:59:53,2021-04-30 19:58:30
94782,103750,2021-04-29,2021-04-30,830,IC 8,1.0,9.0,ZUE,BN,19:02:27,19:02:30,2021-04-30 19:59:53,2021-04-30 19:58:30
94783,103751,2021-04-29,2021-04-30,830,IC 8,1.0,9.0,ZUE,BN,19:02:27,19:02:30,2021-04-30 19:59:53,2021-04-30 19:58:30
94784,103752,2021-04-30,2021-04-30,830,IC 8,1.0,9.0,ZUE,BN,19:02:27,19:02:30,2021-04-30 19:59:53,2021-04-30 19:58:30
94785,103753,2021-04-30,2021-04-30,830,IC 8,1.0,9.0,ZUE,BR,19:02:27,19:02:30,2021-04-30 21:16:55,2021-04-30 21:11:00
94786,103754,2021-04-30,2021-04-30,830,IC 8,1.0,9.0,W,ZUE,18:31:34,18:31:30,2021-04-30 18:54:44,2021-04-30 18:55:00
94787,103755,2021-04-30,2021-04-30,830,IC 8,1.0,9.0,BN,VI,20:08:49,20:07:48,2021-04-30 21:06:39,2021-04-30 21:02:00
95284,104287,2021-05-01,2021-05-01,830,IC 8,1.0,9.0,ZUE,BN,19:02:22,19:02:30,2021-05-01 20:00:06,2021-05-01 19:58:30
95285,104288,2021-05-01,2021-05-01,830,IC 8,1.0,9.0,ZUE,BN,19:02:22,19:02:30,2021-05-01 20:00:06,2021-05-01 19:58:30
95801,104831,2021-05-02,2021-05-02,830,IC 8,1.0,9.0,AW,BN,17:56:03,17:55:00,2021-05-02 19:57:35,2021-05-02 19:58:30
95802,104832,2021-05-02,2021-05-02,830,IC 8,1.0,9.0,ZUE,BN,19:03:24,19:02:30,2021-05-02 19:57:35,2021-05-02 19:58:30
97192,106265,2021-04-29,2021-05-07,830,IC 8,1.0,9.0,BN,VI,20:09:02,20:07:48,2021-05-07 21:01:59,2021-05-07 21:02:00
97193,106266,2021-05-03,2021-05-07,830,IC 8,1.0,9.0,BN,TH,20:09:02,20:07:48,2021-05-07 20:27:31,2021-05-07 20:25:30
97194,106267,2021-05-05,2021-05-07,830,IC 8,1.0,9.0,BN,VI,20:09:02,20:07:48,2021-05-07 21:01:59,2021-05-07 21:02:00
97195,106268,2021-05-05,2021-05-07,830,IC 8,1.0,9.0,ZUE,BN,19:02:30,19:02:30,2021-05-07 20:00:00,2021-05-07 19:58:30
97196,106269,2021-05-05,2021-05-07,830,IC 8,1.0,9.0,ZUE,BN,19:02:30,19:02:30,2021-05-07 20:00:00,2021-05-07 19:58:30
97197,106270,2021-05-07,2021-05-07,830,IC 8,1.0,9.0,RH,WF,17:48:49,17:48:30,2021-05-07 18:05:18,2021-05-07 18:04:54
97198,106271,2021-05-07,2021-05-07,830,IC 8,1.0,9.0,BN,VI,20:09:02,20:07:48,2021-05-07 21:01:59,2021-05-07 21:02:00
97199,106272,2021-05-07,2021-05-07,830,IC 8,1.0,9.0,ZUE,VI,19:02:30,19:02:30,2021-05-07 21:01:59,2021-05-07 21:02:00
97200,106273,2021-05-07,2021-05-07,830,IC 8,1.0,9.0,BN,VI,20:09:02,20:07:48,2021-05-07 21:01:59,2021-05-07 21:02:00
97201,106274,2021-05-07,2021-05-07,830,IC 8,1.0,9.0,BN,VI,20:09:02,20:07:48,2021-05-07 21:01:59,2021-05-07 21:02:00
98297,107393,2021-05-08,2021-05-08,830,IC 8,1.0,9.0,RH,ZUE,17:48:57,17:48:30,2021-05-08 18:57:01,2021-05-08 18:55:00
98298,107394,2021-05-08,2021-05-08,830,IC 8,1.0,9.0,RH,ZUE,17:48:57,17:48:30,2021-05-08 18:57:01,2021-05-08 18:55:00
98299,107395,2021-05-08,2021-05-08,830,IC 8,1.0,9.0,RH,ZUE,17:48:57,17:48:30,2021-05-08 18:57:01,2021-05-08 18:55:00
98300,107396,2021-05-08,2021-05-08,830,IC 8,1.0,9.0,RH,ZUE,17:48:57,17:48:30,2021-05-08 18:57:01,2021-05-08 18:55:00
98301,107397,2021-05-08,2021-05-08,830,IC 8,2.0,9.0,RH,AW,17:48:57,17:48:30,2021-05-08 17:54:23,2021-05-08 17:53:30
98302,107398,2021-05-08,2021-05-08,830,IC 8,1.0,9.0,W,BN,18:31:43,18:31:30,2021-05-08 19:58:18,2021-05-08 19:58:30
98303,107399,2021-05-08,2021-05-08,830,IC 8,1.0,9.0,ZUE,BN,19:03:20,19:02:30,2021-05-08 19:58:18,2021-05-08 19:58:30
98304,107400,2021-05-08,2021-05-08,830,IC 8,1.0,9.0,TH,BR,20:26:57,20:27:30,2021-05-08 21:11:26,2021-05-08 21:11:00
99701,108857,2021-05-07,2021-05-09,830,IC 8,1.0,15.0,WF,TH,18:06:45,18:06:36,2021-05-09 20:27:47,2021-05-09 20:25:30
99702,108858,2021-05-09,2021-05-09,830,IC 8,1.0,15.0,FF,ZUE,18:18:52,18:18:54,2021-05-09 18:54:12,2021-05-09 18:55:00
99703,108859,2021-05-09,2021-05-09,830,IC 8,1.0,15.0,ZUE,BN,19:03:12,19:02:30,2021-05-09 19:59:55,2021-05-09 19:58:30
99704,108860,2021-05-09,2021-05-09,830,IC 8,1.0,15.0,WF,ZUE,18:06:45,18:06:36,2021-05-09 18:54:12,2021-05-09 18:55:00
99705,108861,2021-05-09,2021-05-09,830,IC 8,1.0,15.0,BN,VI,20:10:19,20:07:48,2021-05-09 21:04:03,2021-05-09 21:02:00
99706,108862,2021-05-09,2021-05-09,830,IC 8,1.0,15.0,BN,VI,20:10:19,20:07:48,2021-05-09 21:04:03,2021-05-09 21:02:00
99707,108863,2021-05-09,2021-05-09,830,IC 8,1.0,15.0,RH,W,17:48:58,17:48:30,2021-05-09 18:28:59,2021-05-09 18:29:06
99708,108864,2021-05-09,2021-05-09,830,IC 8,1.0,15.0,RH,WF,17:48:58,17:48:30,2021-05-09 18:04:55,2021-05-09 18:04:54
99709,108865,2021-05-09,2021-05-09,830,IC 8,1.0,15.0,RH,FF,17:48:58,17:48:30,2021-05-09 18:17:18,2021-05-09 18:17:00
99710,108866,2021-05-09,2021-05-09,830,IC 8,1.0,15.0,SP,VI,20:38:24,20:37:42,2021-05-09 21:04:03,2021-05-09 21:02:00
99711,108867,2021-05-09,2021-05-09,830,IC 8,1.0,15.0,BN,VI,20:10:19,20:07:48,2021-05-09 21:04:03,2021-05-09 21:02:00
99712,108868,2021-05-09,2021-05-09,830,IC 8,1.0,15.0,BN,VI,20:10:19,20:07:48,2021-05-09 21:04:03,2021-05-09 21:02:00
106001,116686,2021-05-15,2021-05-21,830,IC 8,4.0,9.0,BN,BR,20:07:55,20:07:48,2021-05-21 21:12:49,2021-05-21 21:11:00
106002,116687,2021-05-18,2021-05-21,830,IC 8,1.0,9.0,ZUE,BR,19:03:10,19:02:30,2021-05-21 21:12:49,2021-05-21 21:11:00
106003,116688,2021-05-20,2021-05-21,830,IC 8,2.0,9.0,BN,VI,20:07:55,20:07:48,2021-05-21 21:04:13,2021-05-21 21:02:00
106004,116689,2021-05-20,2021-05-21,830,IC 8,1.0,9.0,BN,VI,20:07:55,20:07:48,2021-05-21 21:04:13,2021-05-21 21:02:00
106005,116690,2021-05-20,2021-05-21,830,IC 8,1.0,9.0,ZUE,BR,19:03:10,19:02:30,2021-05-21 21:12:49,2021-05-21 21:11:00
106006,116691,2021-05-21,2021-05-21,830,IC 8,1.0,9.0,ZUE,BN,19:03:10,19:02:30,2021-05-21 19:59:39,2021-05-21 19:58:30
106007,116692,2021-05-21,2021-05-21,830,IC 8,1.0,9.0,ZUE,BN,19:03:10,19:02:30,2021-05-21 19:59:39,2021-05-21 19:58:30
106008,116693,2021-05-21,2021-05-21,830,IC 8,1.0,9.0,AW,WF,17:56:03,17:55:00,2021-05-21 18:05:42,2021-05-21 18:04:54
106009,116694,2021-05-21,2021-05-21,830,IC 8,1.0,9.0,ZUE,BN,19:03:10,19:02:30,2021-05-21 19:59:39,2021-05-21 19:58:30
106010,116695,2021-05-21,2021-05-21,830,IC 8,2.0,9.0,ZUE,BN,19:03:10,19:02:30,2021-05-21 19:59:39,2021-05-21 19:58:30
106011,116696,2021-05-21,2021-05-21,830,IC 8,1.0,9.0,ZUE,BN,19:03:10,19:02:30,2021-05-21 19:59:39,2021-05-21 19:58:30
107164,117876,2021-05-22,2021-05-22,830,IC 8,1.0,9.0,RH,W,17:49:04,17:48:30,2021-05-22 18:28:54,2021-05-22 18:29:06
108581,119310,2021-05-20,2021-05-23,830,IC 8,1.0,9.0,ZUE,BN,19:02:31,19:02:30,2021-05-23 19:58:44,2021-05-23 19:58:30
108582,119311,2021-05-23,2021-05-23,830,IC 8,2.0,9.0,FF,BN,18:19:16,18:18:54,2021-05-23 19:58:44,2021-05-23 19:58:30
108583,119312,2021-05-23,2021-05-23,830,IC 8,1.0,9.0,WF,W,18:06:25,18:06:36,2021-05-23 18:30:11,2021-05-23 18:29:06
108584,119313,2021-05-23,2021-05-23,830,IC 8,4.0,9.0,FF,W,18:19:16,18:18:54,2021-05-23 18:30:11,2021-05-23 18:29:06
108585,119314,2021-05-23,2021-05-23,830,IC 8,1.0,9.0,W,ZUE,18:32:26,18:31:30,2021-05-23 18:55:14,2021-05-23 18:55:00
108586,119315,2021-05-23,2021-05-23,830,IC 8,1.0,9.0,FF,ZUE,18:19:16,18:18:54,2021-05-23 18:55:14,2021-05-23 18:55:00
108587,119316,2021-05-23,2021-05-23,830,IC 8,1.0,9.0,TH,VI,20:27:45,20:27:30,2021-05-23 21:00:36,2021-05-23 21:02:00
110250,121022,2021-05-23,2021-05-24,830,IC 8,1.0,9.0,RH,WF,17:48:44,17:48:30,2021-05-24 18:05:03,2021-05-24 18:04:54
110251,121023,2021-05-24,2021-05-24,830,IC 8,1.0,9.0,W,BN,18:32:16,18:31:30,2021-05-24 20:01:48,2021-05-24 19:58:30
110252,121024,2021-05-24,2021-05-24,830,IC 8,1.0,9.0,W,BN,18:32:16,18:31:30,2021-05-24 20:01:48,2021-05-24 19:58:30
110253,121025,2021-05-24,2021-05-24,830,IC 8,1.0,9.0,FF,BN,18:19:42,18:18:54,2021-05-24 20:01:48,2021-05-24 19:58:30
110254,121026,2021-05-24,2021-05-24,830,IC 8,1.0,9.0,ZUE,BN,19:06:04,19:02:30,2021-05-24 20:01:48,2021-05-24 19:58:30
110255,121027,2021-05-24,2021-05-24,830,IC 8,1.0,9.0,W,BN,18:32:16,18:31:30,2021-05-24 20:01:48,2021-05-24 19:58:30
110256,121028,2021-05-24,2021-05-24,830,IC 8,1.0,9.0,BN,VI,20:08:41,20:07:48,2021-05-24 21:00:33,2021-05-24 21:02:00
112194,123029,2021-05-28,2021-05-28,830,IC 8,1.0,9.0,RH,TH,17:48:44,17:48:30,2021-05-28 20:29:57,2021-05-28 20:25:30
112195,123030,2021-05-28,2021-05-28,830,IC 8,1.0,9.0,RH,TH,17:48:44,17:48:30,2021-05-28 20:29:57,2021-05-28 20:25:30
112196,123031,2021-05-28,2021-05-28,830,IC 8,1.0,9.0,ZUE,BN,19:02:38,19:02:30,2021-05-28 20:01:43,2021-05-28 19:58:30
112197,123032,2021-05-28,2021-05-28,830,IC 8,1.0,9.0,WF,BN,18:06:31,18:06:36,2021-05-28 20:01:43,2021-05-28 19:58:30
