,res_id,res_dt,date,train_nr,line,reserved,capacity,bp_from,bp_to,dep_ist,dep_soll,arr_ist,arr_soll
89328,97665,2021-04-18,2021-04-18,835,IC 8,1.0,9.0,BN,ZUE,21:02:40,21:02:30,2021-04-18 21:58:39,2021-04-18 21:58:00
89329,97666,2021-04-18,2021-04-18,835,IC 8,1.0,9.0,BN,ZUE,21:02:40,21:02:30,2021-04-18 21:58:39,2021-04-18 21:58:00
90928,99422,2021-04-23,2021-04-23,835,IC 8,1.0,15.0,BR,SP,19:48:41,19:48:30,2021-04-23 20:26:06,2021-04-23 20:24:00
90929,99423,2021-04-23,2021-04-23,835,IC 8,1.0,15.0,BR,SP,19:48:41,19:48:30,2021-04-23 20:26:06,2021-04-23 20:24:00
90930,99424,2021-04-23,2021-04-23,835,IC 8,1.0,15.0,BN,ZUE,21:02:50,21:02:30,2021-04-23 21:59:01,2021-04-23 21:58:00
90931,99425,2021-04-23,2021-04-23,835,IC 8,1.0,15.0,BN,ZUE,21:02:50,21:02:30,2021-04-23 21:59:01,2021-04-23 21:58:00
90932,99426,2021-04-23,2021-04-23,835,IC 8,1.0,15.0,BN,ZUE,21:02:50,21:02:30,2021-04-23 21:59:01,2021-04-23 21:58:00
90933,99427,2021-04-23,2021-04-23,835,IC 8,1.0,15.0,BN,ZUE,21:02:50,21:02:30,2021-04-23 21:59:01,2021-04-23 21:58:00
92046,100677,2021-04-24,2021-04-24,835,IC 8,1.0,9.0,VI,ZUE,20:02:58,19:57:48,2021-04-24 21:57:32,2021-04-24 21:58:00
92047,100678,2021-04-24,2021-04-24,835,IC 8,1.0,9.0,BN,ZUE,21:02:58,21:02:30,2021-04-24 21:57:32,2021-04-24 21:58:00
92048,100679,2021-04-24,2021-04-24,835,IC 8,2.0,9.0,ZUE,WF,22:05:24,22:05:30,2021-04-24 22:53:21,2021-04-24 22:53:36
92049,100680,2021-04-24,2021-04-24,835,IC 8,1.0,9.0,TH,ZUE,20:38:34,20:36:24,2021-04-24 21:57:32,2021-04-24 21:58:00
92050,100681,2021-04-24,2021-04-24,835,IC 8,1.0,9.0,TH,ZUE,20:38:34,20:36:24,2021-04-24 21:57:32,2021-04-24 21:58:00
92051,100682,2021-04-24,2021-04-24,835,IC 8,1.0,9.0,BN,ZUE,21:02:58,21:02:30,2021-04-24 21:57:32,2021-04-24 21:58:00
93325,102108,2021-04-25,2021-04-25,835,IC 8,1.0,9.0,BN,ZUE,21:03:49,21:02:30,2021-04-25 21:57:57,2021-04-25 21:58:00
93326,102109,2021-04-25,2021-04-25,835,IC 8,1.0,9.0,VI,TH,19:59:38,19:57:48,2021-04-25 20:33:20,2021-04-25 20:34:36
93327,102110,2021-04-25,2021-04-25,835,IC 8,1.0,9.0,VI,BN,19:59:38,19:57:48,2021-04-25 20:54:18,2021-04-25 20:55:00
93328,102111,2021-04-25,2021-04-25,835,IC 8,1.0,9.0,VI,TH,19:59:38,19:57:48,2021-04-25 20:33:20,2021-04-25 20:34:36
93329,102112,2021-04-25,2021-04-25,835,IC 8,1.0,9.0,SP,TH,20:25:24,20:25:42,2021-04-25 20:33:20,2021-04-25 20:34:36
94794,103762,2021-04-30,2021-04-30,835,IC 8,1.0,9.0,BN,ZUE,21:02:32,21:02:30,2021-04-30 22:02:22,2021-04-30 21:58:00
95815,104845,2021-05-02,2021-05-02,835,IC 8,1.0,18.0,VI,BN,19:57:46,19:57:48,2021-05-02 20:57:34,2021-05-02 20:55:00
98332,107428,2021-05-08,2021-05-08,835,IC 8,1.0,9.0,VI,BN,19:58:26,19:57:48,2021-05-08 20:55:43,2021-05-08 20:55:00
98333,107429,2021-05-08,2021-05-08,835,IC 8,1.0,9.0,VI,BN,19:58:26,19:57:48,2021-05-08 20:55:43,2021-05-08 20:55:00
98334,107430,2021-05-08,2021-05-08,835,IC 8,1.0,9.0,BN,ZUE,21:02:42,21:02:30,2021-05-08 21:58:31,2021-05-08 21:58:00
98335,107431,2021-05-08,2021-05-08,835,IC 8,1.0,9.0,BR,BN,19:48:38,19:48:30,2021-05-08 20:55:43,2021-05-08 20:55:00
98336,107432,2021-05-08,2021-05-08,835,IC 8,1.0,9.0,ZUE,RH,22:05:26,22:05:30,2021-05-08 23:11:45,2021-05-08 23:12:00
99762,108918,2021-05-08,2021-05-09,835,IC 8,1.0,9.0,VI,ZUE,19:57:49,19:57:48,2021-05-09 21:57:46,2021-05-09 21:58:00
99763,108919,2021-05-08,2021-05-09,835,IC 8,1.0,9.0,VI,ZUE,19:57:49,19:57:48,2021-05-09 21:57:46,2021-05-09 21:58:00
99764,108920,2021-05-09,2021-05-09,835,IC 8,1.0,9.0,ZUE,FF,22:05:32,22:05:30,2021-05-09 22:41:21,2021-05-09 22:41:30
99765,108921,2021-05-09,2021-05-09,835,IC 8,1.0,9.0,SP,ZUE,20:26:11,20:25:42,2021-05-09 21:57:46,2021-05-09 21:58:00
99766,108922,2021-05-09,2021-05-09,835,IC 8,1.0,9.0,SP,ZUE,20:26:11,20:25:42,2021-05-09 21:57:46,2021-05-09 21:58:00
99767,108923,2021-05-09,2021-05-09,835,IC 8,1.0,9.0,VI,BN,19:57:49,19:57:48,2021-05-09 20:53:38,2021-05-09 20:55:00
99768,108924,2021-05-09,2021-05-09,835,IC 8,1.0,9.0,BN,ZUE,21:04:19,21:02:30,2021-05-09 21:57:46,2021-05-09 21:58:00
99769,108925,2021-05-09,2021-05-09,835,IC 8,1.0,9.0,BN,ZUE,21:04:19,21:02:30,2021-05-09 21:57:46,2021-05-09 21:58:00
99770,108926,2021-05-09,2021-05-09,835,IC 8,1.0,9.0,BN,ZUE,21:04:19,21:02:30,2021-05-09 21:57:46,2021-05-09 21:58:00
99771,108927,2021-05-09,2021-05-09,835,IC 8,1.0,9.0,VI,TH,19:57:49,19:57:48,2021-05-09 20:34:46,2021-05-09 20:34:36
99772,108928,2021-05-09,2021-05-09,835,IC 8,1.0,9.0,VI,BN,19:57:49,19:57:48,2021-05-09 20:53:38,2021-05-09 20:55:00
99773,108929,2021-05-09,2021-05-09,835,IC 8,1.0,9.0,VI,TH,19:57:49,19:57:48,2021-05-09 20:34:46,2021-05-09 20:34:36
99774,108930,2021-05-09,2021-05-09,835,IC 8,1.0,9.0,TH,ZUE,20:36:11,20:36:24,2021-05-09 21:57:46,2021-05-09 21:58:00
99775,108931,2021-05-09,2021-05-09,835,IC 8,1.0,9.0,TH,ZUE,20:36:11,20:36:24,2021-05-09 21:57:46,2021-05-09 21:58:00
99776,108932,2021-05-09,2021-05-09,835,IC 8,1.0,9.0,ZUE,ZFH,22:05:32,22:05:30,2021-05-09 22:13:50,2021-05-09 22:14:00
106021,116706,2021-05-20,2021-05-21,835,IC 8,1.0,15.0,BN,ZUE,21:04:26,21:02:30,2021-05-21 22:02:17,2021-05-21 21:58:00
106022,116707,2021-05-21,2021-05-21,835,IC 8,1.0,15.0,BR,BN,19:50:36,19:48:30,2021-05-21 20:55:40,2021-05-21 20:55:00
106023,116708,2021-05-21,2021-05-21,835,IC 8,1.0,15.0,BR,SP,19:50:36,19:48:30,2021-05-21 20:27:13,2021-05-21 20:24:00
107179,117891,2021-05-22,2021-05-22,835,IC 8,1.0,9.0,BR,BN,19:48:28,19:48:30,2021-05-22 20:54:33,2021-05-22 20:55:00
107180,117892,2021-05-22,2021-05-22,835,IC 8,1.0,9.0,TH,ZUE,20:35:50,20:36:24,2021-05-22 22:00:37,2021-05-22 21:58:00
107181,117893,2021-05-22,2021-05-22,835,IC 8,1.0,9.0,ZUE,WF,22:05:43,22:05:30,2021-05-22 22:52:23,2021-05-22 22:53:36
107182,117894,2021-05-22,2021-05-22,835,IC 8,1.0,9.0,SP,ZUE,20:25:32,20:25:42,2021-05-22 22:00:37,2021-05-22 21:58:00
108627,119356,2021-05-22,2021-05-23,835,IC 8,1.0,9.0,VI,ZUE,19:58:52,19:57:48,2021-05-23 21:58:50,2021-05-23 21:58:00
108628,119357,2021-05-23,2021-05-23,835,IC 8,1.0,9.0,VI,BN,19:58:52,19:57:48,2021-05-23 20:55:25,2021-05-23 20:55:00
108629,119358,2021-05-23,2021-05-23,835,IC 8,1.0,9.0,VI,BN,19:58:52,19:57:48,2021-05-23 20:55:25,2021-05-23 20:55:00
108630,119359,2021-05-23,2021-05-23,835,IC 8,1.0,9.0,BN,W,21:02:42,21:02:30,2021-05-23 22:29:02,2021-05-23 22:29:00
108631,119360,2021-05-23,2021-05-23,835,IC 8,1.0,9.0,VI,BN,19:58:52,19:57:48,2021-05-23 20:55:25,2021-05-23 20:55:00
108632,119361,2021-05-23,2021-05-23,835,IC 8,1.0,9.0,TH,ZUE,20:36:53,20:36:24,2021-05-23 21:58:50,2021-05-23 21:58:00
108633,119362,2021-05-23,2021-05-23,835,IC 8,1.0,9.0,TH,ZUE,20:36:53,20:36:24,2021-05-23 21:58:50,2021-05-23 21:58:00
108634,119363,2021-05-23,2021-05-23,835,IC 8,1.0,9.0,TH,W,20:36:53,20:36:24,2021-05-23 22:29:02,2021-05-23 22:29:00
108635,119364,2021-05-23,2021-05-23,835,IC 8,1.0,9.0,BN,ZUE,21:02:42,21:02:30,2021-05-23 21:58:50,2021-05-23 21:58:00
110282,121054,2021-05-21,2021-05-24,835,IC 8,1.0,9.0,VI,BN,19:57:52,19:57:48,2021-05-24 20:54:17,2021-05-24 20:55:00
110283,121055,2021-05-21,2021-05-24,835,IC 8,1.0,9.0,VI,BN,19:57:52,19:57:48,2021-05-24 20:54:17,2021-05-24 20:55:00
110284,121056,2021-05-24,2021-05-24,835,IC 8,1.0,9.0,BR,BN,19:49:21,19:48:30,2021-05-24 20:54:17,2021-05-24 20:55:00
110285,121057,2021-05-24,2021-05-24,835,IC 8,1.0,9.0,VI,TH,19:57:52,19:57:48,2021-05-24 20:33:35,2021-05-24 20:34:36
110286,121058,2021-05-24,2021-05-24,835,IC 8,1.0,9.0,BN,ZUE,21:02:47,21:02:30,2021-05-24 22:00:29,2021-05-24 21:58:00
110287,121059,2021-05-24,2021-05-24,835,IC 8,1.0,9.0,BN,ZUE,21:02:47,21:02:30,2021-05-24 22:00:29,2021-05-24 21:58:00
110288,121060,2021-05-24,2021-05-24,835,IC 8,2.0,9.0,BN,ZUE,21:02:47,21:02:30,2021-05-24 22:00:29,2021-05-24 21:58:00
112221,123059,2021-05-28,2021-05-28,835,IC 8,3.0,15.0,BR,BN,19:50:18,19:48:30,2021-05-28 20:52:57,2021-05-28 20:55:00
112222,123060,2021-05-28,2021-05-28,835,IC 8,1.0,15.0,BN,ZUE,21:05:54,21:02:30,2021-05-28 22:02:18,2021-05-28 21:58:00
112223,123061,2021-05-28,2021-05-28,835,IC 8,2.0,15.0,SP,ZUE,20:25:05,20:25:42,2021-05-28 22:02:18,2021-05-28 21:58:00
112224,123062,2021-05-28,2021-05-28,835,IC 8,1.0,15.0,TH,ZUE,20:34:54,20:36:24,2021-05-28 22:02:18,2021-05-28 21:58:00
112225,123063,2021-05-28,2021-05-28,835,IC 8,1.0,15.0,W,WF,22:31:29,22:31:30,2021-05-28 22:53:28,2021-05-28 22:53:36
113596,124465,2021-05-27,2021-05-29,835,IC 8,1.0,9.0,VI,BN,19:57:35,19:57:48,2021-05-29 20:55:24,2021-05-29 20:55:00
113597,124466,2021-05-29,2021-05-29,835,IC 8,1.0,9.0,VI,SP,19:57:35,19:57:48,2021-05-29 20:23:31,2021-05-29 20:24:00
113598,124467,2021-05-29,2021-05-29,835,IC 8,1.0,9.0,BR,BN,19:48:47,19:48:30,2021-05-29 20:55:24,2021-05-29 20:55:00
113599,124468,2021-05-29,2021-05-29,835,IC 8,1.0,9.0,BN,ZUE,21:04:17,21:02:30,2021-05-29 21:58:53,2021-05-29 21:58:00
115279,126167,2021-05-29,2021-05-30,835,IC 8,1.0,9.0,VI,BN,20:03:37,19:57:48,2021-05-30 20:55:57,2021-05-30 20:55:00
115280,126168,2021-05-30,2021-05-30,835,IC 8,1.0,9.0,SP,ZUE,20:28:44,20:25:42,2021-05-30 22:01:54,2021-05-30 21:58:00
115281,126169,2021-05-30,2021-05-30,835,IC 8,1.0,9.0,SP,ZUE,20:28:44,20:25:42,2021-05-30 22:01:54,2021-05-30 21:58:00
115282,126170,2021-05-30,2021-05-30,835,IC 8,1.0,9.0,BR,TH,19:48:48,19:48:30,2021-05-30 20:36:40,2021-05-30 20:34:36
115283,126171,2021-05-30,2021-05-30,835,IC 8,2.0,9.0,VI,BN,20:03:37,19:57:48,2021-05-30 20:55:57,2021-05-30 20:55:00
115284,126172,2021-05-30,2021-05-30,835,IC 8,1.0,9.0,VI,BN,20:03:37,19:57:48,2021-05-30 20:55:57,2021-05-30 20:55:00
115285,126173,2021-05-30,2021-05-30,835,IC 8,1.0,9.0,VI,BN,20:03:37,19:57:48,2021-05-30 20:55:57,2021-05-30 20:55:00
115286,126174,2021-05-30,2021-05-30,835,IC 8,1.0,9.0,SP,ZUE,20:28:44,20:25:42,2021-05-30 22:01:54,2021-05-30 21:58:00
115287,126175,2021-05-30,2021-05-30,835,IC 8,1.0,9.0,TH,ZUE,20:37:54,20:36:24,2021-05-30 22:01:54,2021-05-30 21:58:00
115288,126176,2021-05-30,2021-05-30,835,IC 8,2.0,9.0,ZUE,W,22:05:31,22:05:30,2021-05-30 22:32:28,2021-05-30 22:29:00
115289,126177,2021-05-30,2021-05-30,835,IC 8,1.0,9.0,BN,ZUE,21:07:08,21:02:30,2021-05-30 22:01:54,2021-05-30 21:58:00
115290,126178,2021-05-30,2021-05-30,835,IC 8,1.0,9.0,BN,ZUE,21:07:08,21:02:30,2021-05-30 22:01:54,2021-05-30 21:58:00
115291,126179,2021-05-30,2021-05-30,835,IC 8,1.0,9.0,BN,ZUE,21:07:08,21:02:30,2021-05-30 22:01:54,2021-05-30 21:58:00
117863,128808,2021-06-04,2021-06-04,835,IC 8,1.0,15.0,BR,SP,19:48:42,19:48:30,2021-06-04 20:21:31,2021-06-04 20:24:00
117864,128809,2021-06-04,2021-06-04,835,IC 8,1.0,15.0,VI,ZUE,19:54:50,19:57:48,2021-06-04 21:58:10,2021-06-04 21:58:00
117865,128810,2021-06-04,2021-06-04,835,IC 8,1.0,15.0,VI,ZUE,19:54:50,19:57:48,2021-06-04 21:58:10,2021-06-04 21:58:00
117866,128811,2021-06-04,2021-06-04,835,IC 8,1.0,15.0,SP,BN,20:25:37,20:25:42,2021-06-04 20:55:40,2021-06-04 20:55:00
118868,129887,2021-06-05,2021-06-05,835,IC 8,1.0,9.0,VI,BN,19:57:42,19:57:48,2021-06-05 20:54:18,2021-06-05 20:55:00
118869,129888,2021-06-05,2021-06-05,835,IC 8,1.0,9.0,VI,TH,19:57:42,19:57:48,2021-06-05 20:33:26,2021-06-05 20:34:36
121739,133599,2021-06-11,2021-06-11,835,IC 8,1.0,15.0,BN,ZUE,21:03:13,21:02:30,2021-06-11 21:59:14,2021-06-11 21:58:00
121740,133600,2021-06-11,2021-06-11,835,IC 8,1.0,15.0,BR,BN,19:48:51,19:48:30,2021-06-11 20:54:44,2021-06-11 20:55:00
121741,133601,2021-06-11,2021-06-11,835,IC 8,1.0,15.0,BR,BN,19:48:51,19:48:30,2021-06-11 20:54:44,2021-06-11 20:55:00
121742,133602,2021-06-11,2021-06-11,835,IC 8,1.0,15.0,BN,ZUE,21:03:13,21:02:30,2021-06-11 21:59:14,2021-06-11 21:58:00
123258,135149,2021-06-09,2021-06-12,835,IC 8,1.0,9.0,VI,ZUE,19:57:42,19:57:48,2021-06-12 21:58:57,2021-06-12 21:58:00
123259,135150,2021-06-10,2021-06-12,835,IC 8,2.0,9.0,VI,BN,19:57:42,19:57:48,2021-06-12 20:55:10,2021-06-12 20:55:00
123260,135151,2021-06-11,2021-06-12,835,IC 8,1.0,9.0,BR,ZUE,19:48:52,19:48:30,2021-06-12 21:58:57,2021-06-12 21:58:00
123261,135152,2021-06-11,2021-06-12,835,IC 8,1.0,9.0,BR,BN,19:48:52,19:48:30,2021-06-12 20:55:10,2021-06-12 20:55:00
123262,135153,2021-06-12,2021-06-12,835,IC 8,1.0,9.0,VI,BN,19:57:42,19:57:48,2021-06-12 20:55:10,2021-06-12 20:55:00
123263,135154,2021-06-12,2021-06-12,835,IC 8,1.0,9.0,VI,TH,19:57:42,19:57:48,2021-06-12 20:36:09,2021-06-12 20:34:36
123264,135155,2021-06-12,2021-06-12,835,IC 8,2.0,9.0,BR,BN,19:48:52,19:48:30,2021-06-12 20:55:10,2021-06-12 20:55:00
123265,135156,2021-06-12,2021-06-12,835,IC 8,1.0,9.0,TH,BN,20:37:16,20:36:24,2021-06-12 20:55:10,2021-06-12 20:55:00
123266,135157,2021-06-12,2021-06-12,835,IC 8,1.0,9.0,BN,AW,21:03:09,21:02:30,2021-06-12 23:04:27,2021-06-12 23:05:18
123267,135158,2021-06-12,2021-06-12,835,IC 8,1.0,9.0,BN,AW,21:03:09,21:02:30,2021-06-12 23:04:27,2021-06-12 23:05:18
124985,136993,2021-06-06,2021-06-13,835,IC 8,1.0,9.0,ZUE,W,22:05:32,22:05:30,2021-06-13 22:34:38,2021-06-13 22:29:00
124986,136994,2021-06-06,2021-06-13,835,IC 8,1.0,9.0,ZUE,W,22:05:32,22:05:30,2021-06-13 22:34:38,2021-06-13 22:29:00
124987,136995,2021-06-11,2021-06-13,835,IC 8,1.0,9.0,BN,ZUE,21:03:20,21:02:30,2021-06-13 21:58:52,2021-06-13 21:58:00
124988,136996,2021-06-13,2021-06-13,835,IC 8,1.0,9.0,VI,TH,19:57:28,19:57:48,2021-06-13 20:34:03,2021-06-13 20:34:36
124989,136997,2021-06-13,2021-06-13,835,IC 8,1.0,9.0,BR,ZUE,19:48:31,19:48:30,2021-06-13 21:58:52,2021-06-13 21:58:00
124990,136998,2021-06-13,2021-06-13,835,IC 8,1.0,9.0,BR,ZUE,19:48:31,19:48:30,2021-06-13 21:58:52,2021-06-13 21:58:00
124991,136999,2021-06-13,2021-06-13,835,IC 8,2.0,9.0,BN,ZUE,21:03:20,21:02:30,2021-06-13 21:58:52,2021-06-13 21:58:00
124992,137000,2021-06-13,2021-06-13,835,IC 8,1.0,9.0,BN,ZUE,21:03:20,21:02:30,2021-06-13 21:58:52,2021-06-13 21:58:00
124993,137001,2021-06-13,2021-06-13,835,IC 8,1.0,9.0,BR,SP,19:48:31,19:48:30,2021-06-13 20:21:53,2021-06-13 20:24:00
124994,137002,2021-06-13,2021-06-13,835,IC 8,1.0,9.0,BN,ZUE,21:03:20,21:02:30,2021-06-13 21:58:52,2021-06-13 21:58:00
124995,137003,2021-06-13,2021-06-13,835,IC 8,1.0,9.0,BR,ZUE,19:48:31,19:48:30,2021-06-13 21:58:52,2021-06-13 21:58:00
124996,137004,2021-06-13,2021-06-13,835,IC 8,1.0,9.0,BR,ZUE,19:48:31,19:48:30,2021-06-13 21:58:52,2021-06-13 21:58:00
124997,137005,2021-06-13,2021-06-13,835,IC 8,1.0,9.0,ZUE,W,22:05:32,22:05:30,2021-06-13 22:34:38,2021-06-13 22:29:00
127584,139802,2021-06-18,2021-06-18,835,IC 8,1.0,15.0,VI,TH,19:58:24,19:57:48,2021-06-18 13:04:33,2021-06-18 13:03:00
127585,139803,2021-06-18,2021-06-18,835,IC 8,1.0,15.0,VI,SP,19:58:24,19:57:48,2021-06-18 12:53:28,2021-06-18 12:52:00
127586,139804,2021-06-18,2021-06-18,835,IC 8,1.0,15.0,BR,ZUE,19:50:11,19:48:30,2021-06-18 22:00:03,2021-06-18 21:58:00
127587,139805,2021-06-18,2021-06-18,835,IC 8,1.0,15.0,BN,ZUE,13:37:23,13:37:00,2021-06-18 22:00:03,2021-06-18 21:58:00
129001,141253,2021-06-17,2021-06-19,835,IC 8,1.0,9.0,BR,BN,19:48:33,19:48:30,2021-06-19 20:54:09,2021-06-19 20:55:00
129002,141254,2021-06-17,2021-06-19,835,IC 8,1.0,9.0,BR,BN,19:48:33,19:48:30,2021-06-19 20:54:09,2021-06-19 20:55:00
129003,141255,2021-06-17,2021-06-19,835,IC 8,1.0,9.0,BR,BN,19:48:33,19:48:30,2021-06-19 20:54:09,2021-06-19 20:55:00
129004,141256,2021-06-17,2021-06-19,835,IC 8,1.0,9.0,BR,BN,19:48:33,19:48:30,2021-06-19 20:54:09,2021-06-19 20:55:00
129005,141257,2021-06-17,2021-06-19,835,IC 8,1.0,9.0,BR,BN,19:48:33,19:48:30,2021-06-19 20:54:09,2021-06-19 20:55:00
129006,141258,2021-06-17,2021-06-19,835,IC 8,1.0,9.0,BR,BN,19:48:33,19:48:30,2021-06-19 20:54:09,2021-06-19 20:55:00
129007,141259,2021-06-18,2021-06-19,835,IC 8,1.0,9.0,BR,BN,19:48:33,19:48:30,2021-06-19 20:54:09,2021-06-19 20:55:00
129008,141260,2021-06-18,2021-06-19,835,IC 8,2.0,9.0,BR,ZUE,19:48:33,19:48:30,2021-06-19 21:59:13,2021-06-19 21:58:00
129009,141261,2021-06-19,2021-06-19,835,IC 8,1.0,9.0,ZUE,AW,22:05:40,22:05:30,2021-06-19 23:05:20,2021-06-19 23:05:18
129010,141262,2021-06-19,2021-06-19,835,IC 8,1.0,9.0,ZUE,AW,22:05:40,22:05:30,2021-06-19 23:05:20,2021-06-19 23:05:18
130471,142905,2021-06-20,2021-06-20,835,IC 8,1.0,11.0,SP,ZUE,20:25:05,20:25:42,2021-06-20 21:58:03,2021-06-20 21:58:00
130472,142906,2021-06-20,2021-06-20,835,IC 8,1.0,11.0,VI,BN,19:57:33,19:57:48,2021-06-20 20:54:58,2021-06-20 20:55:00
130473,142907,2021-06-20,2021-06-20,835,IC 8,1.0,11.0,VI,BN,19:57:33,19:57:48,2021-06-20 20:54:58,2021-06-20 20:55:00
130474,142908,2021-06-20,2021-06-20,835,IC 8,1.0,11.0,BN,ZUE,21:02:29,21:02:30,2021-06-20 21:58:03,2021-06-20 21:58:00
130475,142909,2021-06-20,2021-06-20,835,IC 8,1.0,11.0,BN,ZUE,21:02:29,21:02:30,2021-06-20 21:58:03,2021-06-20 21:58:00
130476,142910,2021-06-20,2021-06-20,835,IC 8,1.0,11.0,BN,ZUE,21:02:29,21:02:30,2021-06-20 21:58:03,2021-06-20 21:58:00
132562,145132,2021-06-25,2021-06-25,835,IC 8,1.0,15.0,SP,ZUE,20:25:17,20:25:42,2021-06-25 21:59:19,2021-06-25 21:58:00
132563,145134,2021-06-25,2021-06-25,835,IC 8,1.0,15.0,VI,ZUE,19:57:23,19:57:48,2021-06-25 21:59:19,2021-06-25 21:58:00
133901,146501,2021-06-25,2021-06-26,835,IC 8,1.0,9.0,BR,SP,19:48:42,19:48:30,2021-06-26 20:27:18,2021-06-26 20:24:00
133902,146502,2021-06-25,2021-06-26,835,IC 8,1.0,9.0,VI,ZUE,19:57:28,19:57:48,2021-06-26 22:00:44,2021-06-26 21:58:00
133903,146503,2021-06-26,2021-06-26,835,IC 8,1.0,9.0,VI,BN,19:57:28,19:57:48,2021-06-26 20:55:50,2021-06-26 20:55:00
