,res_id,res_dt,date,train_nr,line,reserved,capacity,bp_from,bp_to,dep_ist,dep_soll,arr_ist,arr_soll
81388,89307,2021-04-03,2021-04-03,831,IC 8,1.0,9.0,BN,ZUE,19:02:44,19:02:30,2021-04-03 19:57:35,2021-04-03 19:58:00
81389,89308,2021-04-03,2021-04-03,831,IC 8,1.0,9.0,BN,ZUE,19:02:44,19:02:30,2021-04-03 19:57:35,2021-04-03 19:58:00
81390,89309,2021-04-03,2021-04-03,831,IC 8,1.0,9.0,BN,ZUE,19:02:44,19:02:30,2021-04-03 19:57:35,2021-04-03 19:58:00
81391,89310,2021-04-03,2021-04-03,831,IC 8,1.0,9.0,ZUE,W,20:05:41,20:05:30,2021-04-03 20:29:45,2021-04-03 20:29:00
82376,90307,2021-03-30,2021-04-04,831,IC 8,1.0,9.0,VI,ZUE,17:57:31,17:57:48,2021-04-04 19:57:30,2021-04-04 19:58:00
82377,90308,2021-04-02,2021-04-04,831,IC 8,1.0,9.0,BR,ZUE,17:48:31,17:48:30,2021-04-04 19:57:30,2021-04-04 19:58:00
82378,90309,2021-04-02,2021-04-04,831,IC 8,1.0,9.0,BR,BN,17:48:31,17:48:30,2021-04-04 18:54:33,2021-04-04 18:55:00
82379,90310,2021-04-03,2021-04-04,831,IC 8,1.0,9.0,VI,BN,17:57:31,17:57:48,2021-04-04 18:54:33,2021-04-04 18:55:00
82380,90311,2021-04-03,2021-04-04,831,IC 8,1.0,9.0,BN,ZFH,19:02:32,19:02:30,2021-04-04 20:14:19,2021-04-04 20:14:00
82381,90312,2021-04-03,2021-04-04,831,IC 8,1.0,9.0,VI,BN,17:57:31,17:57:48,2021-04-04 18:54:33,2021-04-04 18:55:00
82382,90313,2021-04-03,2021-04-04,831,IC 8,1.0,9.0,BR,ZUE,17:48:31,17:48:30,2021-04-04 19:57:30,2021-04-04 19:58:00
82383,90314,2021-04-04,2021-04-04,831,IC 8,1.0,9.0,VI,ZUE,17:57:31,17:57:48,2021-04-04 19:57:30,2021-04-04 19:58:00
82384,90315,2021-04-04,2021-04-04,831,IC 8,1.0,9.0,VI,ZUE,17:57:31,17:57:48,2021-04-04 19:57:30,2021-04-04 19:58:00
82385,90316,2021-04-04,2021-04-04,831,IC 8,1.0,9.0,VI,ZUE,17:57:31,17:57:48,2021-04-04 19:57:30,2021-04-04 19:58:00
82386,90317,2021-04-04,2021-04-04,831,IC 8,1.0,9.0,BN,ZUE,19:02:32,19:02:30,2021-04-04 19:57:30,2021-04-04 19:58:00
82387,90318,2021-04-04,2021-04-04,831,IC 8,1.0,9.0,BN,ZUE,19:02:32,19:02:30,2021-04-04 19:57:30,2021-04-04 19:58:00
83555,91500,2021-04-04,2021-04-05,831,IC 8,1.0,11.0,VI,TH,17:58:25,17:57:48,2021-04-05 18:34:59,2021-04-05 18:34:36
83556,91501,2021-04-04,2021-04-05,831,IC 8,1.0,11.0,VI,TH,17:58:25,17:57:48,2021-04-05 18:34:59,2021-04-05 18:34:36
83557,91502,2021-04-04,2021-04-05,831,IC 8,1.0,11.0,BR,ZUE,17:48:57,17:48:30,2021-04-05 19:58:23,2021-04-05 19:58:00
83558,91503,2021-04-04,2021-04-05,831,IC 8,1.0,11.0,BR,ZUE,17:48:57,17:48:30,2021-04-05 19:58:23,2021-04-05 19:58:00
83559,91504,2021-04-05,2021-04-05,831,IC 8,1.0,11.0,BR,ZUE,17:48:57,17:48:30,2021-04-05 19:58:23,2021-04-05 19:58:00
85013,93002,2021-04-09,2021-04-09,831,IC 8,1.0,9.0,VI,BN,17:59:11,17:57:48,2021-04-09 18:54:57,2021-04-09 18:55:00
85014,93003,2021-04-09,2021-04-09,831,IC 8,1.0,9.0,VI,BN,17:59:11,17:57:48,2021-04-09 18:54:57,2021-04-09 18:55:00
85015,93004,2021-04-09,2021-04-09,831,IC 8,1.0,9.0,VI,ZUE,17:59:11,17:57:48,2021-04-09 19:59:13,2021-04-09 19:58:00
85016,93005,2021-04-09,2021-04-09,831,IC 8,1.0,9.0,SP,BN,18:26:38,18:25:42,2021-04-09 18:54:57,2021-04-09 18:55:00
85017,93006,2021-04-09,2021-04-09,831,IC 8,1.0,9.0,TH,ZUE,18:36:41,18:36:24,2021-04-09 19:59:13,2021-04-09 19:58:00
85018,93007,2021-04-09,2021-04-09,831,IC 8,1.0,9.0,TH,ZUE,18:36:41,18:36:24,2021-04-09 19:59:13,2021-04-09 19:58:00
85019,93008,2021-04-09,2021-04-09,831,IC 8,1.0,9.0,BN,ZUE,19:02:45,19:02:30,2021-04-09 19:59:13,2021-04-09 19:58:00
85020,93009,2021-04-09,2021-04-09,831,IC 8,1.0,9.0,BN,ZUE,19:02:45,19:02:30,2021-04-09 19:59:13,2021-04-09 19:58:00
85021,93010,2021-04-09,2021-04-09,831,IC 8,1.0,9.0,BN,ZUE,19:02:45,19:02:30,2021-04-09 19:59:13,2021-04-09 19:58:00
85022,93011,2021-04-09,2021-04-09,831,IC 8,1.0,9.0,ZUE,W,20:05:35,20:05:30,2021-04-09 20:34:34,2021-04-09 20:29:00
85719,93747,2021-04-10,2021-04-10,831,IC 8,1.0,15.0,VI,SP,17:57:24,17:57:48,2021-04-10 18:23:13,2021-04-10 18:24:00
86436,94509,2021-04-11,2021-04-11,831,IC 8,2.0,11.0,VI,ZUE,17:57:58,17:57:48,2021-04-11 19:57:49,2021-04-11 19:58:00
86437,94510,2021-04-11,2021-04-11,831,IC 8,1.0,11.0,BN,ZUE,19:02:52,19:02:30,2021-04-11 19:57:49,2021-04-11 19:58:00
86438,94511,2021-04-11,2021-04-11,831,IC 8,1.0,11.0,TH,ZUE,18:37:42,18:36:24,2021-04-11 19:57:49,2021-04-11 19:58:00
86439,94512,2021-04-11,2021-04-11,831,IC 8,1.0,11.0,BN,ZUE,19:02:52,19:02:30,2021-04-11 19:57:49,2021-04-11 19:58:00
87718,95928,2021-04-07,2021-04-16,831,IC 8,1.0,9.0,BR,ZUE,17:49:56,17:48:30,2021-04-16 19:58:40,2021-04-16 19:58:00
87719,95929,2021-04-14,2021-04-16,831,IC 8,1.0,9.0,BN,WF,19:03:44,19:02:30,2021-04-16 20:55:01,2021-04-16 20:53:36
87720,95930,2021-04-15,2021-04-16,831,IC 8,2.0,9.0,BN,ZUE,19:03:44,19:02:30,2021-04-16 19:58:40,2021-04-16 19:58:00
87721,95931,2021-04-16,2021-04-16,831,IC 8,1.0,9.0,BN,ZUE,19:03:44,19:02:30,2021-04-16 19:58:40,2021-04-16 19:58:00
87722,95932,2021-04-16,2021-04-16,831,IC 8,1.0,9.0,BN,ZUE,19:03:44,19:02:30,2021-04-16 19:58:40,2021-04-16 19:58:00
87723,95933,2021-04-16,2021-04-16,831,IC 8,1.0,9.0,VI,BN,17:59:25,17:57:48,2021-04-16 18:55:38,2021-04-16 18:55:00
87724,95934,2021-04-16,2021-04-16,831,IC 8,1.0,9.0,ZUE,FF,20:05:37,20:05:30,2021-04-16 20:41:40,2021-04-16 20:41:30
87725,95935,2021-04-16,2021-04-16,831,IC 8,1.0,9.0,ZUE,FF,20:05:37,20:05:30,2021-04-16 20:41:40,2021-04-16 20:41:30
87726,95936,2021-04-16,2021-04-16,831,IC 8,1.0,9.0,VI,SP,17:59:25,17:57:48,2021-04-16 18:26:59,2021-04-16 18:24:00
87727,95937,2021-04-16,2021-04-16,831,IC 8,1.0,9.0,ZUE,FF,20:05:37,20:05:30,2021-04-16 20:41:40,2021-04-16 20:41:30
87728,95938,2021-04-16,2021-04-16,831,IC 8,1.0,9.0,BN,ZUE,19:03:44,19:02:30,2021-04-16 19:58:40,2021-04-16 19:58:00
88501,96771,2021-04-17,2021-04-17,831,IC 8,1.0,9.0,BR,TH,17:48:45,17:48:30,2021-04-17 18:34:09,2021-04-17 18:34:36
88502,96772,2021-04-17,2021-04-17,831,IC 8,1.0,9.0,BN,ZUE,19:02:47,19:02:30,2021-04-17 19:58:30,2021-04-17 19:58:00
88503,96773,2021-04-17,2021-04-17,831,IC 8,1.0,9.0,BN,ZUE,19:02:47,19:02:30,2021-04-17 19:58:30,2021-04-17 19:58:00
88504,96774,2021-04-17,2021-04-17,831,IC 8,1.0,9.0,VI,BN,17:58:46,17:57:48,2021-04-17 18:53:31,2021-04-17 18:55:00
88505,96775,2021-04-17,2021-04-17,831,IC 8,1.0,9.0,BN,ZUE,19:02:47,19:02:30,2021-04-17 19:58:30,2021-04-17 19:58:00
89313,97650,2021-03-16,2021-04-18,831,IC 8,1.0,11.0,VI,BN,17:59:43,17:57:48,2021-04-18 18:54:49,2021-04-18 18:55:00
89314,97651,2021-04-17,2021-04-18,831,IC 8,1.0,11.0,VI,BN,17:59:43,17:57:48,2021-04-18 18:54:49,2021-04-18 18:55:00
89315,97652,2021-04-18,2021-04-18,831,IC 8,1.0,11.0,ZUE,WF,20:05:38,20:05:30,2021-04-18 20:53:19,2021-04-18 20:53:36
90903,99397,2021-04-23,2021-04-23,831,IC 8,2.0,9.0,TH,ZUE,18:35:45,18:36:24,2021-04-23 20:04:05,2021-04-23 19:58:00
90904,99398,2021-04-23,2021-04-23,831,IC 8,3.0,9.0,VI,ZUE,17:58:09,17:57:48,2021-04-23 20:04:05,2021-04-23 19:58:00
90905,99399,2021-04-23,2021-04-23,831,IC 8,1.0,9.0,BR,BN,17:48:42,17:48:30,2021-04-23 18:54:13,2021-04-23 18:55:00
90906,99400,2021-04-23,2021-04-23,831,IC 8,1.0,9.0,VI,TH,17:58:09,17:57:48,2021-04-23 18:34:25,2021-04-23 18:34:36
90907,99401,2021-04-23,2021-04-23,831,IC 8,1.0,9.0,BN,ZUE,19:02:48,19:02:30,2021-04-23 20:04:05,2021-04-23 19:58:00
90908,99402,2021-04-23,2021-04-23,831,IC 8,1.0,9.0,BN,ZUE,19:02:48,19:02:30,2021-04-23 20:04:05,2021-04-23 19:58:00
92016,100647,2021-04-23,2021-04-24,831,IC 8,2.0,15.0,TH,ZUE,18:37:09,18:36:24,2021-04-24 19:59:08,2021-04-24 19:58:00
92017,100648,2021-04-24,2021-04-24,831,IC 8,1.0,15.0,VI,BN,17:59:33,17:57:48,2021-04-24 18:56:23,2021-04-24 18:55:00
92018,100649,2021-04-24,2021-04-24,831,IC 8,4.0,15.0,VI,ZUE,17:59:33,17:57:48,2021-04-24 19:59:08,2021-04-24 19:58:00
92019,100650,2021-04-24,2021-04-24,831,IC 8,1.0,15.0,BR,BN,17:48:27,17:48:30,2021-04-24 18:56:23,2021-04-24 18:55:00
92020,100651,2021-04-24,2021-04-24,831,IC 8,1.0,15.0,VI,ZUE,17:59:33,17:57:48,2021-04-24 19:59:08,2021-04-24 19:58:00
92021,100652,2021-04-24,2021-04-24,831,IC 8,1.0,15.0,BN,W,19:02:34,19:02:30,2021-04-24 20:28:26,2021-04-24 20:29:00
92022,100653,2021-04-24,2021-04-24,831,IC 8,1.0,15.0,BN,ZUE,19:02:34,19:02:30,2021-04-24 19:59:08,2021-04-24 19:58:00
92023,100654,2021-04-24,2021-04-24,831,IC 8,1.0,15.0,ZUE,FF,20:05:54,20:05:30,2021-04-24 20:41:20,2021-04-24 20:41:30
92024,100655,2021-04-24,2021-04-24,831,IC 8,1.0,15.0,VI,ZUE,17:59:33,17:57:48,2021-04-24 19:59:08,2021-04-24 19:58:00
92025,100656,2021-04-24,2021-04-24,831,IC 8,1.0,15.0,VI,ZUE,17:59:33,17:57:48,2021-04-24 19:59:08,2021-04-24 19:58:00
92026,100657,2021-04-24,2021-04-24,831,IC 8,1.0,15.0,TH,WF,18:37:09,18:36:24,2021-04-24 20:52:50,2021-04-24 20:53:36
92027,100658,2021-04-24,2021-04-24,831,IC 8,1.0,15.0,SP,BN,18:27:13,18:25:42,2021-04-24 18:56:23,2021-04-24 18:55:00
92028,100659,2021-04-24,2021-04-24,831,IC 8,1.0,15.0,BN,ZUE,19:02:34,19:02:30,2021-04-24 19:59:08,2021-04-24 19:58:00
93288,102071,2021-04-23,2021-04-25,831,IC 8,1.0,11.0,BN,ZUE,19:03:13,19:02:30,2021-04-25 19:58:15,2021-04-25 19:58:00
93289,102072,2021-04-25,2021-04-25,831,IC 8,1.0,11.0,BR,ZUE,17:48:38,17:48:30,2021-04-25 19:58:15,2021-04-25 19:58:00
93290,102073,2021-04-25,2021-04-25,831,IC 8,1.0,11.0,SP,ZUE,18:28:18,18:25:42,2021-04-25 19:58:15,2021-04-25 19:58:00
93291,102074,2021-04-25,2021-04-25,831,IC 8,1.0,11.0,TH,ZUE,18:37:55,18:36:24,2021-04-25 19:58:15,2021-04-25 19:58:00
93292,102075,2021-04-25,2021-04-25,831,IC 8,1.0,11.0,TH,ZUE,18:37:55,18:36:24,2021-04-25 19:58:15,2021-04-25 19:58:00
93293,102076,2021-04-25,2021-04-25,831,IC 8,1.0,11.0,TH,ZUE,18:37:55,18:36:24,2021-04-25 19:58:15,2021-04-25 19:58:00
93294,102077,2021-04-25,2021-04-25,831,IC 8,1.0,11.0,BN,ZUE,19:03:13,19:02:30,2021-04-25 19:58:15,2021-04-25 19:58:00
93295,102078,2021-04-25,2021-04-25,831,IC 8,1.0,11.0,BN,ZUE,19:03:13,19:02:30,2021-04-25 19:58:15,2021-04-25 19:58:00
93296,102079,2021-04-25,2021-04-25,831,IC 8,1.0,11.0,BN,ZUE,19:03:13,19:02:30,2021-04-25 19:58:15,2021-04-25 19:58:00
93297,102080,2021-04-25,2021-04-25,831,IC 8,1.0,11.0,W,FF,20:31:42,20:31:30,2021-04-25 20:41:21,2021-04-25 20:41:30
93298,102081,2021-04-25,2021-04-25,831,IC 8,1.0,11.0,BN,ZUE,19:03:13,19:02:30,2021-04-25 19:58:15,2021-04-25 19:58:00
94788,103756,2021-04-27,2021-04-30,831,IC 8,1.0,9.0,ZUE,FF,20:06:08,20:05:30,2021-04-30 20:42:57,2021-04-30 20:41:30
94789,103757,2021-04-30,2021-04-30,831,IC 8,1.0,9.0,VI,BN,17:59:32,17:57:48,2021-04-30 18:57:46,2021-04-30 18:55:00
94790,103758,2021-04-30,2021-04-30,831,IC 8,1.0,9.0,BN,ZUE,19:03:54,19:02:30,2021-04-30 19:58:49,2021-04-30 19:58:00
95803,104833,2021-05-02,2021-05-02,831,IC 8,1.0,11.0,BR,ZUE,17:51:16,17:48:30,2021-05-02 19:57:46,2021-05-02 19:58:00
95804,104834,2021-05-02,2021-05-02,831,IC 8,1.0,11.0,TH,BN,18:35:50,18:36:24,2021-05-02 18:53:17,2021-05-02 18:55:00
97202,106275,2021-05-02,2021-05-07,831,IC 8,2.0,9.0,SP,ZUE,18:27:39,18:25:42,2021-05-07 19:57:42,2021-05-07 19:58:00
97203,106276,2021-05-06,2021-05-07,831,IC 8,1.0,9.0,BN,WF,19:04:44,19:02:30,2021-05-07 20:53:10,2021-05-07 20:53:36
97204,106277,2021-05-07,2021-05-07,831,IC 8,4.0,9.0,VI,ZUE,17:57:31,17:57:48,2021-05-07 19:57:42,2021-05-07 19:58:00
97205,106278,2021-05-07,2021-05-07,831,IC 8,1.0,9.0,VI,TH,17:57:31,17:57:48,2021-05-07 18:35:33,2021-05-07 18:34:36
97206,106279,2021-05-07,2021-05-07,831,IC 8,1.0,9.0,TH,ZUE,18:36:46,18:36:24,2021-05-07 19:57:42,2021-05-07 19:58:00
97207,106280,2021-05-07,2021-05-07,831,IC 8,1.0,9.0,ZUE,ZFH,20:05:42,20:05:30,2021-05-07 20:14:36,2021-05-07 20:14:00
98305,107401,2021-05-03,2021-05-08,831,IC 8,1.0,15.0,VI,BN,17:58:08,17:57:48,2021-05-08 18:58:08,2021-05-08 18:55:00
98306,107402,2021-05-05,2021-05-08,831,IC 8,3.0,15.0,VI,BN,17:58:08,17:57:48,2021-05-08 18:58:08,2021-05-08 18:55:00
98307,107403,2021-05-08,2021-05-08,831,IC 8,1.0,15.0,VI,BN,17:58:08,17:57:48,2021-05-08 18:58:08,2021-05-08 18:55:00
98308,107404,2021-05-08,2021-05-08,831,IC 8,1.0,15.0,SP,ZUE,18:27:36,18:25:42,2021-05-08 19:59:13,2021-05-08 19:58:00
98309,107405,2021-05-08,2021-05-08,831,IC 8,1.0,15.0,BR,SP,17:48:58,17:48:30,2021-05-08 18:25:21,2021-05-08 18:24:00
98310,107406,2021-05-08,2021-05-08,831,IC 8,1.0,15.0,VI,BN,17:58:08,17:57:48,2021-05-08 18:58:08,2021-05-08 18:55:00
98311,107407,2021-05-08,2021-05-08,831,IC 8,1.0,15.0,VI,BN,17:58:08,17:57:48,2021-05-08 18:58:08,2021-05-08 18:55:00
98312,107408,2021-05-08,2021-05-08,831,IC 8,1.0,15.0,ZUE,RH,20:05:30,20:05:30,2021-05-08 21:11:10,2021-05-08 21:12:00
98313,107409,2021-05-08,2021-05-08,831,IC 8,1.0,15.0,ZUE,FF,20:05:30,20:05:30,2021-05-08 20:41:20,2021-05-08 20:41:30
98314,107410,2021-05-08,2021-05-08,831,IC 8,2.0,15.0,TH,ZUE,18:37:57,18:36:24,2021-05-08 19:59:13,2021-05-08 19:58:00
98315,107411,2021-05-08,2021-05-08,831,IC 8,2.0,15.0,TH,ZUE,18:37:57,18:36:24,2021-05-08 19:59:13,2021-05-08 19:58:00
98316,107412,2021-05-08,2021-05-08,831,IC 8,2.0,15.0,TH,BN,18:37:57,18:36:24,2021-05-08 18:58:08,2021-05-08 18:55:00
99713,108869,2021-05-02,2021-05-09,831,IC 8,1.0,11.0,BN,ZUE,19:03:39,19:02:30,2021-05-09 19:58:16,2021-05-09 19:58:00
99714,108870,2021-05-05,2021-05-09,831,IC 8,1.0,11.0,SP,BN,18:26:43,18:25:42,2021-05-09 18:59:01,2021-05-09 18:55:00
99715,108871,2021-05-07,2021-05-09,831,IC 8,1.0,11.0,SP,ZUE,18:26:43,18:25:42,2021-05-09 19:58:16,2021-05-09 19:58:00
99716,108872,2021-05-08,2021-05-09,831,IC 8,1.0,11.0,SP,ZUE,18:26:43,18:25:42,2021-05-09 19:58:16,2021-05-09 19:58:00
99717,108873,2021-05-08,2021-05-09,831,IC 8,1.0,11.0,VI,BN,17:57:45,17:57:48,2021-05-09 18:59:01,2021-05-09 18:55:00
99718,108874,2021-05-08,2021-05-09,831,IC 8,1.0,11.0,VI,BN,17:57:45,17:57:48,2021-05-09 18:59:01,2021-05-09 18:55:00
99719,108875,2021-05-08,2021-05-09,831,IC 8,2.0,11.0,SP,ZUE,18:26:43,18:25:42,2021-05-09 19:58:16,2021-05-09 19:58:00
99720,108876,2021-05-09,2021-05-09,831,IC 8,1.0,11.0,SP,BN,18:26:43,18:25:42,2021-05-09 18:59:01,2021-05-09 18:55:00
99721,108877,2021-05-09,2021-05-09,831,IC 8,1.0,11.0,BR,BN,17:48:55,17:48:30,2021-05-09 18:59:01,2021-05-09 18:55:00
99722,108878,2021-05-09,2021-05-09,831,IC 8,1.0,11.0,BN,ZUE,19:03:39,19:02:30,2021-05-09 19:58:16,2021-05-09 19:58:00
99723,108879,2021-05-09,2021-05-09,831,IC 8,1.0,11.0,BN,ZUE,19:03:39,19:02:30,2021-05-09 19:58:16,2021-05-09 19:58:00
99724,108880,2021-05-09,2021-05-09,831,IC 8,1.0,11.0,VI,SP,17:57:45,17:57:48,2021-05-09 18:22:26,2021-05-09 18:24:00
99725,108881,2021-05-09,2021-05-09,831,IC 8,2.0,11.0,BN,ZUE,19:03:39,19:02:30,2021-05-09 19:58:16,2021-05-09 19:58:00
99726,108882,2021-05-09,2021-05-09,831,IC 8,1.0,11.0,TH,ZUE,18:41:28,18:36:24,2021-05-09 19:58:16,2021-05-09 19:58:00
99727,108883,2021-05-09,2021-05-09,831,IC 8,1.0,11.0,TH,ZUE,18:41:28,18:36:24,2021-05-09 19:58:16,2021-05-09 19:58:00
106012,116697,2021-05-21,2021-05-21,831,IC 8,1.0,9.0,BN,ZUE,19:03:59,19:02:30,2021-05-21 19:59:27,2021-05-21 19:58:00
106013,116698,2021-05-21,2021-05-21,831,IC 8,1.0,9.0,TH,ZUE,18:39:44,18:36:24,2021-05-21 19:59:27,2021-05-21 19:58:00
106014,116699,2021-05-21,2021-05-21,831,IC 8,1.0,9.0,TH,ZUE,18:39:44,18:36:24,2021-05-21 19:59:27,2021-05-21 19:58:00
106015,116700,2021-05-21,2021-05-21,831,IC 8,1.0,9.0,BN,ZUE,19:03:59,19:02:30,2021-05-21 19:59:27,2021-05-21 19:58:00
107165,117877,2021-05-21,2021-05-22,831,IC 8,2.0,35.0,VI,BN,17:58:17,17:57:48,2021-05-22 18:57:43,2021-05-22 18:55:00
107166,117878,2021-05-22,2021-05-22,831,IC 8,1.0,35.0,ZUE,WF,20:08:41,20:05:30,2021-05-22 20:52:50,2021-05-22 20:53:36
107167,117879,2021-05-22,2021-05-22,831,IC 8,1.0,35.0,VI,TH,17:58:17,17:57:48,2021-05-22 18:36:15,2021-05-22 18:34:36
107168,117880,2021-05-22,2021-05-22,831,IC 8,1.0,35.0,VI,BN,17:58:17,17:57:48,2021-05-22 18:57:43,2021-05-22 18:55:00
107169,117881,2021-05-22,2021-05-22,831,IC 8,1.0,35.0,VI,BN,17:58:17,17:57:48,2021-05-22 18:57:43,2021-05-22 18:55:00
108588,119317,2021-05-19,2021-05-23,831,IC 8,1.0,29.0,BR,TH,17:48:26,17:48:30,2021-05-23 18:35:40,2021-05-23 18:34:36
108589,119318,2021-05-22,2021-05-23,831,IC 8,1.0,29.0,VI,ZUE,17:57:47,17:57:48,2021-05-23 19:57:59,2021-05-23 19:58:00
108590,119319,2021-05-23,2021-05-23,831,IC 8,1.0,29.0,VI,BN,17:57:47,17:57:48,2021-05-23 18:56:32,2021-05-23 18:55:00
108591,119320,2021-05-23,2021-05-23,831,IC 8,2.0,29.0,SP,ZUE,18:26:53,18:25:42,2021-05-23 19:57:59,2021-05-23 19:58:00
108592,119321,2021-05-23,2021-05-23,831,IC 8,1.0,29.0,VI,TH,17:57:47,17:57:48,2021-05-23 18:35:40,2021-05-23 18:34:36
108593,119322,2021-05-23,2021-05-23,831,IC 8,1.0,29.0,VI,TH,17:57:47,17:57:48,2021-05-23 18:35:40,2021-05-23 18:34:36
108594,119323,2021-05-23,2021-05-23,831,IC 8,1.0,29.0,VI,TH,17:57:47,17:57:48,2021-05-23 18:35:40,2021-05-23 18:34:36
108595,119324,2021-05-23,2021-05-23,831,IC 8,1.0,29.0,VI,BN,17:57:47,17:57:48,2021-05-23 18:56:32,2021-05-23 18:55:00
108596,119325,2021-05-23,2021-05-23,831,IC 8,1.0,29.0,BN,ZUE,19:02:37,19:02:30,2021-05-23 19:57:59,2021-05-23 19:58:00
108597,119326,2021-05-23,2021-05-23,831,IC 8,1.0,29.0,BN,ZUE,19:02:37,19:02:30,2021-05-23 19:57:59,2021-05-23 19:58:00
108598,119327,2021-05-23,2021-05-23,831,IC 8,1.0,29.0,ZUE,FF,20:05:37,20:05:30,2021-05-23 20:41:31,2021-05-23 20:41:30
110257,121029,2021-05-18,2021-05-24,831,IC 8,1.0,33.0,BR,TH,17:48:33,17:48:30,2021-05-24 18:35:43,2021-05-24 18:34:36
110258,121030,2021-05-23,2021-05-24,831,IC 8,1.0,33.0,VI,ZUE,17:57:43,17:57:48,2021-05-24 19:56:07,2021-05-24 19:58:00
110259,121031,2021-05-23,2021-05-24,831,IC 8,1.0,33.0,VI,ZUE,17:57:43,17:57:48,2021-05-24 19:56:07,2021-05-24 19:58:00
110260,121032,2021-05-24,2021-05-24,831,IC 8,1.0,33.0,BN,ZUE,19:03:13,19:02:30,2021-05-24 19:56:07,2021-05-24 19:58:00
110261,121033,2021-05-24,2021-05-24,831,IC 8,1.0,33.0,BN,ZUE,19:03:13,19:02:30,2021-05-24 19:56:07,2021-05-24 19:58:00
110262,121034,2021-05-24,2021-05-24,831,IC 8,1.0,33.0,VI,ZUE,17:57:43,17:57:48,2021-05-24 19:56:07,2021-05-24 19:58:00
110263,121035,2021-05-24,2021-05-24,831,IC 8,1.0,33.0,VI,TH,17:57:43,17:57:48,2021-05-24 18:35:43,2021-05-24 18:34:36
110264,121036,2021-05-24,2021-05-24,831,IC 8,1.0,33.0,VI,TH,17:57:43,17:57:48,2021-05-24 18:35:43,2021-05-24 18:34:36
110265,121037,2021-05-24,2021-05-24,831,IC 8,1.0,33.0,BN,ZUE,19:03:13,19:02:30,2021-05-24 19:56:07,2021-05-24 19:58:00
112199,123036,2021-05-26,2021-05-28,831,IC 8,1.0,9.0,BR,ZUE,17:48:41,17:48:30,2021-05-28 19:59:49,2021-05-28 19:58:00
112200,123037,2021-05-27,2021-05-28,831,IC 8,1.0,9.0,BN,WF,19:03:20,19:02:30,2021-05-28 20:53:10,2021-05-28 20:53:36
112201,123038,2021-05-28,2021-05-28,831,IC 8,1.0,9.0,BR,TH,17:48:41,17:48:30,2021-05-28 18:33:50,2021-05-28 18:34:36
